Subject_id,Subject,Condition,Transitivity,Efficiency,Route_efficiency_log,Route_efficiency_inv,Assortativity1,Assortativity2,Assortativity3,Assortativity4
1,DOC,RT_Pronation_pro_L,0.00739410383619914,0.0182411691318368,0.206450330567924,0.0182411691318367,-0.00246104451777546,-0.00246104451777675,-0.0322580645161311,-0.0322580645161276
2,GB,RT_Pronation_pro_L,0.00409738785315592,0.0131404522521193,0.184248241585109,0.0131404522521193,-0.0145230741353635,-0.0145230741353603,-0.0322580645161287,-0.0322580645161296
3,JDC,RT_Pronation_pro_L,0.00657190436622116,0.0207718034046678,0.203962286044429,0.0207718034046678,-0.00508744679522331,-0.00508744679522712,-0.0322580645161282,-0.0322580645161296
4,JFXD,RT_Pronation_pro_L,0.0100238731253885,0.0246981029735817,0.223261422393874,0.0246981029735817,0.0122018507563602,0.0122018507563613,-0.0322580645161305,-0.0322580645161289
5,JZ,RT_Pronation_pro_L,0.00510529514874816,0.0144435186593185,0.192007239258654,0.0144435186593185,-0.00632965009904862,-0.00632965009904504,-0.0322580645161288,-0.0322580645161293
6,LT,RT_Pronation_pro_L,0.00815862517345848,0.0211354429174153,0.211875116185016,0.0211354429174153,-0.00754310550001914,-0.00754310550001854,-0.0322580645161254,-0.0322580645161265
7,NvA,RT_Pronation_pro_L,0.00459119893287371,0.0147084638200911,0.188365348871896,0.0147084638200911,-0.00768944023029726,-0.00768944023029926,-0.0322580645161237,-0.0322580645161271
8,RR,RT_Pronation_pro_L,0.00623878221397207,0.0169765622901615,0.200474607043243,0.0169765622901615,0.00237947040502089,0.00237947040501925,-0.0322580645161306,-0.0322580645161308
9,SJB,RT_Pronation_pro_L,0.00495270095406366,0.0149652136956138,0.19162206751395,0.0149652136956138,0.00182819013273807,0.00182819013273807,-0.0322580645161206,-0.0322580645161291
10,BG,RT_Pronation_pro_L,0.00473828508109434,0.0127369995084399,0.188311088393003,0.0127369995084399,-0.00931040949923205,-0.00931040949922892,-0.0322580645161281,-0.0322580645161275
1,DOC,RT_Pronation_pro_R,0.00623319667310899,0.0167261631428421,0.199917479439305,0.0167261631428421,-0.00578748617758394,-0.00578748617758516,-0.0322580645161283,-0.0322580645161308
2,GB,RT_Pronation_pro_R,0.00412561097769581,0.0130695455831988,0.183865045692874,0.0130695455831988,-0.00687026585269087,-0.00687026585269002,-0.0322580645161239,-0.0322580645161283
3,JDC,RT_Pronation_pro_R,0.0065293966060601,0.0193763063430871,0.203732531654494,0.0193763063430871,0.000571305429096391,0.000571305429098806,-0.0322580645161303,-0.032258064516129
4,JFXD,RT_Pronation_pro_R,0.011842233999001,0.0254258574176351,0.232083382580009,0.0254258574176351,0.00940381842320096,0.00940381842320369,-0.032258064516126,-0.0322580645161294
5,JZ,RT_Pronation_pro_R,0.00516388438746795,0.0136267143877009,0.192139628284538,0.0136267143877009,0.00320941629927313,0.00320941629927014,-0.0322580645161278,-0.0322580645161282
6,LT,RT_Pronation_pro_R,0.00712960495627907,0.0196510961932297,0.206477314478556,0.0196510961932297,0.000272636002961936,0.000272636002961936,-0.0322580645161098,-0.0322580645161291
7,NvA,RT_Pronation_pro_R,0.00460831849751791,0.0139331430753701,0.188388414942879,0.0139331430753701,-0.00458301581867511,-0.00458301581867512,-0.0322580645161292,-0.0322580645161274
8,RR,RT_Pronation_pro_R,0.00586574553798498,0.0170074398147793,0.198136123520861,0.0170074398147793,-0.000591225775544815,-0.000591225775548594,-0.0322580645161259,-0.0322580645161305
9,SJB,RT_Pronation_pro_R,0.00619243198404939,0.0194029120760465,0.200766885825268,0.0194029120760465,-0.0153156166086157,-0.0153156166086128,-0.0322580645161344,-0.0322580645161288
10,BG,RT_Pronation_pro_R,0.00509818108032479,0.0150757756142672,0.192149373049616,0.0150757756142672,-0.00678777054797119,-0.00678777054796659,-0.0322580645161313,-0.0322580645161316
1,DOC,RT_Pronation_anti_L,0.00682316384675074,0.0174430356463547,0.203599200510326,0.0174430356463547,0.00160362719138002,0.00160362719138118,-0.0322580645161303,-0.0322580645161282
2,GB,RT_Pronation_anti_L,0.00434594693859951,0.0125218562833578,0.185591507747297,0.0125218562833578,-0.00274636333543,-0.00274636333542928,-0.0322580645161262,-0.0322580645161288
3,JDC,RT_Pronation_anti_L,0.00641588570056074,0.0199468450660986,0.203203561633284,0.0199468450660986,-0.00140115516123771,-0.00140115516123693,-0.0322580645161297,-0.032258064516129
4,JFXD,RT_Pronation_anti_L,0.0099492034734692,0.0250326131460981,0.223708265957261,0.0250326131460981,0.00890031982819046,0.00890031982819609,-0.0322580645161326,-0.0322580645161295
5,JZ,RT_Pronation_anti_L,0.00484930906971562,0.0140004393586723,0.190057289721576,0.0140004393586723,-0.00288665154893358,-0.00288665154893273,-0.0322580645161301,-0.0322580645161296
6,LT,RT_Pronation_anti_L,0.00848492452927639,0.020747919105997,0.213555906060893,0.020747919105997,0.00515881470254198,0.00515881470254151,-0.0322580645161273,-0.032258064516128
7,NvA,RT_Pronation_anti_L,0.00469759540593402,0.0139694115221744,0.188698942880734,0.0139694115221744,-0.0107696414916858,-0.010769641491685,-0.0322580645161276,-0.0322580645161291
8,RR,RT_Pronation_anti_L,0.00634790380280924,0.0187535588418044,0.20180964443644,0.0187535588418044,0.00103302568630312,0.00103302568629957,-0.0322580645161323,-0.0322580645161298
9,SJB,RT_Pronation_anti_L,0.00620246180246861,0.0164152650112422,0.199369750253445,0.0164152650112422,-0.0133403013066423,-0.0133403013066414,-0.032258064516125,-0.0322580645161265
10,BG,RT_Pronation_anti_L,0.00496708401929343,0.0158559437110142,0.191885814193854,0.0158559437110142,0.00122972250998305,0.00122972250998032,-0.0322580645161177,-0.0322580645161315
1,DOC,RT_Pronation_anti_R,0.00655558991679681,0.0175924828835587,0.201947765550371,0.0175924828835587,-0.00825750526307454,-0.00825750526307671,-0.0322580645161267,-0.0322580645161295
2,GB,RT_Pronation_anti_R,0.00387994104597554,0.0118132898021834,0.181821128861922,0.0118132898021834,-0.000147605745179317,-0.000147605745180706,-0.0322580645161314,-0.0322580645161297
3,JDC,RT_Pronation_anti_R,0.00640613842168427,0.0191647183676662,0.202647378622815,0.0191647183676662,0.00581308377837334,0.00581308377837334,-0.0322580645161255,-0.0322580645161306
4,JFXD,RT_Pronation_anti_R,0.0108868146184897,0.0262031154248834,0.227600493320464,0.0262031154248834,0.0108696047831492,0.010869604783145,-0.0322580645161329,-0.0322580645161299
5,JZ,RT_Pronation_anti_R,0.00471945815910344,0.0124212452979587,0.188309154324406,0.0124212452979587,-0.0023605640613828,-0.00236056406138227,-0.032258064516132,-0.0322580645161307
6,LT,RT_Pronation_anti_R,0.00770664660584596,0.0182704227926435,0.208805413306333,0.0182704227926435,0.0095781730805957,0.00957817308059661,-0.0322580645161238,-0.0322580645161265
7,NvA,RT_Pronation_anti_R,0.00497027422050499,0.0140474966828637,0.191036244288482,0.0140474966828637,6.84599358003113e-05,6.84599357974101e-05,-0.0322580645161345,-0.032258064516126
8,RR,RT_Pronation_anti_R,0.00595672787061472,0.0178492091392507,0.198631609996165,0.0178492091392507,8.55944379667191e-05,8.55944379662927e-05,-0.0322580645161302,-0.0322580645161286
9,SJB,RT_Pronation_anti_R,0.00586765308389426,0.0172422838296977,0.19780733928028,0.0172422838296977,-0.0044409887533506,-0.004440988753348,-0.0322580645161244,-0.0322580645161278
10,BG,RT_Pronation_anti_R,0.0050271968229498,0.0143219361771806,0.190990688403019,0.0143219361771806,-0.00538159282759001,-0.00538159282759202,-0.0322580645161347,-0.0322580645161272
1,DOC,RT_Down_pro_L,0.00728803815071322,0.0191236400180126,0.20636685678022,0.0191236400180126,-0.00676299628747521,-0.00676299628747463,-0.0322580645161286,-0.0322580645161268
2,GB,RT_Down_pro_L,0.00475215981258185,0.0149908003444072,0.18909369587987,0.0149908003444072,-0.012790840486771,-0.0127908404867695,-0.0322580645161313,-0.0322580645161286
3,JDC,RT_Down_pro_L,0.00510717319282125,0.0144320556476634,0.192066185314375,0.0144320556476634,-0.0137519002649498,-0.0137519002649448,-0.0322580645161344,-0.0322580645161244
4,JFXD,RT_Down_pro_L,0.0118397954863687,0.0275976344795787,0.231189169995795,0.0275976344795787,-0.000233460161916306,-0.000233460161910608,-0.0322580645161308,-0.0322580645161307
