Subject_id,Subject,Condition,Transitivity,Efficiency,Route_efficiency_log,Route_efficiency_inv,Assortativity1,Assortativity2,Assortativity3,Assortativity4
1,DOC,RT_Pronation_pro_L,0.00741841468879061,0.0210669648322909,0.209166417225847,0.0210669648322909,0.00307828673797136,0.00307828673797026,-0.0322580645161318,-0.0322580645161301
2,GB,RT_Pronation_pro_L,0.00593810922854475,0.0187448529368439,0.198390467054773,0.0187448529368439,-0.011970451506334,-0.011970451506334,-0.032258064516129,-0.0322580645161313
3,JDC,RT_Pronation_pro_L,0.00813556077325907,0.025869931666715,0.214975447105802,0.025869931666715,-0.00418316289713891,-0.00418316289713719,-0.0322580645161321,-0.032258064516133
4,JFXD,RT_Pronation_pro_L,0.0107298273154792,0.0285327670600347,0.229051707506191,0.0285327670600347,0.0143440519905954,0.0143440519905971,-0.0322580645161366,-0.0322580645161309
5,JZ,RT_Pronation_pro_L,0.00654090818489337,0.0183808073070905,0.202725793546361,0.0183808073070905,0.00102453754141369,0.00102453754141369,-0.0322580645161297,-0.032258064516137
6,LT,RT_Pronation_pro_L,0.00954567334407447,0.0246727736672691,0.221563985748011,0.0246727736672691,0.00989796937930582,0.00989796937931029,-0.0322580645161255,-0.0322580645161269
7,NvA,RT_Pronation_pro_L,0.00636777644897454,0.0210197669005883,0.203439579270949,0.0210197669005883,-0.0130176539760114,-0.0130176539760114,-0.0322580645161276,-0.0322580645161292
8,RR,RT_Pronation_pro_L,0.00752565851161658,0.0227420899324594,0.210384942060225,0.0227420899324594,-0.00265646122212115,-0.00265646122212115,-0.0322580645161342,-0.0322580645161291
9,SJB,RT_Pronation_pro_L,0.00740355822999459,0.0228298453663173,0.209332567264764,0.0228298453663173,-0.00864129178297684,-0.00864129178297586,-0.0322580645161271,-0.0322580645161257
10,BG,RT_Pronation_pro_L,0.00604912312378446,0.0174664128088495,0.199119357012722,0.0174664128088495,0.000577308972405073,0.000577308972408635,-0.0322580645161206,-0.0322580645161327
1,DOC,RT_Pronation_pro_R,0.00733243966824866,0.0192316801499418,0.207300493674681,0.0192316801499418,-0.00315426017089792,-0.00315426017090008,-0.0322580645161309,-0.0322580645161282
2,GB,RT_Pronation_pro_R,0.00593641623615516,0.0193193721751068,0.19943025671098,0.0193193721751067,-0.0110158081683797,-0.0110158081683822,-0.0322580645161318,-0.0322580645161284
3,JDC,RT_Pronation_pro_R,0.00853658487538907,0.025315710103504,0.21623057853633,0.025315710103504,-0.00633461250096379,-0.00633461250096294,-0.0322580645161292,-0.0322580645161278
4,JFXD,RT_Pronation_pro_R,0.0107106353660971,0.0280461375399659,0.229678754553284,0.0280461375399659,0.0144392143743893,0.0144392143743893,-0.0322580645161281,-0.032258064516131
5,JZ,RT_Pronation_pro_R,0.0071056930288371,0.0191165068648554,0.205998172752,0.0191165068648554,-0.00332078385043173,-0.00332078385043249,-0.0322580645161317,-0.0322580645161266
6,LT,RT_Pronation_pro_R,0.0087379261450604,0.0241522134724574,0.21716006374947,0.0241522134724574,-0.00656814130713236,-0.00656814130712777,-0.0322580645161244,-0.0322580645161301
7,NvA,RT_Pronation_pro_R,0.00626024612829209,0.0191171917305992,0.201730591063822,0.0191171917305992,-0.000655080936143156,-0.000655080936143156,-0.0322580645161229,-0.0322580645161329
8,RR,RT_Pronation_pro_R,0.00707713162562461,0.0210311275674612,0.20638976527063,0.0210311275674612,-0.00222249832775037,-0.00222249832774104,-0.0322580645161331,-0.0322580645161262
9,SJB,RT_Pronation_pro_R,0.00834864162378806,0.0251319251499004,0.214453233431483,0.0251319251499004,-0.0128029466185465,-0.012802946618542,-0.03225806451612,-0.0322580645161277
10,BG,RT_Pronation_pro_R,0.00602683216831165,0.0172435770522972,0.200145835468876,0.0172435770522972,0.0107022743683623,0.0107022743683614,-0.0322580645161278,-0.0322580645161258
1,DOC,RT_Pronation_anti_L,0.00745658397418194,0.0213659169319364,0.209719779881574,0.0213659169319364,0.0014523439651234,0.00145234396512464,-0.0322580645161312,-0.032258064516128
2,GB,RT_Pronation_anti_L,0.00576361462376134,0.0191477721787416,0.197826323844288,0.0191477721787416,-0.00785483093949505,-0.00785483093949567,-0.0322580645161242,-0.0322580645161263
3,JDC,RT_Pronation_anti_L,0.00787944939256268,0.0249061824401361,0.214529983183859,0.0249061824401361,0.00331806730999179,0.00331806730999941,-0.0322580645161339,-0.0322580645161268
4,JFXD,RT_Pronation_anti_L,0.0105884523938718,0.0311332205569397,0.230176126698245,0.0311332205569397,0.00668328312463902,0.00668328312463977,-0.0322580645161274,-0.0322580645161235
5,JZ,RT_Pronation_anti_L,0.0063625657362265,0.0191398855199184,0.202198731613387,0.0191398855199184,-0.00178311161712211,-0.00178311161711846,-0.03225806451613,-0.032258064516132
6,LT,RT_Pronation_anti_L,0.00945994779292003,0.0253863500823273,0.221545562659981,0.0253863500823273,0.010406521755619,0.0104065217556205,-0.0322580645161258,-0.0322580645161314
7,NvA,RT_Pronation_anti_L,0.00620111936414619,0.0190562914372773,0.200820045169572,0.0190562914372773,-0.0071689601944879,-0.0071689601944915,-0.0322580645161279,-0.0322580645161295
8,RR,RT_Pronation_anti_L,0.00742442707321854,0.0231864167816435,0.210749437939491,0.0231864167816435,0.00376036138600442,0.00376036138600372,-0.0322580645161286,-0.0322580645161281
9,SJB,RT_Pronation_anti_L,0.00740088604212399,0.0241839143912133,0.210095517263116,0.0241839143912133,-0.016589283193603,-0.0165892831936016,-0.0322580645161284,-0.03225806451613
10,BG,RT_Pronation_anti_L,0.00577928444916459,0.0187890660674853,0.199884432162729,0.0187890660674853,0.00844709323917856,0.00844709323917574,-0.0322580645161242,-0.0322580645161283
1,DOC,RT_Pronation_anti_R,0.00689104057293713,0.0194693150340465,0.205688644070286,0.0194693150340465,-0.00985055758254865,-0.0098505575825479,-0.0322580645161345,-0.0322580645161314
2,GB,RT_Pronation_anti_R,0.00583646931584759,0.0193323184815942,0.198008385668029,0.0193323184815942,-0.00859506348838755,-0.00859506348838413,-0.0322580645161403,-0.032258064516127
3,JDC,RT_Pronation_anti_R,0.00820801849121824,0.0247711556051848,0.214520779757913,0.0247711556051848,-0.00445036900693704,-0.00445036900693996,-0.0322580645161281,-0.0322580645161296
4,JFXD,RT_Pronation_anti_R,0.0104391296052686,0.0298883597904151,0.229602306178633,0.0298883597904151,0.0117695919091664,0.0117695919091639,-0.0322580645161306,-0.03225806451613
5,JZ,RT_Pronation_anti_R,0.0064221961208481,0.0178963550864617,0.201708549297604,0.0178963550864617,0.00123250251078018,0.00123250251078018,-0.0322580645161271,-0.0322580645161282
6,LT,RT_Pronation_anti_R,0.008931474185177,0.0256809173955715,0.218641878923412,0.0256809173955715,-0.000942649711192542,-0.000942649711191194,-0.0322580645161286,-0.0322580645161271
7,NvA,RT_Pronation_anti_R,0.00581267732006903,0.0184268241940608,0.198686441511648,0.0184268241940608,-0.00273337549884112,-0.00273337549884225,-0.0322580645161231,-0.0322580645161277
8,RR,RT_Pronation_anti_R,0.00717692999564088,0.0219297612563037,0.208859071534057,0.0219297612563037,-0.0045637743283231,-0.00456377432832212,-0.0322580645161426,-0.0322580645161291
9,SJB,RT_Pronation_anti_R,0.00832302877219891,0.0235458674425405,0.214948274225261,0.0235458674425405,-0.000456635027779961,-0.000456635027776694,-0.0322580645161372,-0.0322580645161328
10,BG,RT_Pronation_anti_R,0.00631312942029196,0.0175242931679288,0.201414440474866,0.0175242931679288,0.0110305640259691,0.0110305640259643,-0.0322580645161307,-0.0322580645161291
1,DOC,RT_Down_pro_L,0.00768748901807163,0.0225407746209736,0.211626362362937,0.0225407746209736,-0.000552871113291969,-0.000552871113293592,-0.0322580645161286,-0.0322580645161285
2,GB,RT_Down_pro_L,0.00626961837402778,0.019891528164217,0.201412019853043,0.019891528164217,0.000884171315250727,0.000884171315251481,-0.0322580645161297,-0.032258064516127
3,JDC,RT_Down_pro_L,0.00740510934113355,0.0228024242749411,0.20963447397862,0.0228024242749411,-0.0142409910666216,-0.0142409910666226,-0.0322580645161269,-0.0322580645161345
4,JFXD,RT_Down_pro_L,0.0116393391140454,0.0289356853865716,0.232872999261587,0.0289356853865716,0.0124284238602996,0.0124284238603008,-0.0322580645161313,-0.0322580645161294
5,JZ,RT_Down_pro_L,0.00599655186036145,0.01739839102086,0.198716402651796,0.01739839102086,0.00464674473445246,0.00464674473445082,-0.0322580645161283,-0.0322580645161287
6,LT,RT_Down_pro_L,0.00808579930620816,0.0227648748869469,0.212938228261563,0.0227648748869469,-0.0039727519597066,-0.0039727519596997,-0.0322580645161191,-0.0322580645161294
7,NvA,RT_Down_pro_L,0.00593988393412121,0.0179751131687104,0.199310597920941,0.0179751131687104,0.00228708704285997,0.00228708704285645,-0.0322580645161301,-0.032258064516129
8,RR,RT_Down_pro_L,0.00639726193841164,0.0214422219586963,0.20334902281748,0.0214422219586963,-0.0071105595280543,-0.00711055952805322,-0.0322580645161204,-0.0322580645161306
9,SJB,RT_Down_pro_L,0.00783415261064274,0.0254450387957009,0.213822607982388,0.0254450387957009,-0.00254374996508768,-0.00254374996508482,-0.0322580645161304,-0.0322580645161278
10,BG,RT_Down_pro_L,0.00592995400856512,0.0180475666517075,0.19953564805727,0.0180475666517075,0.00626924077583826,0.00626924077583946,-0.0322580645161307,-0.0322580645161283
1,DOC,RT_Down_pro_R,0.00769057557184782,0.0219774162023003,0.212376229197442,0.0219774162023003,0.00198870365218865,0.00198870365218712,-0.0322580645161312,-0.0322580645161252
2,GB,RT_Down_pro_R,0.00625062190784156,0.0194284373940622,0.201292281217516,0.0194284373940622,-0.0027417808528205,-0.00274178085281807,-0.0322580645161285,-0.0322580645161285
3,JDC,RT_Down_pro_R,0.00765436342233607,0.0225713838698308,0.211660328609744,0.0225713838698308,-0.00655388581004837,-0.00655388581005171,-0.0322580645161277,-0.0322580645161274
4,JFXD,RT_Down_pro_R,0.0115095918016268,0.0300488795176637,0.23318287056793,0.0300488795176637,0.0119020656651068,0.0119020656651092,-0.0322580645161303,-0.0322580645161292
5,JZ,RT_Down_pro_R,0.00593557137678159,0.01793389076364,0.198943821549042,0.01793389076364,0.000857159909485733,0.000857159909484909,-0.0322580645161309,-0.0322580645161275
6,LT,RT_Down_pro_R,0.00779779552139692,0.0234845565692421,0.212612073456648,0.0234845565692421,-0.00204310277690938,-0.0020431027769077,-0.0322580645161361,-0.0322580645161291
7,NvA,RT_Down_pro_R,0.00591596873359675,0.0180943724314395,0.199451208684634,0.0180943724314395,0.00537319774962755,0.00537319774963189,-0.0322580645161292,-0.0322580645161294
8,RR,RT_Down_pro_R,0.0069945731436242,0.022821746530572,0.207376131902983,0.0228217465305719,-0.00459512163922982,-0.00459512163923068,-0.03225806451613,-0.0322580645161329
9,SJB,RT_Down_pro_R,0.00794741751439898,0.0244116543621935,0.213372228687414,0.0244116543621935,-0.00503039678074987,-0.00503039678075119,-0.0322580645161315,-0.0322580645161288
10,BG,RT_Down_pro_R,0.00656169468049468,0.0179999233417182,0.202898500488442,0.0179999233417182,0.00371861413708725,0.00371861413708107,-0.0322580645161215,-0.0322580645161356
1,DOC,RT_Down_anti_L,0.00763019158551535,0.0214344586914019,0.210661577051712,0.0214344586914019,0.00375531218246771,0.00375531218246843,-0.0322580645161251,-0.0322580645161297
2,GB,RT_Down_anti_L,0.00625082399444192,0.0204313748590289,0.201347982749041,0.0204313748590289,-0.00472047657187969,-0.00472047657187969,-0.0322580645161297,-0.032258064516128
3,JDC,RT_Down_anti_L,0.00766388896089628,0.0229900083092598,0.211977627961608,0.0229900083092598,-0.00778639401112159,-0.00778639401112046,-0.0322580645161294,-0.0322580645161275
4,JFXD,RT_Down_anti_L,0.0120573491193156,0.0304229716406683,0.235281538659035,0.0304229716406683,0.00898624554298478,0.00898624554298657,-0.032258064516129,-0.0322580645161306
