Subject_id,Subject,Condition,Transitivity,Efficiency,Route_efficiency_log,Route_efficiency_inv,Assortativity1,Assortativity2,Assortativity3,Assortativity4
1,DOC,RT_Pronation_pro_L,0.00111853875793595,0.00297523760840514,0.146502283088515,0.00297523760840514,0.0181255335084639,0.0181255335084714,-0.0322580645161426,-0.0322580645161261
2,GB,RT_Pronation_pro_L,0.00194565884027229,0.0058453711542678,0.159892755887746,0.00584537115426779,-0.00614008497478167,-0.00614008497477889,-0.0322580645161304,-0.0322580645161333
3,JDC,RT_Pronation_pro_L,0.00164469726030551,0.00506893290905422,0.155366787544963,0.00506893290905422,0.000416356661786226,0.000416356661785036,-0.0322580645161316,-0.0322580645161324
4,JFXD,RT_Pronation_pro_L,0.00112509849704796,0.00310052270846034,0.146381205166415,0.00310052270846034,0.00385975988463198,0.00385975988463083,-0.0322580645161157,-0.032258064516131
5,JZ,RT_Pronation_pro_L,0.0014014864385206,0.00387268428666474,0.151630514217304,0.00387268428666474,0.00161863045468876,0.00161863045468742,-0.0322580645161286,-0.0322580645161339
6,LT,RT_Pronation_pro_L,0.00125808379241175,0.00321818819234578,0.148938973425673,0.00321818819234578,-0.00876045653449281,-0.00876045653449374,-0.0322580645161297,-0.0322580645161241
7,NvA,RT_Pronation_pro_L,0.00170453289350021,0.005355819981639,0.15662770688152,0.005355819981639,-0.000983680665106333,-0.000983680665104579,-0.0322580645161289,-0.0322580645161314
8,RR,RT_Pronation_pro_L,0.00175883649317473,0.00545582094964476,0.157571415129928,0.00545582094964476,-0.0134435679645504,-0.0134435679645449,-0.0322580645161368,-0.0322580645161392
9,SJB,RT_Pronation_pro_L,0.00147264229617783,0.00427932038367296,0.152920281101123,0.00427932038367296,-0.00258561002884538,-0.00258561002884074,-0.0322580645161245,-0.0322580645161358
10,BG,RT_Pronation_pro_L,0.00131680765424905,0.00357237102815378,0.150191170743001,0.00357237102815378,0.00800815106657265,0.00800815106657269,-0.0322580645161478,-0.0322580645161305
