Subject_id,Subject,Region_id,Region,Condition,Strength_in,Strength_out,Strength,Clust_coef,Efficiency,Route_efficiency_log,Route_efficiency_inv
1,DOC,1,V1-L,RT_Pronation_pro_L,0.0976325780027357,0.0808549650336732,0.178487543036409,0.00193544217167473,0.00203927168810957,4.68839884539754,0.118724887599889
1,DOC,2,V3-L,RT_Pronation_pro_L,0.103736827865835,0.0605479714038664,0.164284799269702,0.00186202235110208,0.00197247201635375,4.69098514501278,0.119965673260912
1,DOC,3,STS-L,RT_Pronation_pro_L,0.0490384372740599,0.0778414747084151,0.126879911982475,0.00141809952448784,0.00150340527690974,4.71212411851013,0.12096478185303
1,DOC,4,IPL-L,RT_Pronation_pro_L,0.118287060842213,0.0898131340607596,0.208100194902973,0.00184583427176576,0.00194638092986738,4.69326314699114,0.11912749830858
1,DOC,5,SPL-L,RT_Pronation_pro_L,0.0563621502127561,0.0857708989103786,0.142133049123135,0.00154870651080223,0.00164104696724053,4.70573468304542,0.121120247829013
1,DOC,6,AG-L,RT_Pronation_pro_L,0.0783536668845199,0.0521972950148451,0.130550961899365,0.00164337267170337,0.00174096227276381,4.70124556583094,0.122058129445512
1,DOC,7,mIPS-L,RT_Pronation_pro_L,0.0881144041713024,0.0599351050533156,0.148049509224618,0.00182382149990664,0.00193099107753201,4.69360598686827,0.121989386507682
1,DOC,8,VIP-L,RT_Pronation_pro_L,0.199095226095923,0.0722914706531396,0.271386696749062,0.00216971425620026,0.00228700549499155,4.67937343337606,0.116791690662245
1,DOC,9,SPOC-L,RT_Pronation_pro_L,0.107771521345525,0.0535587644767433,0.161330285822269,0.00168855644062653,0.00178510098413126,4.69937508208424,0.120693853680491
1,DOC,10,S1-L,RT_Pronation_pro_L,0.116152132334791,0.140909775703285,0.257061908038076,0.00212262720757765,0.00224455838749727,4.67967893648655,0.117136352556846
1,DOC,11,M1-L,RT_Pronation_pro_L,0.0733773567303132,0.193907450675464,0.267284807405778,0.00216159898391777,0.00228076267241915,4.67853656621518,0.115952938341342
1,DOC,12,SMA-L,RT_Pronation_pro_L,0.0519416185674205,0.0761889876529118,0.128130606220332,0.00146116018203895,0.00154865324170553,4.70977962628503,0.120977165820586
1,DOC,13,PMd-L,RT_Pronation_pro_L,0.0669463530340076,0.0977672154907279,0.164713568524736,0.00165714085103446,0.00175650319317343,4.69933802255354,0.119156560395723
