Subject_id,Subject,Condition,Transitivity,Efficiency,Route_efficiency_log,Route_efficiency_inv,Assortativity1,Assortativity2,Assortativity3,Assortativity4
1,DOC,RT_Pronation_pro_L,0.00105612926005176,0.0028356863730381,0.145241281564942,0.0028356863730381,0.0175551516175915,0.0175551516175952,-0.0322580645161279,-0.0322580645161274
2,GB,RT_Pronation_pro_L,0.00190237149595136,0.00565048319178887,0.159405757443652,0.00565048319178887,-0.00194373829598191,-0.00194373829598327,-0.0322580645161286,-0.0322580645161352
3,JDC,RT_Pronation_pro_L,0.00152314079940782,0.00482654543205801,0.153392256645983,0.00482654543205801,0.0019712229183043,0.00197122291830962,-0.032258064516129,-0.0322580645161284
4,JFXD,RT_Pronation_pro_L,0.00108771416103309,0.00291513392277115,0.14576389061421,0.00291513392277115,0.00667360419983904,0.00667360419983504,-0.0322580645161342,-0.032258064516125
5,JZ,RT_Pronation_pro_L,0.00134085384161125,0.00375598990247968,0.150513593967406,0.00375598990247968,-0.000737158700127515,-0.000737158700137178,-0.0322580645161283,-0.0322580645161355
6,LT,RT_Pronation_pro_L,0.0012400697420798,0.003183720080508,0.148582560482337,0.003183720080508,-0.00878875554330009,-0.00878875554330186,-0.0322580645161289,-0.0322580645161389
7,NvA,RT_Pronation_pro_L,0.00162795792879521,0.00523766447293697,0.155350232790963,0.00523766447293697,-0.000380425958194766,-0.000380425958196652,-0.0322580645161402,-0.032258064516132
8,RR,RT_Pronation_pro_L,0.00169308634341042,0.00545309648008566,0.156557908390185,0.00545309648008566,-0.0116731393375897,-0.0116731393375913,-0.0322580645161295,-0.0322580645161407
9,SJB,RT_Pronation_pro_L,0.00140609828826556,0.00410193196471418,0.151778483523859,0.00410193196471418,-0.00273024701818277,-0.00273024701818096,-0.0322580645161241,-0.0322580645161257
10,BG,RT_Pronation_pro_L,0.00124294077303645,0.00341499841286969,0.148839920088903,0.00341499841286969,0.00988977022951778,0.00988977022951776,-0.0322580645161399,-0.0322580645161281
1,DOC,RT_Pronation_pro_R,0.00105755300648775,0.00262613971490034,0.145060509534578,0.00262613971490034,0.0106448261650167,0.0106448261650166,-0.0322580645161312,-0.0322580645161485
2,GB,RT_Pronation_pro_R,0.00173993695491777,0.00553791106520039,0.156986542425863,0.00553791106520038,-0.000479919008470556,-0.000479919008464127,-0.0322580645161245,-0.0322580645161286
