Subject_id,Subject,Region_id,Region,Condition,Strength_in,Strength_out,Strength,Clust_coef,Efficiency,Route_efficiency_log,Route_efficiency_inv
1,DOC,1,V1-L,RT_Pronation_pro_L,0.109200020596156,0.165922674895768,0.275122695491924,0.00414589274768339,0.00440792521484845,6.23889826730697,0.570597390952935
1,DOC,2,V3-L,RT_Pronation_pro_L,0.237008037332139,0.224622713353175,0.461630750685314,0.00573219256694935,0.00609484289214259,6.2011867788194,0.55965010040903
1,DOC,3,STS-L,RT_Pronation_pro_L,0.0336849211420792,0.265697805378293,0.299382726520372,0.00362447880946183,0.00383182016095842,6.2525125097633,0.569158657733845
1,DOC,4,IPL-L,RT_Pronation_pro_L,0.94116055364001,0.356351845842154,1.29751239948216,0.0106464093617776,0.0112724328348911,6.1122234468281,0.526771856557097
1,DOC,5,SPL-L,RT_Pronation_pro_L,0.487230841471198,0.2091848737964,0.696415715267598,0.0071335644846449,0.00757484522997444,6.17385045377219,0.550472678714085
1,DOC,6,AG-L,RT_Pronation_pro_L,0.305716396070591,0.182177577742179,0.48789397381277,0.00595562859313805,0.00630079883346219,6.20214752240139,0.562577456479606
1,DOC,7,mIPS-L,RT_Pronation_pro_L,0.477419173665718,0.426128613443255,0.903547787108973,0.00910049782785594,0.00964862447950135,6.13926881391549,0.539346159626282
1,DOC,8,VIP-L,RT_Pronation_pro_L,0.688222713747126,0.345087126761092,1.03330984050822,0.0092322780770227,0.00975509889063525,6.13903466852625,0.535927678930404
1,DOC,9,SPOC-L,RT_Pronation_pro_L,0.410303961683163,0.425286888042969,0.835590849726133,0.00823815554487189,0.00872436035182972,6.15166468770308,0.538819253854165
1,DOC,10,S1-L,RT_Pronation_pro_L,0.429087148305688,0.660715868374931,1.08980301668062,0.009816206168548,0.010429639235547,6.13133078254654,0.541820407215721
1,DOC,11,M1-L,RT_Pronation_pro_L,0.695194386482536,0.851594720615603,1.54678910709814,0.011430974003241,0.0120616569228028,6.08178195452907,0.49811635097922
1,DOC,12,SMA-L,RT_Pronation_pro_L,0.364665998199938,0.425754021709539,0.790420019909477,0.00832936299726484,0.00885921918593814,6.15733350826779,0.552696192119675
1,DOC,13,PMd-L,RT_Pronation_pro_L,0.224680213164215,0.438020999738721,0.662701212902936,0.00748304337217821,0.00797048066747601,6.1722369902834,0.557000582175315
1,DOC,14,PMv-L,RT_Pronation_pro_L,0.0780725585417942,0.574091463260845,0.652164021802639,0.00606330453801792,0.00642287371932432,6.19551800600761,0.555292135745121
1,DOC,15,FEF-L,RT_Pronation_pro_L,0.155403548708592,0.222911125410697,0.378314674119289,0.00506673254400887,0.00539319409989877,6.21728226816695,0.567560141473416
1,DOC,16,POJ-L,RT_Pronation_pro_L,0.225467233069829,0.317161568036079,0.542628801105909,0.00607056432319722,0.00646150235991816,6.19420937335725,0.558170728626238
1,DOC,17,V1-R,RT_Pronation_pro_L,0.170360430311393,0.286876786132211,0.457237216443605,0.00480026990247056,0.00507894132766159,6.2140233447418,0.554631608071373
1,DOC,18,V3-R,RT_Pronation_pro_L,0.159338026651259,0.30660847758917,0.465946504240429,0.00574865238510282,0.00610122211329986,6.20744364662561,0.562811328452424
1,DOC,19,STS-R,RT_Pronation_pro_L,0.166186360940446,0.337817501982179,0.504003862922625,0.00619306726291433,0.00656389068768418,6.1981383880969,0.562258978953083
1,DOC,20,IPL-R,RT_Pronation_pro_L,0.218239473329425,0.242935839910862,0.461175313240287,0.00584471334164537,0.00622673637699407,6.20155779494476,0.564054100406224
1,DOC,21,SPL-R,RT_Pronation_pro_L,0.569609720949553,0.321065338589472,0.890675059539026,0.0092156149572031,0.00975566867455422,6.14253787438077,0.549645976063248
1,DOC,22,AG-R,RT_Pronation_pro_L,0.630378614943477,0.2328216535142,0.863200268457676,0.00917988960042118,0.00976630292608489,6.14591599898188,0.553828138661687
1,DOC,23,mIPS-R,RT_Pronation_pro_L,0.725932538417397,0.295772374082006,1.0217049124994,0.00968077929981448,0.0102817415488067,6.13189596018726,0.542484568293672
1,DOC,24,VIP-R,RT_Pronation_pro_L,0.399641648228743,0.264551744743213,0.664193392971956,0.00714521474748695,0.00756297780190027,6.17645816648663,0.54834222894348
1,DOC,25,SPOC-R,RT_Pronation_pro_L,0.474088415979518,0.374620069525419,0.848708485504937,0.00874967031298232,0.00928227366526524,6.14696138404284,0.545378051239084
1,DOC,26,S1-R,RT_Pronation_pro_L,0.204818926361598,0.420131148230248,0.624950074591847,0.00735027457055505,0.00780672133808997,6.17691996467475,0.557089965813736
1,DOC,27,M1-R,RT_Pronation_pro_L,0.397411198051134,0.508851606120747,0.906262804171881,0.00894481978262979,0.00947305510828871,6.1424873286803,0.538752058684982
1,DOC,28,SMA-R,RT_Pronation_pro_L,0.433814253595667,0.368109431014912,0.801923684610579,0.00752718116463276,0.00799289446916814,6.15864779652439,0.540829610695733
1,DOC,29,PMd-R,RT_Pronation_pro_L,0.246780849796424,0.473804058661441,0.720584908457866,0.00719861646864959,0.00764141666637682,6.17260705928393,0.551681134614022
1,DOC,30,PMv-R,RT_Pronation_pro_L,0.0705731744318382,0.304511606900813,0.375084781332651,0.00449555087937459,0.00477895119957715,6.22862004252787,0.56832596685798
1,DOC,31,FEF-R,RT_Pronation_pro_L,0.116692415292552,0.196449141996269,0.313141557288821,0.0041999064951646,0.00447716202860792,6.23578804373436,0.56825401421596
1,DOC,32,POJ-R,RT_Pronation_pro_L,0.642154265922758,0.462901353629091,1.10505561955185,0.0105566631037398,0.0111743950046376,6.11733370225239,0.536153729990841
2,GB,1,V1-L,RT_Pronation_pro_L,0.230566581704026,0.231207169072635,0.461773750776662,0.00390746680720805,0.00424035723291322,5.55137053356596,0.383855193580091
2,GB,2,V3-L,RT_Pronation_pro_L,0.184482394265895,0.372907087286069,0.557389481551964,0.00412228573542179,0.00445735918290279,5.54508683296244,0.381772918955653
2,GB,3,STS-L,RT_Pronation_pro_L,0.0820826687829443,0.200011575280909,0.282094244063854,0.00333409033223716,0.00364962448841739,5.5735531426774,0.403060022372646
2,GB,4,IPL-L,RT_Pronation_pro_L,0.296500524908371,0.268549420321626,0.565049945229997,0.00441644573131854,0.00479833560073919,5.53440527318538,0.379847792443479
2,GB,5,SPL-L,RT_Pronation_pro_L,0.358178990114307,0.21722123421397,0.575400224328277,0.00498620115559018,0.00541335154840211,5.52290842151474,0.379790662079249
2,GB,6,AG-L,RT_Pronation_pro_L,0.337199546922453,0.101750369061817,0.43894991598427,0.00413284344599322,0.00456542844722549,5.55232892819082,0.39482161336683
2,GB,7,mIPS-L,RT_Pronation_pro_L,0.558761228535907,0.253431004828885,0.812192233364792,0.00651124085021042,0.0071523087751593,5.48913737693502,0.37710828772144
2,GB,8,VIP-L,RT_Pronation_pro_L,0.161335930561061,0.381777467979815,0.543113398540875,0.00451493530326505,0.00495274519575546,5.53484599383526,0.388334260988236
2,GB,9,SPOC-L,RT_Pronation_pro_L,0.313402033194957,0.552453276880992,0.865855310075948,0.00593658503752561,0.0064875280063531,5.50155004344194,0.357863100925206
2,GB,10,S1-L,RT_Pronation_pro_L,0.187004700771899,0.158687638676154,0.345692339448053,0.00374853805121917,0.00407608103203531,5.56150075111501,0.398873483730569
2,GB,11,M1-L,RT_Pronation_pro_L,0.166341337079762,0.238315512029069,0.40465684910883,0.00432366732566276,0.00471064790284358,5.54575603133745,0.396327309683599
2,GB,12,SMA-L,RT_Pronation_pro_L,0.301338871406551,0.203514114736303,0.504852986142854,0.00499902495666333,0.00549127663158948,5.52521753625153,0.393762959644751
2,GB,13,PMd-L,RT_Pronation_pro_L,0.152187215838582,0.201525565072294,0.353712780910876,0.00348448147660949,0.00379502960515587,5.56738759928091,0.396661710832712
2,GB,14,PMv-L,RT_Pronation_pro_L,0.0857982764642562,0.229496333524677,0.315294609988933,0.00307038607003737,0.00337094421303288,5.57556909503191,0.39845683024199
2,GB,15,FEF-L,RT_Pronation_pro_L,0.102488080267016,0.229993615800898,0.332481696067914,0.00315089491147604,0.00341536079057399,5.57442492135467,0.39844838057176
2,GB,16,POJ-L,RT_Pronation_pro_L,0.717931889193882,0.38582001809708,1.10375190729096,0.00681790876483219,0.0074424606478506,5.4621555513518,0.340404920536853
2,GB,17,V1-R,RT_Pronation_pro_L,0.139985751551776,0.085046496753031,0.225032248304807,0.00297142061413544,0.00325572092597503,5.58369282517289,0.405855476032126
