Subject_id,Subject,Region_id,Region,Condition,Strength_in,Strength_out,Strength,Clust_coef,Efficiency,Route_efficiency_log,Route_efficiency_inv
1,DOC,1,V1-L,RT_Pronation_pro_L,0.109465246460858,0.053958107452222,0.16342335391308,0.0013874720767995,0.00148304719245098,4.33473178388754,0.0835948593692924
1,DOC,2,V3-L,RT_Pronation_pro_L,0.0448439286987077,0.0530722354865789,0.0979161641852866,0.00102781176705264,0.00110967473281058,4.35665129040097,0.0893118972533373
1,DOC,3,STS-L,RT_Pronation_pro_L,0.0355915754795498,0.076242133823044,0.111833709302594,0.00106115663787744,0.00114612807174077,4.35355452013724,0.0878554977999632
1,DOC,4,IPL-L,RT_Pronation_pro_L,0.077354491617316,0.0533264120032521,0.130680903620568,0.00103284902759321,0.00110212871215875,4.35800078085676,0.0867469094449413
1,DOC,5,SPL-L,RT_Pronation_pro_L,0.0467035488713484,0.0460595158589592,0.0927630647303076,0.00108136908238699,0.00116125310214843,4.35366859880203,0.0891391930947585
1,DOC,6,AG-L,RT_Pronation_pro_L,0.0606427502872439,0.0408399731228248,0.101482723410069,0.0011142263559039,0.00120153748982697,4.35117539323839,0.0894508544671688
1,DOC,7,mIPS-L,RT_Pronation_pro_L,0.0624693732960224,0.043767119417361,0.106236492713383,0.00114064088375367,0.00122685762893867,4.34930870160396,0.0886691086737098
1,DOC,8,VIP-L,RT_Pronation_pro_L,0.0995224347626388,0.0307856633897036,0.130308098152342,0.00102856801558257,0.00110372393509741,4.35842620937474,0.0880999755728705
1,DOC,9,SPOC-L,RT_Pronation_pro_L,0.0523675413457633,0.0512803263394017,0.103647867685165,0.00100330087739056,0.00108120869716949,4.35713566176197,0.0879948698929103
1,DOC,10,S1-L,RT_Pronation_pro_L,0.0814266588985556,0.0885279023350372,0.169954561233593,0.00135412325069151,0.00145342041109248,4.33646021827109,0.0844039211348361
1,DOC,11,M1-L,RT_Pronation_pro_L,0.0410601928380062,0.0768267683582049,0.117886961196211,0.00100189994204681,0.00107374292884408,4.35882934605235,0.0876332285913145
1,DOC,12,SMA-L,RT_Pronation_pro_L,0.0331812078294423,0.060192462876759,0.0933736707062013,0.000891888655106031,0.000952298674093938,4.36668863023738,0.0886987684819086
1,DOC,13,PMd-L,RT_Pronation_pro_L,0.0421073467532775,0.0711914595426503,0.113298806295928,0.00109472448542246,0.00117272204750011,4.35276160724714,0.0863923929460566
1,DOC,14,PMv-L,RT_Pronation_pro_L,0.0351642807016022,0.0451615217318345,0.0803258024334367,0.000898284804010399,0.000966253930583715,4.36463565558429,0.0891913792553583
1,DOC,15,FEF-L,RT_Pronation_pro_L,0.041150003110702,0.0646119276057109,0.105761930716413,0.00113654069117182,0.00122638230401635,4.34813650234091,0.0883642665416078
1,DOC,16,POJ-L,RT_Pronation_pro_L,0.0462248470139106,0.0546494984053955,0.100874345419306,0.000940809306263382,0.0010106543387286,4.36277979099096,0.0882182028911932
1,DOC,17,V1-R,RT_Pronation_pro_L,0.0533808439723163,0.056022719746939,0.109403563719255,0.00107435065502458,0.0011503586886355,4.35448631942203,0.0884427584412986
1,DOC,18,V3-R,RT_Pronation_pro_L,0.0627815338346348,0.0616295984447963,0.124411132279431,0.00114931752513459,0.00123536799792098,4.34914469040096,0.087908441473622
1,DOC,19,STS-R,RT_Pronation_pro_L,0.0786851138486675,0.0578595627333709,0.136544676582038,0.00134664376972659,0.00144600757045243,4.33790245137714,0.0876637531368997
1,DOC,20,IPL-R,RT_Pronation_pro_L,0.0620580733016017,0.0348846281858279,0.0969427014874297,0.000973145531982953,0.00103918600418195,4.36075308646409,0.0891899389478845
1,DOC,21,SPL-R,RT_Pronation_pro_L,0.0718093835813566,0.0617464119425427,0.133555795523899,0.00131961878591023,0.00142175773976886,4.33826519811038,0.0882293628542655
1,DOC,22,AG-R,RT_Pronation_pro_L,0.0614547172014949,0.057740756721221,0.119195473922716,0.00119348956865993,0.0012798642936878,4.34728357418848,0.0877177243112263
1,DOC,23,mIPS-R,RT_Pronation_pro_L,0.0602309459208743,0.0544908377513751,0.114721783672249,0.00119326834144076,0.00128184127414321,4.34721557866939,0.0886117726715199
1,DOC,24,VIP-R,RT_Pronation_pro_L,0.041045266393125,0.0536714904102203,0.0947167568033453,0.00108071718299876,0.00116263881782327,4.35297692054625,0.0899467509548798
1,DOC,25,SPOC-R,RT_Pronation_pro_L,0.0387107134235976,0.0437070460761822,0.0824177594997797,0.000866064142959482,0.000929904148389131,4.36653735286474,0.0891369686611427
1,DOC,26,S1-R,RT_Pronation_pro_L,0.0710471325969304,0.0358569878153846,0.106904120412315,0.00107996706066213,0.00115494464669442,4.35382098833884,0.089243448861212
1,DOC,27,M1-R,RT_Pronation_pro_L,0.0520204666445583,0.0558848909601897,0.107905357604748,0.00100963140591312,0.00108404966751594,4.35727228564231,0.0888007718682994
1,DOC,28,SMA-R,RT_Pronation_pro_L,0.0281690506617727,0.0499678630136557,0.0781369136754284,0.000826113729964163,0.000882571204051492,4.37117640939308,0.0897686905910373
1,DOC,29,PMd-R,RT_Pronation_pro_L,0.0244567181150822,0.0608241138377362,0.0852808319528185,0.000912229163460569,0.000976910355755978,4.36421490183214,0.0897396479335608
1,DOC,30,PMv-R,RT_Pronation_pro_L,0.0324765224764617,0.0448665237250667,0.0773430462015285,0.000861067366587629,0.000922695263925638,4.36756815618962,0.08978480178355
1,DOC,31,FEF-R,RT_Pronation_pro_L,0.0391095386722983,0.0484239828172826,0.0875335214895809,0.000935464013427984,0.001000490286649,4.36229054912777,0.0893282664990329
1,DOC,32,POJ-R,RT_Pronation_pro_L,0.0420180251422705,0.0406590318212572,0.0826770569635276,0.000921070051031487,0.000990680016695061,4.3631204563013,0.0894168580662442
2,GB,1,V1-L,RT_Pronation_pro_L,0.108827422763236,0.0864028671598065,0.195230289923042,0.00166495553909119,0.00182183205007459,4.75342917012913,0.175045558163778
2,GB,2,V3-L,RT_Pronation_pro_L,0.166083062423444,0.0730504859175049,0.239133548340949,0.00172437918821923,0.00188948907668919,4.74742646313815,0.17072314023693
2,GB,3,STS-L,RT_Pronation_pro_L,0.106171980199681,0.080682303437557,0.186854283637238,0.00190286318248099,0.00210624424388308,4.73958810798247,0.175401360677146
2,GB,4,IPL-L,RT_Pronation_pro_L,0.139357866667862,0.0923477972775094,0.231705663945371,0.00181299404163132,0.00199113609045909,4.74345127249166,0.172541284564238
2,GB,5,SPL-L,RT_Pronation_pro_L,0.161746313462368,0.0830893843267287,0.244835697789096,0.00206234697847506,0.00226044274081296,4.73302805193497,0.17386073961998
2,GB,6,AG-L,RT_Pronation_pro_L,0.0697527553303083,0.121224287545498,0.190977042875806,0.00172620821823622,0.00189534876550655,4.74838171767018,0.173754806275805
2,GB,7,mIPS-L,RT_Pronation_pro_L,0.0660722132181547,0.12340062938519,0.189472842603345,0.00167141988047251,0.00182584632431087,4.75215442716365,0.172567248092548
2,GB,8,VIP-L,RT_Pronation_pro_L,0.0966390077442163,0.237849056957809,0.334488064702025,0.00253375991867078,0.00280266796943727,4.71299444945037,0.168053267709763
2,GB,9,SPOC-L,RT_Pronation_pro_L,0.123082691646925,0.14727158592958,0.270354277576505,0.00241807006759887,0.0026600574583611,4.71948202205311,0.168713806167232
2,GB,10,S1-L,RT_Pronation_pro_L,0.101339536000922,0.0634900347530011,0.164829570753923,0.00164266912193242,0.0018024101077214,4.75340002256834,0.175461669994097
2,GB,11,M1-L,RT_Pronation_pro_L,0.080506093188363,0.107377691309123,0.187883784497486,0.00181998978593086,0.00198625665868422,4.74456609488483,0.173379453909045
2,GB,12,SMA-L,RT_Pronation_pro_L,0.128773381214359,0.0932090329042115,0.221982414118571,0.00212699324287903,0.00234380604902988,4.73176556372614,0.173939033761344
2,GB,13,PMd-L,RT_Pronation_pro_L,0.0596587774191314,0.115189089072631,0.174847866491762,0.00141687223530752,0.00154934795984489,4.76260543236382,0.175974123678583
2,GB,14,PMv-L,RT_Pronation_pro_L,0.047431159900897,0.101951115427609,0.149382275328506,0.0013806517487765,0.00151931077469981,4.76378200790989,0.177310191298064
2,GB,15,FEF-L,RT_Pronation_pro_L,0.112562410894056,0.0806998438799803,0.193262254774036,0.00161263522889848,0.00177418835304591,4.75226987299544,0.174436913957733
