Subject_id,Subject,Condition,Transitivity,Efficiency,Route_efficiency_log,Route_efficiency_inv,Assortativity1,Assortativity2,Assortativity3,Assortativity4
1,DOC,RT_Pronation_pro_L,0.00106055700481056,0.0029626598502016,0.145166073519019,0.0029626598502016,0.0032312635261971,0.00323126352619866,-0.0322580645161355,-0.0322580645161343
2,GB,RT_Pronation_pro_L,0.00179668929116137,0.0058196271499396,0.158182620421417,0.0058196271499396,0.00688446031196644,0.00688446031195656,-0.0322580645161257,-0.0322580645161319
3,JDC,RT_Pronation_pro_L,0.00172593208652715,0.00531973648830274,0.156574808593439,0.00531973648830274,0.0010054174252065,0.00100541742520423,-0.0322580645161312,-0.0322580645161275
4,JFXD,RT_Pronation_pro_L,0.0013775173053184,0.00370033307899272,0.150901510226824,0.00370033307899271,9.75644430349751e-05,9.75644430349748e-05,-0.0322580645161283,-0.0322580645161393
5,JZ,RT_Pronation_pro_L,0.00120517729612846,0.00352099250332316,0.148023152489499,0.00352099250332317,-9.53171442519916e-05,-9.53171442486255e-05,-0.0322580645161335,-0.0322580645161356
6,LT,RT_Pronation_pro_L,0.00127955459588506,0.0032291787272368,0.149520499413903,0.0032291787272368,0.000525696232310183,0.00052569623231203,-0.0322580645161242,-0.0322580645161217
7,NvA,RT_Pronation_pro_L,0.00144672408696064,0.00429569141810248,0.152263143506263,0.00429569141810248,0.00131603636913784,0.00131603636913134,-0.0322580645161321,-0.0322580645161246
8,RR,RT_Pronation_pro_L,0.00198548959417018,0.00560732132717519,0.160325537650372,0.00560732132717519,-0.00358260807205208,-0.00358260807205004,-0.0322580645161324,-0.0322580645161363
9,SJB,RT_Pronation_pro_L,0.00153519076719823,0.00459171715263322,0.153871875527919,0.00459171715263322,-0.00499388298122488,-0.00499388298122245,-0.0322580645161313,-0.0322580645161427
10,BG,RT_Pronation_pro_L,0.00135478200082788,0.00359425809689947,0.150729338920775,0.00359425809689947,0.00799801306144443,0.00799801306144622,-0.0322580645161299,-0.0322580645161323
1,DOC,RT_Pronation_pro_R,0.000972083447831186,0.00267067621795464,0.143198264264816,0.00267067621795464,-0.00345351687668192,-0.00345351687668089,-0.0322580645161316,-0.0322580645161264
2,GB,RT_Pronation_pro_R,0.00173467340523201,0.00543943697398522,0.156952248180045,0.00543943697398522,0.00192379369328311,0.00192379369328862,-0.0322580645161178,-0.0322580645161325
3,JDC,RT_Pronation_pro_R,0.00146916558006047,0.0042995043274572,0.152520277145687,0.0042995043274572,0.00532122031911915,0.00532122031911818,-0.0322580645161276,-0.0322580645161331
4,JFXD,RT_Pronation_pro_R,0.00124367335434234,0.00371964983980209,0.148741427725165,0.00371964983980209,-0.00201673446888077,-0.00201673446887909,-0.0322580645161344,-0.0322580645161221
5,JZ,RT_Pronation_pro_R,0.00133422185905312,0.00388176267411417,0.150428628345863,0.00388176267411417,0.00248906891001351,0.0024890689100053,-0.0322580645161293,-0.032258064516123
