Subject_id,Subject,Condition,Transitivity,Efficiency,Route_efficiency_log,Route_efficiency_inv,Assortativity1,Assortativity2,Assortativity3,Assortativity4
1,DOC,RT_Pronation_pro_L,0.00734063031983278,0.0184569290163503,0.205820064161163,0.0184569290163503,-0.00809248317599798,-0.00809248317599798,-0.0322580645161243,-0.0322580645161267
2,GB,RT_Pronation_pro_L,0.00418531719498171,0.0131111819868963,0.184944947239124,0.0131111819868963,-0.00829970174907364,-0.00829970174907315,-0.0322580645161284,-0.0322580645161283
3,JDC,RT_Pronation_pro_L,0.00725319608907463,0.0202185547523837,0.207006014567253,0.0202185547523837,-0.000419842409643937,-0.000419842409643936,-0.0322580645161273,-0.0322580645161287
4,JFXD,RT_Pronation_pro_L,0.0119512116755938,0.0266134591171995,0.230539821116418,0.0266134591171995,-0.00136089367859673,-0.00136089367859457,-0.0322580645161321,-0.0322580645161246
5,JZ,RT_Pronation_pro_L,0.00504138503188297,0.014959271112362,0.191297685488954,0.014959271112362,0.000953253757301191,0.000953253757301192,-0.0322580645161347,-0.0322580645161294
6,LT,RT_Pronation_pro_L,0.00810274847239923,0.021858958705807,0.211980374636014,0.021858958705807,-0.00137918470089309,-0.00137918470089364,-0.0322580645161208,-0.03225806451613
7,NvA,RT_Pronation_pro_L,0.00521934698472027,0.0166942649525804,0.193312617178649,0.0166942649525804,-0.0174374898439228,-0.01743748984392,-0.0322580645161278,-0.0322580645161298
8,RR,RT_Pronation_pro_L,0.0070837711008926,0.0197301678499652,0.206834849403201,0.0197301678499652,0.000957382270361608,0.000957382270365656,-0.0322580645161259,-0.0322580645161306
9,SJB,RT_Pronation_pro_L,0.0056737460208091,0.016379777822075,0.195674291694734,0.016379777822075,-0.00236056729571098,-0.00236056729570796,-0.0322580645161265,-0.0322580645161253
10,BG,RT_Pronation_pro_L,0.00590717904502549,0.0166603905718268,0.196962008461181,0.0166603905718268,-0.0104335798950955,-0.0104335798950975,-0.032258064516123,-0.0322580645161289
1,DOC,RT_Pronation_pro_R,0.0071151299938287,0.018711654688527,0.205311514764643,0.018711654688527,-0.00141750629822898,-0.00141750629822806,-0.0322580645161335,-0.0322580645161282
2,GB,RT_Pronation_pro_R,0.00466112752097682,0.0142139590407874,0.188333351287337,0.0142139590407874,-0.00701533069087485,-0.00701533069087327,-0.0322580645161239,-0.0322580645161289
3,JDC,RT_Pronation_pro_R,0.00705206475686398,0.0211399364619077,0.206720941952292,0.0211399364619077,0.00187354223714141,0.00187354223713904,-0.0322580645161283,-0.0322580645161305
4,JFXD,RT_Pronation_pro_R,0.0109549216617428,0.0271624630091073,0.228173364180013,0.0271624630091073,0.00473112246573268,0.00473112246573033,-0.0322580645161292,-0.0322580645161282
5,JZ,RT_Pronation_pro_R,0.00531707423662032,0.0149175025207265,0.193058011203905,0.0149175025207265,-0.00132403614696585,-0.00132403614696737,-0.0322580645161287,-0.0322580645161288
6,LT,RT_Pronation_pro_R,0.00707097190846731,0.0196936027882592,0.206045722903685,0.0196936027882592,-0.00282002021081699,-0.00282002021081551,-0.0322580645161327,-0.0322580645161295
7,NvA,RT_Pronation_pro_R,0.00487790297805094,0.0159401031717666,0.190796750914857,0.0159401031717666,-0.0118881063525209,-0.0118881063525201,-0.0322580645161226,-0.0322580645161289
8,RR,RT_Pronation_pro_R,0.0067818067587517,0.020142108791285,0.205107823433692,0.020142108791285,-0.00701584944913782,-0.00701584944913563,-0.0322580645161379,-0.0322580645161274
