MEG Signal Analysis - Enhanced Average Matrix Creation
==================================================
Selected dataset: DataSet30_Align_mov
Excluding iDTF: True
Excluding LT-Pronation: True
Process started at: 2025-10-28 19:24:28
--------------------------------------------------

Processing dataset...
Checking for LT-Pronation files in dataset...
No LT-Pronation files found in the dataset
WARNING: You chose to exclude LT-Pronation files, but no such files were found in the dataset.
Files will still be created with '_NO-LT' suffix as requested.

Processing alignment: cue
Processing target: R
Found method_freq directory: Data/DataSet30_Align_mov/cue/R/gDTF_9Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/R/iDTF_100Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/R/gDTF_101Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/R/iPDC_9Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/R/iPDC_19Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/R/gDTF_20Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/R/gPDC_11Hz
Processing target: L
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/msc_cat_10Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/msc_26Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/gPDC_25Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/gPDC_100Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/iPDC_101Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/msc_mean_100Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/gDTF_10Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/gPDC_21Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/gDTF_25Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/gDTF_100Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/iDTF_101Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/gPDC_10Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/gDTF_21Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/msc_19Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/msc_25Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/iPDC_24Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/iDTF_99Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/gPDC_26Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/gDTF_19Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/msc_21Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/iPDC_20Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/iDTF_11Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/msc_cat_100Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/gDTF_26Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/iDTF_24Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/iPDC_99Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/gPDC_19Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/msc_mean_20Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/iDTF_20Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/iPDC_11Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/msc_10Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/msc_100Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/msc_24Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/iPDC_25Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/iDTF_10Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/msc_mean_10Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/msc_20Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/iPDC_21Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/msc_99Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/iDTF_25Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/msc_9Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/iPDC_10Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/msc_11Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/iDTF_21Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/msc_101Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/gPDC_24Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/gDTF_99Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/gPDC_9Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/iPDC_26Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/iPDC_100Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/gPDC_101Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/iDTF_9Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/iDTF_19Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/gPDC_20Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/gDTF_11Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/msc_cat_20Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/iDTF_26Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/gDTF_24Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/gPDC_99Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/gDTF_9Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/iDTF_100Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/gDTF_101Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/iPDC_9Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/iPDC_19Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/gDTF_20Hz
Found method_freq directory: Data/DataSet30_Align_mov/cue/L/gPDC_11Hz

Processing R msc_cat_10Hz
Looking for files in: Data/DataSet30_Align_mov/cue/R/msc_cat_10Hz
Found 60 files
Found file: mov_structure-Pronation_R_anti_JDC_msc_cat_10Hz.csv
Found file: mov_structure-Upright_R_anti_BG_msc_cat_10Hz.csv
Found file: mov_structure-Pronation_R_pro_JZ_msc_cat_10Hz.csv
Found file: mov_structure-Upright_R_pro_DOC_msc_cat_10Hz.csv
Found file: mov_structure-Pronation_R_pro_LT_msc_cat_10Hz.csv
Found file: mov_structure-Down_R_pro_JDC_msc_cat_10Hz.csv
Found file: mov_structure-Upright_R_pro_RR_msc_cat_10Hz.csv
Found file: mov_structure-Down_R_pro_BG_msc_cat_10Hz.csv
Found file: mov_structure-Upright_R_pro_JFXD_msc_cat_10Hz.csv
Found file: mov_structure-Down_R_anti_JDC_msc_cat_10Hz.csv
Found file: mov_structure-Pronation_R_anti_RR_msc_cat_10Hz.csv
Found file: mov_structure-Pronation_R_pro_GB_msc_cat_10Hz.csv
Found file: mov_structure-Pronation_R_pro_JDC_msc_cat_10Hz.csv
Found file: mov_structure-Upright_R_anti_LT_msc_cat_10Hz.csv
Found file: mov_structure-Upright_R_anti_JDC_msc_cat_10Hz.csv
Found file: mov_structure-Down_R_pro_JFXD_msc_cat_10Hz.csv
Found file: mov_structure-Down_R_pro_JZ_msc_cat_10Hz.csv
Found file: mov_structure-Upright_R_pro_SJB_msc_cat_10Hz.csv
Found file: mov_structure-Upright_R_pro_NvA_msc_cat_10Hz.csv
Found file: mov_structure-Pronation_R_pro_BG_msc_cat_10Hz.csv
Found file: mov_structure-Upright_R_anti_JZ_msc_cat_10Hz.csv
Found file: mov_structure-Down_R_pro_LT_msc_cat_10Hz.csv
Found file: mov_structure-Down_R_anti_JFXD_msc_cat_10Hz.csv
Found file: mov_structure-Pronation_R_pro_JFXD_msc_cat_10Hz.csv
Found file: mov_structure-Down_R_anti_RR_msc_cat_10Hz.csv
Found file: mov_structure-Upright_R_anti_GB_msc_cat_10Hz.csv
Found file: mov_structure-Down_R_pro_GB_msc_cat_10Hz.csv
Found file: mov_structure-Pronation_R_anti_JFXD_msc_cat_10Hz.csv
Found file: mov_structure-Down_R_anti_BG_msc_cat_10Hz.csv
Found file: mov_structure-Pronation_R_anti_DOC_msc_cat_10Hz.csv
Found file: mov_structure-Pronation_R_anti_JZ_msc_cat_10Hz.csv
Found file: mov_structure-Down_R_pro_DOC_msc_cat_10Hz.csv
Found file: mov_structure-Upright_R_anti_SJB_msc_cat_10Hz.csv
Found file: mov_structure-Pronation_R_pro_NvA_msc_cat_10Hz.csv
Found file: mov_structure-Pronation_R_pro_SJB_msc_cat_10Hz.csv
Found file: mov_structure-Upright_R_anti_NvA_msc_cat_10Hz.csv
Found file: mov_structure-Upright_R_pro_GB_msc_cat_10Hz.csv
Found file: mov_structure-Upright_R_pro_JDC_msc_cat_10Hz.csv
Found file: mov_structure-Pronation_R_anti_LT_msc_cat_10Hz.csv
Found file: mov_structure-Upright_R_pro_JZ_msc_cat_10Hz.csv
Found file: mov_structure-Down_R_anti_DOC_msc_cat_10Hz.csv
Found file: mov_structure-Pronation_R_pro_RR_msc_cat_10Hz.csv
Found file: mov_structure-Pronation_R_anti_GB_msc_cat_10Hz.csv
Found file: mov_structure-Upright_R_pro_LT_msc_cat_10Hz.csv
Found file: mov_structure-Down_R_anti_LT_msc_cat_10Hz.csv
Found file: mov_structure-Upright_R_anti_DOC_msc_cat_10Hz.csv
Found file: mov_structure-Down_R_pro_SJB_msc_cat_10Hz.csv
Found file: mov_structure-Down_R_pro_NvA_msc_cat_10Hz.csv
Found file: mov_structure-Pronation_R_pro_DOC_msc_cat_10Hz.csv
Found file: mov_structure-Pronation_R_anti_NvA_msc_cat_10Hz.csv
Found file: mov_structure-Down_R_anti_JZ_msc_cat_10Hz.csv
Found file: mov_structure-Pronation_R_anti_BG_msc_cat_10Hz.csv
Found file: mov_structure-Pronation_R_anti_SJB_msc_cat_10Hz.csv
Found file: mov_structure-Upright_R_anti_JFXD_msc_cat_10Hz.csv
Found file: mov_structure-Upright_R_anti_RR_msc_cat_10Hz.csv
Found file: mov_structure-Down_R_anti_GB_msc_cat_10Hz.csv
Found file: mov_structure-Down_R_anti_SJB_msc_cat_10Hz.csv
Found file: mov_structure-Down_R_anti_NvA_msc_cat_10Hz.csv
Found file: mov_structure-Upright_R_pro_BG_msc_cat_10Hz.csv
Found file: mov_structure-Down_R_pro_RR_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Pronation_R_anti_JDC_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Upright_R_anti_BG_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Pronation_R_pro_JZ_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Upright_R_pro_DOC_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Pronation_R_pro_LT_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_pro_JDC_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Upright_R_pro_RR_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_pro_BG_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Upright_R_pro_JFXD_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_anti_JDC_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Pronation_R_anti_RR_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Pronation_R_pro_GB_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Pronation_R_pro_JDC_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Upright_R_anti_LT_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Upright_R_anti_JDC_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_pro_JFXD_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_pro_JZ_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Upright_R_pro_SJB_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Upright_R_pro_NvA_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Pronation_R_pro_BG_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Upright_R_anti_JZ_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_pro_LT_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_anti_JFXD_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Pronation_R_pro_JFXD_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_anti_RR_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Upright_R_anti_GB_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_pro_GB_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Pronation_R_anti_JFXD_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_anti_BG_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Pronation_R_anti_DOC_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Pronation_R_anti_JZ_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_pro_DOC_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Upright_R_anti_SJB_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Pronation_R_pro_NvA_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Pronation_R_pro_SJB_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Upright_R_anti_NvA_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Upright_R_pro_GB_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Upright_R_pro_JDC_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Pronation_R_anti_LT_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Upright_R_pro_JZ_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_anti_DOC_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Pronation_R_pro_RR_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Pronation_R_anti_GB_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Upright_R_pro_LT_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_anti_LT_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Upright_R_anti_DOC_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_pro_SJB_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_pro_NvA_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Pronation_R_pro_DOC_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Pronation_R_anti_NvA_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_anti_JZ_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Pronation_R_anti_BG_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Pronation_R_anti_SJB_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Upright_R_anti_JFXD_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Upright_R_anti_RR_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_anti_GB_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_anti_SJB_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_anti_NvA_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Upright_R_pro_BG_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_pro_RR_msc_cat_10Hz.csv
No LT-Pronation files found in this directory
Created/Overwrote average matrix: Data/DataSet30_Align_mov/cue/R/msc_cat_10Hz/cue_R_msc_cat_10Hz_average_NO-LT.csv

Processing subject: JZ
Successfully read matrix from: mov_structure-Pronation_R_pro_JZ_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_pro_JZ_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Upright_R_anti_JZ_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Pronation_R_anti_JZ_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Upright_R_pro_JZ_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_anti_JZ_msc_cat_10Hz.csv
No LT-Pronation files found for subject JZ
Created/Overwrote average matrix: Data/DataSet30_Align_mov/cue/R/msc_cat_10Hz/JZ/cue_R_msc_cat_10Hz_JZ_average_NO-LT.csv

Processing subject: JDC
Successfully read matrix from: mov_structure-Pronation_R_anti_JDC_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_pro_JDC_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_anti_JDC_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Pronation_R_pro_JDC_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Upright_R_anti_JDC_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Upright_R_pro_JDC_msc_cat_10Hz.csv
No LT-Pronation files found for subject JDC
Created/Overwrote average matrix: Data/DataSet30_Align_mov/cue/R/msc_cat_10Hz/JDC/cue_R_msc_cat_10Hz_JDC_average_NO-LT.csv

Processing subject: RR
Successfully read matrix from: mov_structure-Upright_R_pro_RR_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Pronation_R_anti_RR_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_anti_RR_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Pronation_R_pro_RR_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Upright_R_anti_RR_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_pro_RR_msc_cat_10Hz.csv
No LT-Pronation files found for subject RR
Created/Overwrote average matrix: Data/DataSet30_Align_mov/cue/R/msc_cat_10Hz/RR/cue_R_msc_cat_10Hz_RR_average_NO-LT.csv

Processing subject: GB
Successfully read matrix from: mov_structure-Pronation_R_pro_GB_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Upright_R_anti_GB_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_pro_GB_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Upright_R_pro_GB_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Pronation_R_anti_GB_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_anti_GB_msc_cat_10Hz.csv
No LT-Pronation files found for subject GB
Created/Overwrote average matrix: Data/DataSet30_Align_mov/cue/R/msc_cat_10Hz/GB/cue_R_msc_cat_10Hz_GB_average_NO-LT.csv

Processing subject: BG
Successfully read matrix from: mov_structure-Upright_R_anti_BG_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_pro_BG_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Pronation_R_pro_BG_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_anti_BG_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Pronation_R_anti_BG_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Upright_R_pro_BG_msc_cat_10Hz.csv
No LT-Pronation files found for subject BG
Created/Overwrote average matrix: Data/DataSet30_Align_mov/cue/R/msc_cat_10Hz/BG/cue_R_msc_cat_10Hz_BG_average_NO-LT.csv

Processing subject: DOC
Successfully read matrix from: mov_structure-Upright_R_pro_DOC_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Pronation_R_anti_DOC_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_pro_DOC_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_anti_DOC_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Upright_R_anti_DOC_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Pronation_R_pro_DOC_msc_cat_10Hz.csv
No LT-Pronation files found for subject DOC
Created/Overwrote average matrix: Data/DataSet30_Align_mov/cue/R/msc_cat_10Hz/DOC/cue_R_msc_cat_10Hz_DOC_average_NO-LT.csv

Processing subject: LT
Successfully read matrix from: mov_structure-Pronation_R_pro_LT_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Upright_R_anti_LT_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_pro_LT_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Pronation_R_anti_LT_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Upright_R_pro_LT_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_anti_LT_msc_cat_10Hz.csv
No LT-Pronation files found for subject LT
Created/Overwrote average matrix: Data/DataSet30_Align_mov/cue/R/msc_cat_10Hz/LT/cue_R_msc_cat_10Hz_LT_average_NO-LT.csv

Processing subject: JFXD
Successfully read matrix from: mov_structure-Upright_R_pro_JFXD_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_pro_JFXD_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_anti_JFXD_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Pronation_R_pro_JFXD_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Pronation_R_anti_JFXD_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Upright_R_anti_JFXD_msc_cat_10Hz.csv
No LT-Pronation files found for subject JFXD
Created/Overwrote average matrix: Data/DataSet30_Align_mov/cue/R/msc_cat_10Hz/JFXD/cue_R_msc_cat_10Hz_JFXD_average_NO-LT.csv

Processing subject: SJB
Successfully read matrix from: mov_structure-Upright_R_pro_SJB_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Upright_R_anti_SJB_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Pronation_R_pro_SJB_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_pro_SJB_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Pronation_R_anti_SJB_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_anti_SJB_msc_cat_10Hz.csv
No LT-Pronation files found for subject SJB
Created/Overwrote average matrix: Data/DataSet30_Align_mov/cue/R/msc_cat_10Hz/SJB/cue_R_msc_cat_10Hz_SJB_average_NO-LT.csv

Processing subject: NvA
Successfully read matrix from: mov_structure-Upright_R_pro_NvA_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Pronation_R_pro_NvA_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Upright_R_anti_NvA_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_pro_NvA_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Pronation_R_anti_NvA_msc_cat_10Hz.csv
Successfully read matrix from: mov_structure-Down_R_anti_NvA_msc_cat_10Hz.csv
