Method,Frequency,Region_From,Region_To,W_Stat,P_value
iPDC,10Hz,SMA-L,AG-L,7.0,0.0371
iPDC,10Hz,SMA-R,V3-R,4.0,0.0137
iPDC,10Hz,SPL-L,V1-R,5.0,0.0195
iPDC,10Hz,SPL-R,V3-R,7.0,0.0371
iPDC,10Hz,SPOC-L,mIPS-L,5.0,0.0195
iPDC,10Hz,SPOC-R,SMA-R,4.0,0.0137
iPDC,10Hz,STS-L,SMA-L,6.0,0.0273
iPDC,10Hz,STS-L,V1-L,8.0,0.0488
iPDC,10Hz,STS-R,M1-R,2.0,0.0059
iPDC,10Hz,STS-R,SPL-R,3.0,0.0098
iPDC,10Hz,V1-R,PMd-L,0.0,0.002
iPDC,10Hz,V1-R,PMv-L,6.0,0.0273
iPDC,10Hz,V1-R,PMv-R,8.0,0.0488
iPDC,10Hz,V1-R,V1-L,7.0,0.0371
iPDC,10Hz,V3-L,PMd-L,6.0,0.0273
iPDC,10Hz,V3-L,SPL-L,7.0,0.0371
iPDC,10Hz,V3-R,VIP-R,8.0,0.0488
iPDC,10Hz,VIP-R,POJ-R,2.0,0.0059
iPDC,10Hz,VIP-R,S1-L,6.0,0.0273
iPDC,10Hz,VIP-R,S1-R,6.0,0.0273
iPDC,10Hz,mIPS-L,V3-L,6.0,0.0273
iPDC,10Hz,mIPS-R,PMv-L,8.0,0.0488
iPDC,10Hz,mIPS-R,V3-R,5.0,0.0195
iPDC,11Hz,AG-R,S1-L,3.0,0.0098
iPDC,11Hz,AG-R,VIP-R,3.0,0.0098
iPDC,11Hz,AG-R,mIPS-R,7.0,0.0371
iPDC,11Hz,FEF-L,POJ-L,8.0,0.0488
iPDC,11Hz,FEF-R,PMd-R,7.0,0.0371
iPDC,11Hz,IPL-L,POJ-R,7.0,0.0371
iPDC,11Hz,IPL-R,PMd-R,7.0,0.0371
iPDC,11Hz,M1-L,PMd-L,6.0,0.0273
iPDC,11Hz,M1-L,POJ-L,3.0,0.0098
iPDC,11Hz,M1-L,SPL-L,7.0,0.0371
iPDC,11Hz,M1-L,V3-R,6.0,0.0273
iPDC,11Hz,M1-L,mIPS-R,6.0,0.0273
iPDC,11Hz,M1-R,PMv-L,7.0,0.0371
iPDC,11Hz,M1-R,VIP-L,6.0,0.0273
iPDC,11Hz,PMd-L,PMd-R,8.0,0.0488
iPDC,11Hz,PMd-L,PMv-L,7.0,0.0371
iPDC,11Hz,PMd-L,POJ-L,7.0,0.0371
iPDC,11Hz,PMv-R,M1-R,2.0,0.0059
iPDC,11Hz,PMv-R,V1-R,7.0,0.0371
iPDC,11Hz,POJ-L,IPL-L,7.0,0.0371
iPDC,11Hz,POJ-L,V1-R,6.0,0.0273
iPDC,11Hz,POJ-L,V3-R,7.0,0.0371
iPDC,11Hz,POJ-L,mIPS-L,8.0,0.0488
iPDC,11Hz,POJ-R,SMA-R,6.0,0.0273
iPDC,11Hz,POJ-R,V1-R,7.0,0.0371
iPDC,11Hz,POJ-R,V3-L,3.0,0.0098
iPDC,11Hz,POJ-R,V3-R,4.0,0.0137
iPDC,11Hz,S1-L,IPL-L,8.0,0.0488
iPDC,11Hz,S1-L,IPL-R,8.0,0.0488
iPDC,11Hz,SMA-L,AG-L,7.0,0.0371
iPDC,11Hz,SMA-L,POJ-R,8.0,0.0488
iPDC,11Hz,SMA-R,V3-R,5.0,0.0195
iPDC,11Hz,SPL-L,V1-R,5.0,0.0195
iPDC,11Hz,SPL-R,V3-R,7.0,0.0371
iPDC,11Hz,SPOC-R,POJ-R,6.0,0.0273
iPDC,11Hz,SPOC-R,SMA-R,4.0,0.0137
iPDC,11Hz,STS-L,SMA-L,7.0,0.0371
iPDC,11Hz,STS-L,V1-L,8.0,0.0488
iPDC,11Hz,STS-R,M1-R,3.0,0.0098
iPDC,11Hz,STS-R,SPL-R,5.0,0.0195
iPDC,11Hz,V1-L,M1-R,8.0,0.0488
iPDC,11Hz,V1-R,PMd-L,0.0,0.002
iPDC,11Hz,V1-R,PMv-L,7.0,0.0371
iPDC,11Hz,V1-R,PMv-R,6.0,0.0273
iPDC,11Hz,V1-R,SMA-R,8.0,0.0488
iPDC,11Hz,V1-R,STS-L,7.0,0.0371
iPDC,11Hz,V1-R,V1-L,6.0,0.0273
iPDC,11Hz,V3-L,PMd-L,7.0,0.0371
iPDC,11Hz,V3-L,SPL-L,8.0,0.0488
iPDC,11Hz,VIP-R,POJ-R,2.0,0.0059
iPDC,11Hz,VIP-R,S1-L,6.0,0.0273
iPDC,11Hz,VIP-R,S1-R,6.0,0.0273
iPDC,11Hz,mIPS-L,V3-L,6.0,0.0273
iPDC,11Hz,mIPS-R,PMv-L,7.0,0.0371
iPDC,11Hz,mIPS-R,V3-R,5.0,0.0195
iPDC,19Hz,AG-R,S1-L,7.0,0.0371
iPDC,19Hz,AG-R,mIPS-R,7.0,0.0371
iPDC,19Hz,FEF-L,PMd-L,7.0,0.0371
iPDC,19Hz,FEF-L,POJ-L,7.0,0.0371
iPDC,19Hz,FEF-R,PMd-R,7.0,0.0371
iPDC,19Hz,FEF-R,POJ-R,8.0,0.0488
iPDC,19Hz,FEF-R,V3-L,5.0,0.0195
iPDC,19Hz,IPL-L,POJ-R,5.0,0.0195
iPDC,19Hz,IPL-R,POJ-L,8.0,0.0488
iPDC,19Hz,IPL-R,STS-R,5.0,0.0195
iPDC,19Hz,M1-L,POJ-L,3.0,0.0098
iPDC,19Hz,M1-L,V3-R,6.0,0.0273
iPDC,19Hz,M1-L,VIP-L,8.0,0.0488
iPDC,19Hz,M1-L,mIPS-R,8.0,0.0488
iPDC,19Hz,M1-R,SPL-R,6.0,0.0273
iPDC,19Hz,M1-R,VIP-L,5.0,0.0195
iPDC,19Hz,PMd-L,PMv-L,4.0,0.0137
iPDC,19Hz,PMd-R,IPL-R,6.0,0.0273
iPDC,19Hz,PMd-R,STS-L,8.0,0.0488
iPDC,19Hz,PMv-L,SMA-R,3.0,0.0098
iPDC,19Hz,PMv-R,IPL-R,8.0,0.0488
iPDC,19Hz,PMv-R,M1-R,1.0,0.0039
iPDC,19Hz,PMv-R,SPL-L,8.0,0.0488
iPDC,19Hz,POJ-L,V1-L,8.0,0.0488
iPDC,19Hz,POJ-R,SMA-R,6.0,0.0273
iPDC,19Hz,POJ-R,V1-R,5.0,0.0195
iPDC,19Hz,POJ-R,V3-R,0.0,0.002
iPDC,19Hz,S1-L,IPL-L,7.0,0.0371
iPDC,19Hz,S1-R,VIP-R,8.0,0.0488
iPDC,19Hz,SMA-L,S1-R,7.0,0.0371
iPDC,19Hz,SMA-R,PMd-R,8.0,0.0488
iPDC,19Hz,SMA-R,V3-R,7.0,0.0371
iPDC,19Hz,SPL-L,S1-L,8.0,0.0488
iPDC,19Hz,SPL-L,STS-L,8.0,0.0488
iPDC,19Hz,SPL-L,mIPS-L,6.0,0.0273
iPDC,19Hz,SPL-R,PMd-L,8.0,0.0488
iPDC,19Hz,SPL-R,V3-R,1.0,0.0039
iPDC,19Hz,SPOC-L,POJ-R,3.0,0.0098
iPDC,19Hz,SPOC-R,POJ-R,4.0,0.0137
iPDC,19Hz,SPOC-R,STS-L,5.0,0.0195
iPDC,19Hz,STS-L,IPL-R,6.0,0.0273
iPDC,19Hz,STS-L,V1-L,2.0,0.0059
iPDC,19Hz,STS-L,V3-L,7.0,0.0371
iPDC,19Hz,STS-R,M1-R,8.0,0.0488
iPDC,19Hz,STS-R,SPL-R,8.0,0.0488
iPDC,19Hz,STS-R,SPOC-R,8.0,0.0488
iPDC,19Hz,STS-R,mIPS-L,8.0,0.0488
iPDC,19Hz,V1-L,M1-R,8.0,0.0488
iPDC,19Hz,V1-R,PMd-L,0.0,0.002
iPDC,19Hz,V1-R,SMA-R,8.0,0.0488
iPDC,19Hz,VIP-L,S1-L,8.0,0.0488
iPDC,19Hz,VIP-R,POJ-R,7.0,0.0371
iPDC,19Hz,mIPS-R,PMv-L,7.0,0.0371
iPDC,19Hz,mIPS-R,V3-L,8.0,0.0488
iPDC,19Hz,mIPS-R,V3-R,3.0,0.0098
iPDC,20Hz,AG-R,S1-L,7.0,0.0371
iPDC,20Hz,AG-R,mIPS-R,7.0,0.0371
iPDC,20Hz,FEF-L,PMd-L,7.0,0.0371
iPDC,20Hz,FEF-L,POJ-L,8.0,0.0488
iPDC,20Hz,FEF-L,V3-L,8.0,0.0488
iPDC,20Hz,FEF-R,PMd-R,7.0,0.0371
iPDC,20Hz,FEF-R,POJ-R,7.0,0.0371
iPDC,20Hz,FEF-R,V3-L,5.0,0.0195
iPDC,20Hz,IPL-L,POJ-R,5.0,0.0195
iPDC,20Hz,IPL-R,STS-R,5.0,0.0195
iPDC,20Hz,M1-L,POJ-L,3.0,0.0098
iPDC,20Hz,M1-L,V3-R,7.0,0.0371
iPDC,20Hz,M1-L,VIP-L,7.0,0.0371
iPDC,20Hz,M1-L,mIPS-R,8.0,0.0488
iPDC,20Hz,M1-R,SPL-R,6.0,0.0273
iPDC,20Hz,M1-R,VIP-L,6.0,0.0273
iPDC,20Hz,PMd-L,PMv-L,3.0,0.0098
iPDC,20Hz,PMd-R,IPL-R,5.0,0.0195
iPDC,20Hz,PMd-R,STS-L,8.0,0.0488
iPDC,20Hz,PMv-L,SMA-R,3.0,0.0098
iPDC,20Hz,PMv-R,IPL-R,8.0,0.0488
iPDC,20Hz,PMv-R,M1-R,1.0,0.0039
iPDC,20Hz,PMv-R,SPL-L,8.0,0.0488
iPDC,20Hz,POJ-L,V1-L,7.0,0.0371
iPDC,20Hz,POJ-R,SMA-R,6.0,0.0273
iPDC,20Hz,POJ-R,V1-R,7.0,0.0371
iPDC,20Hz,POJ-R,V3-R,0.0,0.002
iPDC,20Hz,S1-L,IPL-L,8.0,0.0488
iPDC,20Hz,S1-R,VIP-R,8.0,0.0488
iPDC,20Hz,SMA-L,S1-R,6.0,0.0273
iPDC,20Hz,SMA-R,PMd-R,8.0,0.0488
iPDC,20Hz,SMA-R,V3-R,7.0,0.0371
iPDC,20Hz,SPL-L,S1-L,7.0,0.0371
iPDC,20Hz,SPL-L,STS-L,7.0,0.0371
iPDC,20Hz,SPL-L,mIPS-L,6.0,0.0273
iPDC,20Hz,SPL-R,V3-R,5.0,0.0195
iPDC,20Hz,SPOC-L,POJ-R,4.0,0.0137
iPDC,20Hz,SPOC-L,VIP-R,8.0,0.0488
iPDC,20Hz,SPOC-R,POJ-R,5.0,0.0195
iPDC,20Hz,SPOC-R,STS-L,5.0,0.0195
iPDC,20Hz,STS-L,V1-L,3.0,0.0098
iPDC,20Hz,STS-L,V3-L,7.0,0.0371
iPDC,20Hz,STS-R,SPL-R,8.0,0.0488
iPDC,20Hz,STS-R,SPOC-R,8.0,0.0488
iPDC,20Hz,V1-L,M1-L,8.0,0.0488
iPDC,20Hz,V1-L,M1-R,8.0,0.0488
iPDC,20Hz,V1-R,PMd-L,0.0,0.002
iPDC,20Hz,V1-R,SMA-R,8.0,0.0488
iPDC,20Hz,VIP-L,S1-L,8.0,0.0488
iPDC,20Hz,VIP-R,POJ-R,8.0,0.0488
iPDC,20Hz,mIPS-R,PMv-L,7.0,0.0371
iPDC,20Hz,mIPS-R,V3-R,3.0,0.0098
iPDC,21Hz,AG-R,S1-L,8.0,0.0488
iPDC,21Hz,AG-R,V3-L,8.0,0.0488
iPDC,21Hz,AG-R,mIPS-R,7.0,0.0371
iPDC,21Hz,FEF-L,PMd-L,8.0,0.0488
iPDC,21Hz,FEF-L,POJ-L,8.0,0.0488
iPDC,21Hz,FEF-L,V3-L,8.0,0.0488
iPDC,21Hz,FEF-R,PMd-R,8.0,0.0488
iPDC,21Hz,FEF-R,POJ-R,6.0,0.0273
iPDC,21Hz,FEF-R,V3-L,6.0,0.0273
iPDC,21Hz,IPL-L,POJ-R,5.0,0.0195
iPDC,21Hz,IPL-R,STS-R,5.0,0.0195
iPDC,21Hz,M1-L,POJ-L,3.0,0.0098
iPDC,21Hz,M1-L,V3-R,7.0,0.0371
iPDC,21Hz,M1-L,mIPS-R,8.0,0.0488
iPDC,21Hz,M1-R,SPL-R,5.0,0.0195
iPDC,21Hz,M1-R,VIP-L,6.0,0.0273
iPDC,21Hz,PMd-L,PMv-L,3.0,0.0098
iPDC,21Hz,PMd-R,IPL-R,5.0,0.0195
iPDC,21Hz,PMd-R,STS-L,8.0,0.0488
iPDC,21Hz,PMv-L,SMA-R,4.0,0.0137
iPDC,21Hz,PMv-R,IPL-R,8.0,0.0488
iPDC,21Hz,PMv-R,M1-R,1.0,0.0039
iPDC,21Hz,PMv-R,SMA-R,8.0,0.0488
iPDC,21Hz,PMv-R,SPL-L,8.0,0.0488
iPDC,21Hz,POJ-L,V1-L,7.0,0.0371
iPDC,21Hz,POJ-R,SMA-R,6.0,0.0273
iPDC,21Hz,POJ-R,V1-R,7.0,0.0371
iPDC,21Hz,POJ-R,V3-R,0.0,0.002
iPDC,21Hz,S1-L,IPL-L,8.0,0.0488
iPDC,21Hz,S1-R,VIP-R,8.0,0.0488
iPDC,21Hz,SMA-L,S1-R,6.0,0.0273
iPDC,21Hz,SMA-R,PMd-R,8.0,0.0488
iPDC,21Hz,SMA-R,V3-R,7.0,0.0371
iPDC,21Hz,SPL-L,S1-L,7.0,0.0371
iPDC,21Hz,SPL-L,STS-L,6.0,0.0273
iPDC,21Hz,SPL-L,mIPS-L,6.0,0.0273
iPDC,21Hz,SPL-R,PMd-L,8.0,0.0488
iPDC,21Hz,SPL-R,V3-R,6.0,0.0273
iPDC,21Hz,SPOC-L,POJ-R,5.0,0.0195
iPDC,21Hz,SPOC-L,VIP-R,8.0,0.0488
iPDC,21Hz,SPOC-R,POJ-R,6.0,0.0273
iPDC,21Hz,SPOC-R,STS-L,5.0,0.0195
iPDC,21Hz,STS-L,V1-L,5.0,0.0195
iPDC,21Hz,STS-L,V3-L,7.0,0.0371
iPDC,21Hz,STS-R,SPL-R,7.0,0.0371
iPDC,21Hz,STS-R,SPOC-R,8.0,0.0488
iPDC,21Hz,V1-L,M1-L,8.0,0.0488
iPDC,21Hz,V1-L,M1-R,8.0,0.0488
iPDC,21Hz,V1-R,PMd-L,0.0,0.002
iPDC,21Hz,V1-R,SMA-R,8.0,0.0488
iPDC,21Hz,VIP-L,S1-L,8.0,0.0488
iPDC,21Hz,VIP-R,POJ-R,8.0,0.0488
iPDC,21Hz,mIPS-R,PMv-L,7.0,0.0371
iPDC,21Hz,mIPS-R,V3-R,5.0,0.0195
iPDC,24Hz,AG-R,V3-L,7.0,0.0371
iPDC,24Hz,AG-R,mIPS-R,7.0,0.0371
iPDC,24Hz,FEF-L,PMd-L,8.0,0.0488
iPDC,24Hz,FEF-L,POJ-L,8.0,0.0488
iPDC,24Hz,FEF-L,V3-L,8.0,0.0488
iPDC,24Hz,FEF-R,POJ-R,8.0,0.0488
iPDC,24Hz,FEF-R,V3-L,6.0,0.0273
iPDC,24Hz,IPL-R,STS-R,7.0,0.0371
iPDC,24Hz,M1-L,POJ-L,3.0,0.0098
iPDC,24Hz,M1-L,SMA-R,8.0,0.0488
iPDC,24Hz,M1-L,SPL-R,8.0,0.0488
iPDC,24Hz,M1-L,V3-R,7.0,0.0371
iPDC,24Hz,M1-L,mIPS-R,8.0,0.0488
iPDC,24Hz,M1-R,SPL-R,5.0,0.0195
iPDC,24Hz,M1-R,VIP-L,5.0,0.0195
iPDC,24Hz,PMd-L,PMv-L,3.0,0.0098
iPDC,24Hz,PMd-R,IPL-R,5.0,0.0195
iPDC,24Hz,PMd-R,M1-L,8.0,0.0488
iPDC,24Hz,PMd-R,STS-L,7.0,0.0371
iPDC,24Hz,PMv-L,SMA-R,3.0,0.0098
iPDC,24Hz,PMv-R,IPL-R,7.0,0.0371
iPDC,24Hz,PMv-R,M1-R,1.0,0.0039
iPDC,24Hz,PMv-R,SPL-L,5.0,0.0195
iPDC,24Hz,POJ-R,V1-R,5.0,0.0195
iPDC,24Hz,POJ-R,V3-R,1.0,0.0039
iPDC,24Hz,SMA-L,S1-R,7.0,0.0371
iPDC,24Hz,SMA-R,PMd-R,7.0,0.0371
iPDC,24Hz,SMA-R,V3-R,7.0,0.0371
iPDC,24Hz,SPL-L,S1-L,5.0,0.0195
iPDC,24Hz,SPL-L,STS-L,5.0,0.0195
iPDC,24Hz,SPL-L,V3-L,8.0,0.0488
iPDC,24Hz,SPL-L,mIPS-L,5.0,0.0195
iPDC,24Hz,SPL-R,PMd-L,8.0,0.0488
iPDC,24Hz,SPL-R,V3-R,6.0,0.0273
iPDC,24Hz,SPOC-L,VIP-R,6.0,0.0273
iPDC,24Hz,SPOC-R,POJ-R,7.0,0.0371
iPDC,24Hz,SPOC-R,STS-L,7.0,0.0371
iPDC,24Hz,STS-L,V3-L,7.0,0.0371
iPDC,24Hz,STS-R,VIP-R,8.0,0.0488
iPDC,24Hz,V1-R,PMd-L,8.0,0.0488
iPDC,24Hz,V1-R,SMA-L,8.0,0.0488
iPDC,24Hz,V1-R,SMA-R,6.0,0.0273
iPDC,24Hz,VIP-L,S1-L,6.0,0.0273
iPDC,24Hz,VIP-R,POJ-R,4.0,0.0137
iPDC,24Hz,mIPS-R,PMv-L,8.0,0.0488
iPDC,24Hz,mIPS-R,V3-R,5.0,0.0195
iPDC,25Hz,AG-R,mIPS-R,8.0,0.0488
iPDC,25Hz,FEF-L,PMd-L,8.0,0.0488
iPDC,25Hz,FEF-L,POJ-R,8.0,0.0488
iPDC,25Hz,FEF-L,V3-L,7.0,0.0371
iPDC,25Hz,FEF-R,POJ-R,8.0,0.0488
iPDC,25Hz,FEF-R,V3-L,6.0,0.0273
iPDC,25Hz,IPL-R,STS-R,7.0,0.0371
iPDC,25Hz,M1-L,POJ-L,3.0,0.0098
iPDC,25Hz,M1-L,SMA-R,8.0,0.0488
iPDC,25Hz,M1-L,SPL-R,8.0,0.0488
iPDC,25Hz,M1-L,V3-R,7.0,0.0371
iPDC,25Hz,M1-L,mIPS-R,7.0,0.0371
iPDC,25Hz,M1-R,SPL-R,5.0,0.0195
iPDC,25Hz,M1-R,VIP-L,5.0,0.0195
iPDC,25Hz,PMd-L,PMv-L,3.0,0.0098
iPDC,25Hz,PMd-R,IPL-R,5.0,0.0195
iPDC,25Hz,PMd-R,M1-L,7.0,0.0371
iPDC,25Hz,PMd-R,STS-L,8.0,0.0488
iPDC,25Hz,PMv-L,SMA-R,3.0,0.0098
iPDC,25Hz,PMv-R,IPL-R,7.0,0.0371
iPDC,25Hz,PMv-R,M1-R,1.0,0.0039
iPDC,25Hz,PMv-R,SMA-R,8.0,0.0488
iPDC,25Hz,PMv-R,SPL-L,5.0,0.0195
iPDC,25Hz,POJ-L,V1-R,8.0,0.0488
iPDC,25Hz,POJ-R,V1-R,6.0,0.0273
iPDC,25Hz,POJ-R,V3-R,1.0,0.0039
iPDC,25Hz,S1-R,V3-R,8.0,0.0488
iPDC,25Hz,SMA-L,S1-R,6.0,0.0273
iPDC,25Hz,SMA-R,PMd-R,7.0,0.0371
iPDC,25Hz,SMA-R,V3-R,7.0,0.0371
iPDC,25Hz,SPL-L,S1-L,4.0,0.0137
iPDC,25Hz,SPL-L,STS-L,3.0,0.0098
iPDC,25Hz,SPL-L,V3-L,8.0,0.0488
iPDC,25Hz,SPL-L,mIPS-L,5.0,0.0195
iPDC,25Hz,SPL-R,V3-R,8.0,0.0488
iPDC,25Hz,SPOC-L,M1-L,8.0,0.0488
iPDC,25Hz,SPOC-L,VIP-R,5.0,0.0195
iPDC,25Hz,SPOC-R,POJ-R,7.0,0.0371
iPDC,25Hz,SPOC-R,STS-L,6.0,0.0273
iPDC,25Hz,STS-L,V3-L,8.0,0.0488
iPDC,25Hz,STS-R,SPL-R,8.0,0.0488
