Method,Frequency,Region_From,Region_To,W_Stat,P_value
gPDC,26Hz,AG-R,M1-R,0.0,0.002
gPDC,26Hz,AG-R,SMA-R,6.0,0.0273
gPDC,26Hz,AG-R,STS-R,8.0,0.0488
gPDC,26Hz,FEF-L,M1-L,6.0,0.0273
gPDC,26Hz,FEF-L,PMv-R,5.0,0.0195
gPDC,26Hz,FEF-R,SMA-L,1.0,0.0039
gPDC,26Hz,FEF-R,SPOC-L,4.0,0.0137
gPDC,26Hz,IPL-L,FEF-R,5.0,0.0195
gPDC,26Hz,IPL-L,PMv-R,5.0,0.0195
gPDC,26Hz,IPL-R,PMv-R,8.0,0.0488
gPDC,26Hz,IPL-R,S1-L,8.0,0.0488
gPDC,26Hz,IPL-R,S1-R,3.0,0.0098
gPDC,26Hz,M1-L,PMv-L,1.0,0.0039
gPDC,26Hz,M1-L,S1-L,7.0,0.0371
gPDC,26Hz,M1-L,S1-R,3.0,0.0098
gPDC,26Hz,M1-L,SPOC-R,8.0,0.0488
gPDC,26Hz,M1-R,mIPS-L,8.0,0.0488
gPDC,26Hz,M1-R,mIPS-R,6.0,0.0273
gPDC,26Hz,PMd-L,PMv-L,3.0,0.0098
gPDC,26Hz,PMd-L,POJ-R,7.0,0.0371
gPDC,26Hz,PMd-L,mIPS-R,7.0,0.0371
gPDC,26Hz,PMv-R,SPOC-R,7.0,0.0371
gPDC,26Hz,POJ-L,FEF-L,6.0,0.0273
gPDC,26Hz,POJ-L,SMA-L,7.0,0.0371
gPDC,26Hz,S1-L,FEF-R,8.0,0.0488
gPDC,26Hz,S1-L,V3-R,4.0,0.0137
gPDC,26Hz,S1-R,VIP-L,5.0,0.0195
gPDC,26Hz,SMA-L,M1-L,3.0,0.0098
gPDC,26Hz,SPL-L,SPOC-R,0.0,0.002
gPDC,26Hz,SPL-R,FEF-L,8.0,0.0488
gPDC,26Hz,SPL-R,FEF-R,7.0,0.0371
gPDC,26Hz,SPL-R,POJ-L,6.0,0.0273
gPDC,26Hz,SPL-R,STS-R,2.0,0.0059
gPDC,26Hz,SPOC-L,FEF-R,5.0,0.0195
gPDC,26Hz,SPOC-L,SMA-R,5.0,0.0195
gPDC,26Hz,SPOC-R,IPL-L,0.0,0.002
gPDC,26Hz,SPOC-R,PMv-L,0.0,0.002
gPDC,26Hz,SPOC-R,SPL-R,0.0,0.002
gPDC,26Hz,STS-L,AG-L,7.0,0.0371
gPDC,26Hz,STS-L,SPL-L,5.0,0.0195
gPDC,26Hz,STS-R,PMv-L,7.0,0.0371
gPDC,26Hz,V1-L,SMA-L,7.0,0.0371
gPDC,26Hz,V1-L,SPL-R,7.0,0.0371
gPDC,26Hz,V1-L,VIP-L,8.0,0.0488
gPDC,26Hz,V1-L,mIPS-L,6.0,0.0273
gPDC,26Hz,V1-R,AG-R,0.0,0.002
gPDC,26Hz,V3-L,IPL-R,8.0,0.0488
gPDC,26Hz,V3-L,S1-L,2.0,0.0059
gPDC,26Hz,V3-R,S1-R,6.0,0.0273
gPDC,26Hz,V3-R,SMA-L,8.0,0.0488
gPDC,26Hz,VIP-L,PMv-L,7.0,0.0371
gPDC,26Hz,VIP-R,AG-R,6.0,0.0273
gPDC,26Hz,VIP-R,STS-R,3.0,0.0098
gPDC,26Hz,mIPS-L,SPOC-L,8.0,0.0488
gPDC,26Hz,mIPS-R,FEF-L,6.0,0.0273
gPDC,26Hz,mIPS-R,POJ-R,2.0,0.0059
gPDC,26Hz,mIPS-R,STS-R,3.0,0.0098
gPDC,99Hz,AG-L,M1-L,8.0,0.0488
gPDC,99Hz,AG-L,STS-R,6.0,0.0273
gPDC,99Hz,AG-L,V3-R,7.0,0.0371
gPDC,99Hz,AG-R,S1-R,1.0,0.0039
gPDC,99Hz,M1-L,SPOC-R,4.0,0.0137
gPDC,99Hz,M1-R,FEF-L,7.0,0.0371
gPDC,99Hz,PMd-L,PMv-L,8.0,0.0488
gPDC,99Hz,PMd-R,M1-R,8.0,0.0488
gPDC,99Hz,PMv-L,SMA-L,3.0,0.0098
gPDC,99Hz,PMv-L,STS-R,8.0,0.0488
gPDC,99Hz,PMv-L,V1-R,7.0,0.0371
gPDC,99Hz,PMv-R,SPL-R,5.0,0.0195
gPDC,99Hz,PMv-R,mIPS-R,1.0,0.0039
gPDC,99Hz,POJ-L,S1-L,5.0,0.0195
gPDC,99Hz,POJ-R,V1-R,8.0,0.0488
gPDC,99Hz,POJ-R,VIP-R,6.0,0.0273
gPDC,99Hz,S1-L,FEF-R,8.0,0.0488
gPDC,99Hz,S1-L,PMv-R,2.0,0.0059
gPDC,99Hz,S1-L,STS-L,7.0,0.0371
gPDC,99Hz,S1-R,SMA-L,7.0,0.0371
gPDC,99Hz,SMA-R,POJ-L,1.0,0.0039
gPDC,99Hz,SMA-R,mIPS-L,1.0,0.0039
gPDC,99Hz,SPL-R,PMv-L,5.0,0.0195
gPDC,99Hz,SPL-R,SPOC-L,8.0,0.0488
gPDC,99Hz,SPL-R,V1-R,7.0,0.0371
gPDC,99Hz,SPOC-R,FEF-R,7.0,0.0371
gPDC,99Hz,SPOC-R,SMA-L,8.0,0.0488
gPDC,99Hz,SPOC-R,V1-R,1.0,0.0039
gPDC,99Hz,STS-L,M1-R,7.0,0.0371
gPDC,99Hz,STS-R,AG-R,7.0,0.0371
gPDC,99Hz,STS-R,PMv-R,2.0,0.0059
gPDC,99Hz,V1-L,POJ-R,8.0,0.0488
gPDC,99Hz,V1-L,S1-R,3.0,0.0098
gPDC,99Hz,V1-L,SMA-L,2.0,0.0059
gPDC,99Hz,V3-L,S1-R,7.0,0.0371
gPDC,99Hz,V3-L,SPL-L,6.0,0.0273
gPDC,99Hz,V3-R,SPOC-R,1.0,0.0039
gPDC,99Hz,V3-R,V3-L,3.0,0.0098
gPDC,99Hz,VIP-L,SPOC-R,6.0,0.0273
gPDC,99Hz,VIP-L,STS-R,6.0,0.0273
gPDC,99Hz,VIP-R,S1-R,7.0,0.0371
gPDC,99Hz,VIP-R,STS-R,7.0,0.0371
gPDC,99Hz,mIPS-R,SMA-L,8.0,0.0488
gPDC,9Hz,AG-R,IPL-L,8.0,0.0488
gPDC,9Hz,AG-R,IPL-R,7.0,0.0371
gPDC,9Hz,AG-R,M1-R,7.0,0.0371
gPDC,9Hz,AG-R,V3-L,8.0,0.0488
gPDC,9Hz,FEF-R,SPOC-L,7.0,0.0371
gPDC,9Hz,IPL-L,M1-L,8.0,0.0488
gPDC,9Hz,IPL-L,PMv-R,4.0,0.0137
gPDC,9Hz,IPL-R,AG-L,7.0,0.0371
gPDC,9Hz,IPL-R,SPL-L,5.0,0.0195
gPDC,9Hz,IPL-R,VIP-L,5.0,0.0195
gPDC,9Hz,M1-L,AG-R,8.0,0.0488
gPDC,9Hz,M1-L,PMv-L,8.0,0.0488
gPDC,9Hz,M1-L,SMA-R,7.0,0.0371
gPDC,9Hz,M1-L,V1-R,4.0,0.0137
gPDC,9Hz,M1-R,mIPS-R,6.0,0.0273
gPDC,9Hz,PMd-L,SPOC-L,7.0,0.0371
gPDC,9Hz,PMd-L,mIPS-R,7.0,0.0371
gPDC,9Hz,PMd-R,S1-R,8.0,0.0488
gPDC,9Hz,PMd-R,mIPS-R,6.0,0.0273
gPDC,9Hz,PMv-L,AG-R,7.0,0.0371
gPDC,9Hz,PMv-L,SMA-L,5.0,0.0195
gPDC,9Hz,PMv-R,VIP-R,5.0,0.0195
gPDC,9Hz,POJ-R,STS-R,6.0,0.0273
gPDC,9Hz,S1-R,VIP-L,6.0,0.0273
gPDC,9Hz,S1-R,VIP-R,4.0,0.0137
gPDC,9Hz,SMA-L,IPL-R,7.0,0.0371
gPDC,9Hz,SPL-L,SPOC-R,1.0,0.0039
gPDC,9Hz,SPL-R,AG-L,5.0,0.0195
gPDC,9Hz,SPL-R,S1-R,6.0,0.0273
gPDC,9Hz,SPOC-L,M1-R,0.0,0.002
gPDC,9Hz,SPOC-R,SPL-R,6.0,0.0273
gPDC,9Hz,STS-L,AG-L,6.0,0.0273
gPDC,9Hz,STS-L,SPL-L,5.0,0.0195
gPDC,9Hz,STS-R,SMA-R,3.0,0.0098
gPDC,9Hz,V1-L,SPOC-R,7.0,0.0371
gPDC,9Hz,V1-L,V3-L,0.0,0.002
gPDC,9Hz,V1-R,AG-R,1.0,0.0039
gPDC,9Hz,V3-L,IPL-R,1.0,0.0039
gPDC,9Hz,V3-R,AG-R,8.0,0.0488
gPDC,9Hz,V3-R,FEF-L,7.0,0.0371
gPDC,9Hz,V3-R,S1-R,3.0,0.0098
gPDC,9Hz,V3-R,SPOC-L,8.0,0.0488
gPDC,9Hz,VIP-L,VIP-R,7.0,0.0371
gPDC,9Hz,mIPS-L,AG-R,5.0,0.0195
gPDC,9Hz,mIPS-R,FEF-L,5.0,0.0195
gPDC,9Hz,mIPS-R,M1-R,4.0,0.0137
gPDC,9Hz,mIPS-R,S1-R,6.0,0.0273
gPDC,9Hz,mIPS-R,STS-R,5.0,0.0195
