Method,Frequency,Region_From,Region_To,W_Stat,P_value
iPDC,100Hz,V3-L,S1-R,8.0,0.0488
iPDC,100Hz,V3-R,SPOC-R,3.0,0.0098
iPDC,100Hz,V3-R,V3-L,3.0,0.0098
iPDC,100Hz,VIP-L,STS-R,7.0,0.0371
iPDC,100Hz,mIPS-L,V3-R,7.0,0.0371
iPDC,100Hz,mIPS-R,STS-R,5.0,0.0195
iPDC,101Hz,AG-L,V3-L,7.0,0.0371
iPDC,101Hz,AG-R,S1-R,4.0,0.0137
iPDC,101Hz,IPL-R,PMd-R,5.0,0.0195
iPDC,101Hz,M1-L,SPOC-R,8.0,0.0488
iPDC,101Hz,M1-R,FEF-L,8.0,0.0488
iPDC,101Hz,M1-R,FEF-R,5.0,0.0195
iPDC,101Hz,M1-R,VIP-R,8.0,0.0488
iPDC,101Hz,PMd-L,PMv-L,6.0,0.0273
iPDC,101Hz,PMd-R,M1-L,7.0,0.0371
iPDC,101Hz,PMd-R,M1-R,8.0,0.0488
iPDC,101Hz,PMv-L,FEF-R,7.0,0.0371
iPDC,101Hz,PMv-L,SMA-L,8.0,0.0488
iPDC,101Hz,PMv-L,SMA-R,7.0,0.0371
iPDC,101Hz,PMv-L,V1-R,6.0,0.0273
iPDC,101Hz,PMv-R,SPL-R,4.0,0.0137
iPDC,101Hz,PMv-R,V1-L,8.0,0.0488
iPDC,101Hz,PMv-R,mIPS-R,1.0,0.0039
iPDC,101Hz,POJ-L,S1-L,4.0,0.0137
iPDC,101Hz,POJ-L,mIPS-R,6.0,0.0273
iPDC,101Hz,POJ-R,AG-R,4.0,0.0137
iPDC,101Hz,POJ-R,VIP-R,3.0,0.0098
iPDC,101Hz,S1-L,PMd-R,8.0,0.0488
iPDC,101Hz,S1-L,PMv-R,0.0,0.002
iPDC,101Hz,S1-L,STS-L,7.0,0.0371
iPDC,101Hz,S1-R,FEF-L,6.0,0.0273
iPDC,101Hz,S1-R,SMA-L,1.0,0.0039
iPDC,101Hz,SMA-L,IPL-R,8.0,0.0488
iPDC,101Hz,SMA-L,POJ-R,8.0,0.0488
iPDC,101Hz,SMA-R,POJ-L,3.0,0.0098
iPDC,101Hz,SMA-R,S1-R,8.0,0.0488
iPDC,101Hz,SMA-R,mIPS-L,3.0,0.0098
iPDC,101Hz,SPL-L,POJ-L,8.0,0.0488
iPDC,101Hz,SPL-R,PMd-L,8.0,0.0488
iPDC,101Hz,SPL-R,PMv-L,7.0,0.0371
iPDC,101Hz,SPOC-L,PMv-R,8.0,0.0488
iPDC,101Hz,SPOC-L,SMA-R,7.0,0.0371
iPDC,101Hz,SPOC-R,FEF-R,8.0,0.0488
iPDC,101Hz,SPOC-R,POJ-R,6.0,0.0273
iPDC,101Hz,SPOC-R,V1-R,1.0,0.0039
iPDC,101Hz,STS-L,M1-R,3.0,0.0098
iPDC,101Hz,STS-R,PMv-R,5.0,0.0195
iPDC,101Hz,V1-L,POJ-L,8.0,0.0488
iPDC,101Hz,V1-L,POJ-R,8.0,0.0488
iPDC,101Hz,V1-L,S1-R,6.0,0.0273
iPDC,101Hz,V1-L,SMA-L,4.0,0.0137
iPDC,101Hz,V3-R,SPOC-R,3.0,0.0098
iPDC,101Hz,V3-R,V3-L,4.0,0.0137
iPDC,101Hz,VIP-L,STS-R,7.0,0.0371
iPDC,101Hz,mIPS-L,V3-R,7.0,0.0371
iPDC,101Hz,mIPS-R,STS-R,5.0,0.0195
iPDC,10Hz,AG-R,IPL-R,8.0,0.0488
iPDC,10Hz,AG-R,VIP-R,0.0,0.002
iPDC,10Hz,FEF-L,M1-L,8.0,0.0488
iPDC,10Hz,FEF-R,SPOC-L,2.0,0.0059
iPDC,10Hz,IPL-L,PMv-R,8.0,0.0488
iPDC,10Hz,IPL-L,VIP-L,7.0,0.0371
iPDC,10Hz,M1-L,PMv-L,8.0,0.0488
iPDC,10Hz,M1-L,V1-R,3.0,0.0098
iPDC,10Hz,M1-R,mIPS-R,6.0,0.0273
iPDC,10Hz,PMd-L,SPOC-L,7.0,0.0371
iPDC,10Hz,PMd-L,mIPS-L,7.0,0.0371
iPDC,10Hz,PMd-L,mIPS-R,8.0,0.0488
iPDC,10Hz,PMd-R,STS-L,7.0,0.0371
iPDC,10Hz,PMd-R,mIPS-R,3.0,0.0098
iPDC,10Hz,PMv-L,AG-L,8.0,0.0488
iPDC,10Hz,PMv-L,SMA-L,7.0,0.0371
iPDC,10Hz,PMv-R,VIP-L,6.0,0.0273
iPDC,10Hz,PMv-R,VIP-R,6.0,0.0273
iPDC,10Hz,POJ-R,STS-R,7.0,0.0371
iPDC,10Hz,S1-R,VIP-L,8.0,0.0488
iPDC,10Hz,S1-R,VIP-R,3.0,0.0098
iPDC,10Hz,SPL-L,SPOC-R,2.0,0.0059
iPDC,10Hz,SPL-R,AG-L,2.0,0.0059
iPDC,10Hz,SPOC-L,M1-R,1.0,0.0039
iPDC,10Hz,SPOC-R,SPL-R,7.0,0.0371
iPDC,10Hz,STS-L,AG-L,5.0,0.0195
iPDC,10Hz,STS-L,SPL-L,3.0,0.0098
iPDC,10Hz,STS-R,SMA-R,8.0,0.0488
iPDC,10Hz,V1-L,FEF-L,7.0,0.0371
iPDC,10Hz,V1-L,FEF-R,5.0,0.0195
iPDC,10Hz,V1-L,V3-L,5.0,0.0195
iPDC,10Hz,V1-R,AG-R,3.0,0.0098
iPDC,10Hz,V3-L,IPL-R,3.0,0.0098
iPDC,10Hz,V3-R,FEF-L,7.0,0.0371
iPDC,10Hz,V3-R,S1-R,5.0,0.0195
iPDC,10Hz,V3-R,VIP-L,7.0,0.0371
iPDC,10Hz,VIP-L,FEF-R,6.0,0.0273
iPDC,10Hz,VIP-L,VIP-R,4.0,0.0137
iPDC,10Hz,mIPS-R,M1-R,8.0,0.0488
iPDC,10Hz,mIPS-R,POJ-R,8.0,0.0488
iPDC,10Hz,mIPS-R,S1-R,5.0,0.0195
iPDC,10Hz,mIPS-R,STS-R,6.0,0.0273
iPDC,11Hz,AG-R,FEF-L,8.0,0.0488
iPDC,11Hz,AG-R,IPL-R,7.0,0.0371
iPDC,11Hz,AG-R,M1-R,5.0,0.0195
iPDC,11Hz,AG-R,VIP-R,0.0,0.002
iPDC,11Hz,FEF-L,M1-L,8.0,0.0488
iPDC,11Hz,FEF-R,SPOC-L,1.0,0.0039
iPDC,11Hz,IPL-L,FEF-R,8.0,0.0488
iPDC,11Hz,IPL-L,PMv-R,7.0,0.0371
iPDC,11Hz,IPL-L,VIP-L,5.0,0.0195
iPDC,11Hz,M1-L,PMv-L,6.0,0.0273
iPDC,11Hz,M1-L,S1-L,8.0,0.0488
iPDC,11Hz,M1-L,V1-R,3.0,0.0098
iPDC,11Hz,M1-R,mIPS-R,5.0,0.0195
iPDC,11Hz,PMd-L,SPOC-L,7.0,0.0371
iPDC,11Hz,PMd-L,mIPS-L,7.0,0.0371
iPDC,11Hz,PMd-R,mIPS-R,4.0,0.0137
iPDC,11Hz,PMv-L,AG-L,8.0,0.0488
iPDC,11Hz,PMv-L,SMA-L,7.0,0.0371
iPDC,11Hz,PMv-R,VIP-L,7.0,0.0371
iPDC,11Hz,PMv-R,VIP-R,8.0,0.0488
iPDC,11Hz,POJ-R,STS-R,6.0,0.0273
iPDC,11Hz,S1-R,VIP-L,8.0,0.0488
iPDC,11Hz,S1-R,VIP-R,3.0,0.0098
iPDC,11Hz,SPL-L,SPOC-R,3.0,0.0098
iPDC,11Hz,SPL-R,AG-L,2.0,0.0059
iPDC,11Hz,SPL-R,S1-R,8.0,0.0488
iPDC,11Hz,SPOC-L,M1-R,3.0,0.0098
iPDC,11Hz,SPOC-R,SPL-R,6.0,0.0273
iPDC,11Hz,STS-L,AG-L,5.0,0.0195
iPDC,11Hz,STS-L,SPL-L,1.0,0.0039
iPDC,11Hz,V1-L,FEF-R,4.0,0.0137
iPDC,11Hz,V1-L,V3-L,8.0,0.0488
iPDC,11Hz,V1-R,AG-R,3.0,0.0098
iPDC,11Hz,V3-L,IPL-R,7.0,0.0371
iPDC,11Hz,V3-R,AG-R,7.0,0.0371
iPDC,11Hz,V3-R,FEF-L,7.0,0.0371
iPDC,11Hz,V3-R,S1-R,4.0,0.0137
iPDC,11Hz,V3-R,VIP-L,7.0,0.0371
iPDC,11Hz,VIP-L,FEF-R,8.0,0.0488
iPDC,11Hz,VIP-L,VIP-R,6.0,0.0273
iPDC,11Hz,mIPS-R,FEF-L,8.0,0.0488
iPDC,11Hz,mIPS-R,POJ-R,7.0,0.0371
iPDC,11Hz,mIPS-R,S1-R,5.0,0.0195
iPDC,11Hz,mIPS-R,STS-R,7.0,0.0371
iPDC,19Hz,AG-L,PMv-L,4.0,0.0137
iPDC,19Hz,AG-L,SPL-L,6.0,0.0273
iPDC,19Hz,AG-R,AG-L,3.0,0.0098
iPDC,19Hz,AG-R,FEF-L,8.0,0.0488
iPDC,19Hz,AG-R,M1-L,8.0,0.0488
iPDC,19Hz,AG-R,M1-R,0.0,0.002
iPDC,19Hz,FEF-L,PMv-R,4.0,0.0137
iPDC,19Hz,FEF-R,AG-L,7.0,0.0371
iPDC,19Hz,FEF-R,IPL-R,7.0,0.0371
iPDC,19Hz,FEF-R,PMd-L,7.0,0.0371
iPDC,19Hz,FEF-R,SMA-L,4.0,0.0137
iPDC,19Hz,FEF-R,SPOC-L,1.0,0.0039
iPDC,19Hz,IPL-L,FEF-R,8.0,0.0488
iPDC,19Hz,IPL-L,PMv-R,2.0,0.0059
iPDC,19Hz,IPL-L,VIP-L,6.0,0.0273
iPDC,19Hz,IPL-R,S1-R,0.0,0.002
iPDC,19Hz,IPL-R,SPL-L,0.0,0.002
iPDC,19Hz,M1-L,PMv-L,1.0,0.0039
iPDC,19Hz,M1-L,S1-L,1.0,0.0039
iPDC,19Hz,M1-L,V1-R,5.0,0.0195
iPDC,19Hz,M1-R,V3-R,8.0,0.0488
iPDC,19Hz,M1-R,mIPS-R,3.0,0.0098
iPDC,19Hz,PMd-L,mIPS-L,2.0,0.0059
iPDC,19Hz,PMd-R,mIPS-R,6.0,0.0273
iPDC,19Hz,PMv-R,PMd-R,8.0,0.0488
iPDC,19Hz,POJ-L,AG-R,8.0,0.0488
iPDC,19Hz,POJ-L,FEF-L,6.0,0.0273
iPDC,19Hz,POJ-R,S1-L,7.0,0.0371
iPDC,19Hz,S1-L,FEF-R,5.0,0.0195
iPDC,19Hz,S1-L,SPOC-R,5.0,0.0195
iPDC,19Hz,S1-L,STS-L,7.0,0.0371
iPDC,19Hz,S1-R,VIP-L,7.0,0.0371
iPDC,19Hz,S1-R,VIP-R,1.0,0.0039
iPDC,19Hz,SMA-L,M1-L,5.0,0.0195
iPDC,19Hz,SMA-R,SMA-L,7.0,0.0371
iPDC,19Hz,SPL-L,SPOC-R,4.0,0.0137
iPDC,19Hz,SPL-R,FEF-L,8.0,0.0488
iPDC,19Hz,SPL-R,POJ-L,7.0,0.0371
iPDC,19Hz,SPL-R,STS-R,7.0,0.0371
iPDC,19Hz,SPOC-L,FEF-R,5.0,0.0195
iPDC,19Hz,SPOC-R,IPL-L,1.0,0.0039
iPDC,19Hz,SPOC-R,PMv-L,5.0,0.0195
iPDC,19Hz,SPOC-R,SPL-R,0.0,0.002
iPDC,19Hz,STS-L,AG-L,7.0,0.0371
iPDC,19Hz,STS-L,SPL-L,0.0,0.002
iPDC,19Hz,STS-L,SPL-R,7.0,0.0371
iPDC,19Hz,V1-L,FEF-R,3.0,0.0098
iPDC,19Hz,V1-L,IPL-R,6.0,0.0273
iPDC,19Hz,V1-L,mIPS-L,7.0,0.0371
iPDC,19Hz,V1-R,AG-R,0.0,0.002
iPDC,19Hz,V3-R,S1-R,6.0,0.0273
iPDC,19Hz,VIP-L,VIP-R,8.0,0.0488
iPDC,19Hz,mIPS-L,POJ-L,7.0,0.0371
iPDC,19Hz,mIPS-R,FEF-L,5.0,0.0195
iPDC,19Hz,mIPS-R,POJ-R,5.0,0.0195
iPDC,19Hz,mIPS-R,SMA-R,8.0,0.0488
iPDC,19Hz,mIPS-R,STS-R,3.0,0.0098
iPDC,20Hz,AG-L,PMv-L,2.0,0.0059
iPDC,20Hz,AG-L,S1-L,8.0,0.0488
iPDC,20Hz,AG-L,SPL-L,6.0,0.0273
iPDC,20Hz,AG-R,AG-L,2.0,0.0059
iPDC,20Hz,AG-R,FEF-L,8.0,0.0488
iPDC,20Hz,AG-R,M1-L,8.0,0.0488
iPDC,20Hz,AG-R,M1-R,0.0,0.002
iPDC,20Hz,FEF-L,PMv-R,4.0,0.0137
iPDC,20Hz,FEF-R,AG-L,7.0,0.0371
iPDC,20Hz,FEF-R,IPL-R,7.0,0.0371
iPDC,20Hz,FEF-R,PMd-L,8.0,0.0488
iPDC,20Hz,FEF-R,SMA-L,4.0,0.0137
iPDC,20Hz,FEF-R,SPOC-L,3.0,0.0098
iPDC,20Hz,IPL-L,FEF-R,8.0,0.0488
iPDC,20Hz,IPL-L,PMv-R,3.0,0.0098
iPDC,20Hz,IPL-L,VIP-L,7.0,0.0371
iPDC,20Hz,IPL-R,S1-R,1.0,0.0039
iPDC,20Hz,IPL-R,SPL-L,1.0,0.0039
iPDC,20Hz,M1-L,PMv-L,1.0,0.0039
iPDC,20Hz,M1-L,S1-L,0.0,0.002
iPDC,20Hz,M1-L,SPOC-R,8.0,0.0488
iPDC,20Hz,M1-L,V1-R,6.0,0.0273
iPDC,20Hz,M1-R,mIPS-R,3.0,0.0098
iPDC,20Hz,PMd-L,mIPS-L,3.0,0.0098
iPDC,20Hz,PMd-R,mIPS-R,7.0,0.0371
iPDC,20Hz,PMv-R,PMd-R,8.0,0.0488
iPDC,20Hz,POJ-L,AG-R,8.0,0.0488
iPDC,20Hz,POJ-L,FEF-L,6.0,0.0273
iPDC,20Hz,S1-L,FEF-R,5.0,0.0195
iPDC,20Hz,S1-L,SPOC-R,5.0,0.0195
iPDC,20Hz,S1-L,STS-L,6.0,0.0273
iPDC,20Hz,S1-R,VIP-L,8.0,0.0488
iPDC,20Hz,S1-R,VIP-R,1.0,0.0039
iPDC,20Hz,SMA-L,AG-L,8.0,0.0488
iPDC,20Hz,SMA-L,M1-L,5.0,0.0195
iPDC,20Hz,SMA-R,SMA-L,6.0,0.0273
iPDC,20Hz,SPL-L,SPOC-R,4.0,0.0137
iPDC,20Hz,SPL-R,FEF-L,8.0,0.0488
iPDC,20Hz,SPL-R,POJ-L,7.0,0.0371
iPDC,20Hz,SPL-R,STS-R,6.0,0.0273
iPDC,20Hz,SPOC-L,FEF-R,3.0,0.0098
iPDC,20Hz,SPOC-R,IPL-L,0.0,0.002
iPDC,20Hz,SPOC-R,PMv-L,4.0,0.0137
iPDC,20Hz,SPOC-R,SPL-R,0.0,0.002
iPDC,20Hz,STS-L,AG-L,7.0,0.0371
iPDC,20Hz,STS-L,SPL-L,0.0,0.002
iPDC,20Hz,STS-L,SPL-R,5.0,0.0195
iPDC,20Hz,V1-L,FEF-R,3.0,0.0098
iPDC,20Hz,V1-L,IPL-R,6.0,0.0273
iPDC,20Hz,V1-L,mIPS-L,7.0,0.0371
iPDC,20Hz,V1-R,AG-R,0.0,0.002
iPDC,20Hz,V3-R,S1-R,6.0,0.0273
iPDC,20Hz,V3-R,VIP-L,7.0,0.0371
iPDC,20Hz,mIPS-L,POJ-L,6.0,0.0273
iPDC,20Hz,mIPS-R,FEF-L,4.0,0.0137
iPDC,20Hz,mIPS-R,POJ-R,5.0,0.0195
iPDC,20Hz,mIPS-R,SMA-R,7.0,0.0371
iPDC,20Hz,mIPS-R,STS-R,3.0,0.0098
iPDC,21Hz,AG-L,PMv-L,2.0,0.0059
iPDC,21Hz,AG-L,S1-L,7.0,0.0371
iPDC,21Hz,AG-L,SPL-L,7.0,0.0371
iPDC,21Hz,AG-R,AG-L,4.0,0.0137
iPDC,21Hz,AG-R,M1-L,7.0,0.0371
iPDC,21Hz,AG-R,M1-R,0.0,0.002
iPDC,21Hz,FEF-L,PMv-R,4.0,0.0137
iPDC,21Hz,FEF-R,AG-L,7.0,0.0371
iPDC,21Hz,FEF-R,IPL-R,7.0,0.0371
iPDC,21Hz,FEF-R,PMd-L,8.0,0.0488
iPDC,21Hz,FEF-R,SMA-L,3.0,0.0098
iPDC,21Hz,FEF-R,SPOC-L,3.0,0.0098
iPDC,21Hz,IPL-L,FEF-R,8.0,0.0488
iPDC,21Hz,IPL-L,PMv-R,3.0,0.0098
iPDC,21Hz,IPL-L,VIP-L,6.0,0.0273
iPDC,21Hz,IPL-R,S1-R,1.0,0.0039
iPDC,21Hz,IPL-R,SPL-L,3.0,0.0098
iPDC,21Hz,M1-L,PMv-L,1.0,0.0039
iPDC,21Hz,M1-L,S1-L,0.0,0.002
iPDC,21Hz,M1-L,SPOC-R,7.0,0.0371
iPDC,21Hz,M1-L,V1-R,6.0,0.0273
iPDC,21Hz,M1-R,mIPS-R,6.0,0.0273
iPDC,21Hz,PMd-L,mIPS-L,3.0,0.0098
iPDC,21Hz,PMd-R,mIPS-R,8.0,0.0488
iPDC,21Hz,PMv-R,PMd-R,8.0,0.0488
iPDC,21Hz,POJ-L,AG-R,7.0,0.0371
iPDC,21Hz,POJ-L,FEF-L,6.0,0.0273
iPDC,21Hz,POJ-L,VIP-R,8.0,0.0488
iPDC,21Hz,S1-L,FEF-R,3.0,0.0098
iPDC,21Hz,S1-L,SPOC-R,5.0,0.0195
iPDC,21Hz,S1-L,STS-L,6.0,0.0273
iPDC,21Hz,S1-R,VIP-L,8.0,0.0488
iPDC,21Hz,S1-R,VIP-R,1.0,0.0039
iPDC,21Hz,SMA-L,AG-L,8.0,0.0488
iPDC,21Hz,SMA-L,M1-L,5.0,0.0195
iPDC,21Hz,SMA-R,SMA-L,5.0,0.0195
iPDC,21Hz,SPL-L,SPOC-R,4.0,0.0137
iPDC,21Hz,SPL-R,FEF-L,7.0,0.0371
iPDC,21Hz,SPL-R,POJ-L,7.0,0.0371
iPDC,21Hz,SPL-R,STS-R,6.0,0.0273
iPDC,21Hz,SPOC-L,FEF-R,3.0,0.0098
iPDC,21Hz,SPOC-R,AG-L,8.0,0.0488
iPDC,21Hz,SPOC-R,IPL-L,0.0,0.002
iPDC,21Hz,SPOC-R,M1-L,8.0,0.0488
iPDC,21Hz,SPOC-R,PMv-L,3.0,0.0098
iPDC,21Hz,SPOC-R,SPL-R,0.0,0.002
iPDC,21Hz,STS-L,AG-L,7.0,0.0371
iPDC,21Hz,STS-L,SPL-L,0.0,0.002
iPDC,21Hz,STS-L,SPL-R,5.0,0.0195
iPDC,21Hz,V1-L,FEF-R,6.0,0.0273
iPDC,21Hz,V1-L,IPL-R,3.0,0.0098
iPDC,21Hz,V1-L,mIPS-L,7.0,0.0371
iPDC,21Hz,V1-R,AG-R,0.0,0.002
iPDC,21Hz,V3-L,FEF-L,8.0,0.0488
iPDC,21Hz,V3-R,S1-R,7.0,0.0371
iPDC,21Hz,V3-R,VIP-L,7.0,0.0371
iPDC,21Hz,mIPS-L,POJ-L,5.0,0.0195
iPDC,21Hz,mIPS-R,FEF-L,4.0,0.0137
iPDC,21Hz,mIPS-R,POJ-R,5.0,0.0195
iPDC,21Hz,mIPS-R,SMA-R,8.0,0.0488
iPDC,21Hz,mIPS-R,STS-R,2.0,0.0059
iPDC,24Hz,AG-L,PMv-L,0.0,0.002
iPDC,24Hz,AG-L,S1-L,7.0,0.0371
iPDC,24Hz,AG-L,SPL-L,6.0,0.0273
iPDC,24Hz,AG-R,AG-L,4.0,0.0137
iPDC,24Hz,AG-R,FEF-L,7.0,0.0371
iPDC,24Hz,AG-R,M1-L,7.0,0.0371
iPDC,24Hz,AG-R,M1-R,0.0,0.002
iPDC,24Hz,FEF-L,PMv-R,3.0,0.0098
iPDC,24Hz,FEF-R,AG-L,8.0,0.0488
iPDC,24Hz,FEF-R,IPL-R,5.0,0.0195
iPDC,24Hz,FEF-R,SMA-L,3.0,0.0098
iPDC,24Hz,FEF-R,SPOC-L,3.0,0.0098
iPDC,24Hz,IPL-L,PMv-R,3.0,0.0098
iPDC,24Hz,IPL-R,S1-R,2.0,0.0059
iPDC,24Hz,IPL-R,SPL-L,6.0,0.0273
iPDC,24Hz,M1-L,IPL-L,8.0,0.0488
iPDC,24Hz,M1-L,PMv-L,1.0,0.0039
iPDC,24Hz,M1-L,S1-L,1.0,0.0039
iPDC,24Hz,M1-L,S1-R,6.0,0.0273
iPDC,24Hz,M1-L,V1-R,8.0,0.0488
iPDC,24Hz,M1-R,V3-R,8.0,0.0488
iPDC,24Hz,M1-R,mIPS-R,6.0,0.0273
iPDC,24Hz,PMd-L,PMv-L,5.0,0.0195
iPDC,24Hz,PMd-L,mIPS-L,4.0,0.0137
iPDC,24Hz,PMd-L,mIPS-R,7.0,0.0371
iPDC,24Hz,PMv-L,S1-L,8.0,0.0488
iPDC,24Hz,POJ-L,AG-R,6.0,0.0273
iPDC,24Hz,POJ-L,FEF-L,7.0,0.0371
iPDC,24Hz,POJ-L,VIP-R,7.0,0.0371
iPDC,24Hz,S1-L,FEF-R,3.0,0.0098
iPDC,24Hz,S1-L,SPOC-R,5.0,0.0195
iPDC,24Hz,S1-L,STS-L,5.0,0.0195
iPDC,24Hz,S1-R,VIP-L,8.0,0.0488
iPDC,24Hz,S1-R,VIP-R,2.0,0.0059
iPDC,24Hz,SMA-L,AG-L,7.0,0.0371
iPDC,24Hz,SMA-L,M1-L,3.0,0.0098
iPDC,24Hz,SMA-L,M1-R,8.0,0.0488
iPDC,24Hz,SMA-R,PMd-L,8.0,0.0488
iPDC,24Hz,SMA-R,SMA-L,4.0,0.0137
iPDC,24Hz,SPL-L,SPOC-R,3.0,0.0098
iPDC,24Hz,SPL-R,FEF-L,8.0,0.0488
iPDC,24Hz,SPL-R,POJ-L,4.0,0.0137
iPDC,24Hz,SPL-R,STS-R,4.0,0.0137
iPDC,24Hz,SPOC-L,FEF-R,4.0,0.0137
iPDC,24Hz,SPOC-R,AG-L,8.0,0.0488
iPDC,24Hz,SPOC-R,IPL-L,0.0,0.002
iPDC,24Hz,SPOC-R,M1-L,8.0,0.0488
iPDC,24Hz,SPOC-R,PMv-L,0.0,0.002
iPDC,24Hz,SPOC-R,SPL-R,0.0,0.002
iPDC,24Hz,STS-L,SMA-R,7.0,0.0371
iPDC,24Hz,STS-L,SPL-L,0.0,0.002
iPDC,24Hz,STS-L,SPL-R,5.0,0.0195
iPDC,24Hz,V1-L,FEF-R,5.0,0.0195
iPDC,24Hz,V1-L,IPL-R,6.0,0.0273
iPDC,24Hz,V1-L,mIPS-L,6.0,0.0273
iPDC,24Hz,V1-R,AG-R,0.0,0.002
iPDC,24Hz,V3-L,FEF-L,7.0,0.0371
iPDC,24Hz,V3-L,POJ-R,7.0,0.0371
iPDC,24Hz,V3-L,S1-L,8.0,0.0488
iPDC,24Hz,V3-R,SMA-L,8.0,0.0488
iPDC,24Hz,V3-R,VIP-L,7.0,0.0371
iPDC,24Hz,VIP-L,SPOC-R,8.0,0.0488
iPDC,24Hz,mIPS-L,AG-L,8.0,0.0488
iPDC,24Hz,mIPS-L,POJ-L,6.0,0.0273
iPDC,24Hz,mIPS-R,FEF-L,4.0,0.0137
iPDC,24Hz,mIPS-R,POJ-R,5.0,0.0195
iPDC,24Hz,mIPS-R,STS-R,1.0,0.0039
iPDC,25Hz,AG-L,PMv-L,0.0,0.002
iPDC,25Hz,AG-L,S1-L,7.0,0.0371
iPDC,25Hz,AG-L,SPL-L,6.0,0.0273
iPDC,25Hz,AG-R,AG-L,5.0,0.0195
iPDC,25Hz,AG-R,FEF-L,7.0,0.0371
iPDC,25Hz,AG-R,M1-L,8.0,0.0488
iPDC,25Hz,AG-R,M1-R,0.0,0.002
iPDC,25Hz,FEF-L,PMv-R,3.0,0.0098
iPDC,25Hz,FEF-R,AG-L,8.0,0.0488
iPDC,25Hz,FEF-R,IPL-R,4.0,0.0137
iPDC,25Hz,FEF-R,SMA-L,3.0,0.0098
iPDC,25Hz,FEF-R,SPOC-L,3.0,0.0098
iPDC,25Hz,IPL-L,PMv-R,3.0,0.0098
iPDC,25Hz,IPL-R,S1-R,2.0,0.0059
iPDC,25Hz,IPL-R,SPL-L,8.0,0.0488
iPDC,25Hz,M1-L,IPL-L,8.0,0.0488
iPDC,25Hz,M1-L,PMv-L,1.0,0.0039
iPDC,25Hz,M1-L,S1-L,1.0,0.0039
iPDC,25Hz,M1-L,S1-R,6.0,0.0273
iPDC,25Hz,M1-L,V1-R,8.0,0.0488
iPDC,25Hz,M1-R,V3-R,8.0,0.0488
iPDC,25Hz,M1-R,mIPS-R,6.0,0.0273
iPDC,25Hz,PMd-L,PMv-L,5.0,0.0195
iPDC,25Hz,PMd-L,mIPS-L,6.0,0.0273
iPDC,25Hz,PMd-L,mIPS-R,7.0,0.0371
iPDC,25Hz,POJ-L,AG-R,6.0,0.0273
iPDC,25Hz,POJ-L,FEF-L,8.0,0.0488
iPDC,25Hz,POJ-L,VIP-R,7.0,0.0371
iPDC,25Hz,S1-L,FEF-R,3.0,0.0098
