Method,Frequency,Region_From,Region_To,W_Stat,P_value
iPDC,101Hz,SPOC-L,SMA-R,8.0,0.0488
iPDC,101Hz,STS-L,IPL-L,7.0,0.0371
iPDC,101Hz,STS-L,VIP-R,6.0,0.0273
iPDC,101Hz,STS-R,AG-L,7.0,0.0371
iPDC,101Hz,STS-R,FEF-L,7.0,0.0371
iPDC,101Hz,STS-R,M1-L,6.0,0.0273
iPDC,101Hz,V1-L,IPL-L,8.0,0.0488
iPDC,101Hz,V1-R,mIPS-L,3.0,0.0098
iPDC,101Hz,V3-R,AG-R,8.0,0.0488
iPDC,101Hz,V3-R,STS-R,8.0,0.0488
iPDC,101Hz,V3-R,V3-L,6.0,0.0273
iPDC,101Hz,V3-R,VIP-R,8.0,0.0488
iPDC,101Hz,VIP-L,SPL-L,8.0,0.0488
iPDC,101Hz,VIP-R,S1-R,0.0,0.002
iPDC,101Hz,VIP-R,SMA-R,7.0,0.0371
iPDC,101Hz,mIPS-L,AG-L,8.0,0.0488
iPDC,101Hz,mIPS-L,FEF-R,7.0,0.0371
iPDC,101Hz,mIPS-L,IPL-L,5.0,0.0195
iPDC,101Hz,mIPS-L,PMd-L,6.0,0.0273
iPDC,101Hz,mIPS-L,SPL-R,8.0,0.0488
iPDC,101Hz,mIPS-L,STS-L,4.0,0.0137
iPDC,101Hz,mIPS-R,IPL-L,8.0,0.0488
iPDC,101Hz,mIPS-R,S1-L,3.0,0.0098
iPDC,101Hz,mIPS-R,SMA-L,5.0,0.0195
iPDC,101Hz,mIPS-R,VIP-R,2.0,0.0059
iPDC,10Hz,AG-L,PMv-R,5.0,0.0195
iPDC,10Hz,AG-R,V1-L,5.0,0.0195
iPDC,10Hz,AG-R,VIP-R,7.0,0.0371
iPDC,10Hz,FEF-L,SMA-L,4.0,0.0137
iPDC,10Hz,FEF-R,SMA-L,1.0,0.0039
iPDC,10Hz,FEF-R,VIP-L,6.0,0.0273
iPDC,10Hz,IPL-L,POJ-L,4.0,0.0137
iPDC,10Hz,M1-L,VIP-L,7.0,0.0371
iPDC,10Hz,PMd-L,SPOC-R,8.0,0.0488
iPDC,10Hz,PMd-L,STS-R,7.0,0.0371
iPDC,10Hz,PMd-R,IPL-L,6.0,0.0273
iPDC,10Hz,PMv-R,POJ-R,6.0,0.0273
iPDC,10Hz,POJ-R,SMA-R,7.0,0.0371
iPDC,10Hz,S1-L,SPOC-L,6.0,0.0273
iPDC,10Hz,S1-R,POJ-L,8.0,0.0488
iPDC,10Hz,S1-R,SMA-R,8.0,0.0488
iPDC,10Hz,SMA-L,S1-L,4.0,0.0137
iPDC,10Hz,SMA-L,SPL-R,7.0,0.0371
iPDC,10Hz,SMA-L,SPOC-L,6.0,0.0273
iPDC,10Hz,SPL-L,mIPS-R,3.0,0.0098
iPDC,10Hz,SPL-R,SPOC-L,8.0,0.0488
iPDC,10Hz,SPOC-L,AG-L,8.0,0.0488
iPDC,10Hz,STS-L,V3-L,3.0,0.0098
iPDC,10Hz,V1-R,PMv-L,2.0,0.0059
iPDC,10Hz,V1-R,mIPS-L,4.0,0.0137
iPDC,10Hz,VIP-R,V3-R,6.0,0.0273
iPDC,10Hz,mIPS-L,M1-R,6.0,0.0273
iPDC,10Hz,mIPS-L,POJ-L,3.0,0.0098
iPDC,10Hz,mIPS-R,VIP-L,4.0,0.0137
iPDC,11Hz,AG-L,PMv-R,5.0,0.0195
iPDC,11Hz,AG-R,V1-L,4.0,0.0137
iPDC,11Hz,AG-R,VIP-L,8.0,0.0488
iPDC,11Hz,FEF-L,SMA-L,3.0,0.0098
iPDC,11Hz,FEF-R,PMv-R,8.0,0.0488
iPDC,11Hz,FEF-R,SMA-L,2.0,0.0059
iPDC,11Hz,FEF-R,VIP-L,6.0,0.0273
iPDC,11Hz,IPL-L,AG-R,8.0,0.0488
iPDC,11Hz,IPL-L,POJ-L,3.0,0.0098
iPDC,11Hz,IPL-L,V1-R,8.0,0.0488
iPDC,11Hz,M1-L,VIP-L,6.0,0.0273
iPDC,11Hz,PMd-L,SPOC-R,7.0,0.0371
iPDC,11Hz,PMd-L,STS-R,8.0,0.0488
iPDC,11Hz,PMd-R,IPL-L,6.0,0.0273
iPDC,11Hz,PMv-R,POJ-R,6.0,0.0273
iPDC,11Hz,POJ-R,SMA-R,7.0,0.0371
iPDC,11Hz,POJ-R,VIP-L,8.0,0.0488
iPDC,11Hz,S1-L,SPOC-L,6.0,0.0273
iPDC,11Hz,S1-R,PMd-L,8.0,0.0488
iPDC,11Hz,S1-R,POJ-L,7.0,0.0371
iPDC,11Hz,S1-R,SMA-R,7.0,0.0371
iPDC,11Hz,SMA-L,S1-L,4.0,0.0137
iPDC,11Hz,SMA-L,SPOC-L,6.0,0.0273
iPDC,11Hz,SPL-L,mIPS-R,3.0,0.0098
iPDC,11Hz,SPL-R,SPOC-L,7.0,0.0371
iPDC,11Hz,SPOC-R,V3-R,8.0,0.0488
iPDC,11Hz,STS-L,V3-L,3.0,0.0098
iPDC,11Hz,V1-R,PMv-L,4.0,0.0137
iPDC,11Hz,V1-R,mIPS-L,4.0,0.0137
iPDC,11Hz,VIP-R,V3-R,6.0,0.0273
iPDC,11Hz,mIPS-L,M1-R,4.0,0.0137
iPDC,11Hz,mIPS-L,POJ-L,3.0,0.0098
iPDC,11Hz,mIPS-R,V1-L,8.0,0.0488
iPDC,11Hz,mIPS-R,VIP-L,3.0,0.0098
iPDC,19Hz,AG-L,PMv-R,7.0,0.0371
iPDC,19Hz,AG-L,S1-R,7.0,0.0371
iPDC,19Hz,AG-R,AG-L,3.0,0.0098
iPDC,19Hz,AG-R,V1-L,5.0,0.0195
iPDC,19Hz,AG-R,VIP-L,3.0,0.0098
iPDC,19Hz,FEF-L,SMA-L,3.0,0.0098
iPDC,19Hz,FEF-R,PMv-R,5.0,0.0195
iPDC,19Hz,FEF-R,SMA-L,8.0,0.0488
iPDC,19Hz,IPL-L,AG-R,5.0,0.0195
iPDC,19Hz,IPL-L,POJ-L,6.0,0.0273
iPDC,19Hz,IPL-R,SPOC-L,7.0,0.0371
iPDC,19Hz,M1-L,VIP-L,7.0,0.0371
iPDC,19Hz,PMd-L,STS-R,8.0,0.0488
iPDC,19Hz,PMd-R,IPL-L,7.0,0.0371
iPDC,19Hz,PMv-L,VIP-L,5.0,0.0195
iPDC,19Hz,PMv-R,SMA-R,7.0,0.0371
iPDC,19Hz,POJ-R,VIP-L,6.0,0.0273
iPDC,19Hz,S1-L,SPOC-L,2.0,0.0059
iPDC,19Hz,S1-R,PMd-L,0.0,0.002
iPDC,19Hz,S1-R,POJ-L,4.0,0.0137
iPDC,19Hz,SMA-L,S1-L,3.0,0.0098
iPDC,19Hz,SMA-R,mIPS-R,6.0,0.0273
iPDC,19Hz,SPL-L,IPL-L,7.0,0.0371
iPDC,19Hz,SPL-L,mIPS-R,0.0,0.002
iPDC,19Hz,SPL-R,SPOC-L,7.0,0.0371
iPDC,19Hz,SPL-R,mIPS-R,6.0,0.0273
iPDC,19Hz,SPOC-R,V3-R,3.0,0.0098
iPDC,19Hz,STS-L,SPL-R,8.0,0.0488
iPDC,19Hz,STS-L,V3-L,7.0,0.0371
iPDC,19Hz,V1-L,M1-L,1.0,0.0039
iPDC,19Hz,V1-L,M1-R,0.0,0.002
iPDC,19Hz,V1-R,SPOC-L,8.0,0.0488
iPDC,19Hz,V1-R,mIPS-L,3.0,0.0098
iPDC,19Hz,V3-R,V3-L,3.0,0.0098
iPDC,19Hz,VIP-L,STS-R,8.0,0.0488
iPDC,19Hz,mIPS-L,FEF-R,5.0,0.0195
iPDC,19Hz,mIPS-L,POJ-L,8.0,0.0488
iPDC,19Hz,mIPS-L,SPL-R,7.0,0.0371
iPDC,19Hz,mIPS-L,VIP-R,8.0,0.0488
iPDC,19Hz,mIPS-L,mIPS-R,6.0,0.0273
iPDC,19Hz,mIPS-R,PMd-R,6.0,0.0273
iPDC,19Hz,mIPS-R,SPOC-L,8.0,0.0488
iPDC,19Hz,mIPS-R,VIP-L,2.0,0.0059
iPDC,20Hz,AG-L,PMv-R,7.0,0.0371
iPDC,20Hz,AG-L,S1-R,6.0,0.0273
iPDC,20Hz,AG-L,STS-R,8.0,0.0488
iPDC,20Hz,AG-R,AG-L,2.0,0.0059
iPDC,20Hz,AG-R,V1-L,5.0,0.0195
iPDC,20Hz,AG-R,VIP-L,3.0,0.0098
iPDC,20Hz,FEF-L,SMA-L,4.0,0.0137
iPDC,20Hz,FEF-L,mIPS-R,8.0,0.0488
iPDC,20Hz,FEF-R,PMv-R,5.0,0.0195
iPDC,20Hz,IPL-L,AG-R,5.0,0.0195
iPDC,20Hz,IPL-L,POJ-L,8.0,0.0488
iPDC,20Hz,IPL-R,SPOC-L,6.0,0.0273
iPDC,20Hz,M1-L,VIP-L,7.0,0.0371
iPDC,20Hz,PMd-R,IPL-L,7.0,0.0371
iPDC,20Hz,PMv-L,VIP-L,5.0,0.0195
iPDC,20Hz,PMv-R,SMA-R,6.0,0.0273
iPDC,20Hz,POJ-R,VIP-L,7.0,0.0371
iPDC,20Hz,S1-L,SPOC-L,1.0,0.0039
iPDC,20Hz,S1-R,PMd-L,0.0,0.002
iPDC,20Hz,S1-R,POJ-L,4.0,0.0137
iPDC,20Hz,SMA-L,S1-L,3.0,0.0098
iPDC,20Hz,SMA-R,mIPS-R,5.0,0.0195
iPDC,20Hz,SPL-L,IPL-L,7.0,0.0371
iPDC,20Hz,SPL-L,mIPS-R,0.0,0.002
iPDC,20Hz,SPL-R,SPOC-L,7.0,0.0371
iPDC,20Hz,SPL-R,mIPS-R,6.0,0.0273
iPDC,20Hz,SPOC-R,V3-R,3.0,0.0098
iPDC,20Hz,STS-L,SPL-R,8.0,0.0488
iPDC,20Hz,STS-L,V3-L,8.0,0.0488
iPDC,20Hz,V1-L,M1-L,0.0,0.002
iPDC,20Hz,V1-L,M1-R,0.0,0.002
iPDC,20Hz,V1-L,VIP-R,8.0,0.0488
iPDC,20Hz,V1-R,mIPS-L,3.0,0.0098
iPDC,20Hz,V3-R,V3-L,3.0,0.0098
iPDC,20Hz,VIP-L,STS-R,7.0,0.0371
iPDC,20Hz,mIPS-L,FEF-R,5.0,0.0195
iPDC,20Hz,mIPS-L,SPL-R,5.0,0.0195
iPDC,20Hz,mIPS-L,VIP-R,8.0,0.0488
iPDC,20Hz,mIPS-L,mIPS-R,5.0,0.0195
iPDC,20Hz,mIPS-R,PMd-R,6.0,0.0273
iPDC,20Hz,mIPS-R,VIP-L,2.0,0.0059
iPDC,21Hz,AG-L,PMv-R,8.0,0.0488
iPDC,21Hz,AG-L,S1-R,6.0,0.0273
iPDC,21Hz,AG-R,AG-L,3.0,0.0098
iPDC,21Hz,AG-R,PMv-L,8.0,0.0488
iPDC,21Hz,AG-R,V1-L,6.0,0.0273
iPDC,21Hz,AG-R,VIP-L,3.0,0.0098
iPDC,21Hz,FEF-L,SMA-L,4.0,0.0137
iPDC,21Hz,FEF-L,mIPS-R,8.0,0.0488
iPDC,21Hz,FEF-R,PMv-R,5.0,0.0195
iPDC,21Hz,IPL-L,AG-R,5.0,0.0195
iPDC,21Hz,IPL-L,POJ-L,8.0,0.0488
iPDC,21Hz,IPL-R,SPOC-L,6.0,0.0273
iPDC,21Hz,M1-L,VIP-L,7.0,0.0371
iPDC,21Hz,PMd-L,STS-R,8.0,0.0488
iPDC,21Hz,PMd-R,FEF-L,8.0,0.0488
iPDC,21Hz,PMd-R,IPL-L,8.0,0.0488
iPDC,21Hz,PMv-L,VIP-L,6.0,0.0273
iPDC,21Hz,PMv-R,SMA-R,6.0,0.0273
iPDC,21Hz,POJ-R,VIP-L,7.0,0.0371
iPDC,21Hz,S1-L,SPOC-L,1.0,0.0039
iPDC,21Hz,S1-R,PMd-L,0.0,0.002
iPDC,21Hz,S1-R,POJ-L,4.0,0.0137
iPDC,21Hz,SMA-L,S1-L,3.0,0.0098
iPDC,21Hz,SMA-R,mIPS-R,4.0,0.0137
iPDC,21Hz,SPL-L,IPL-L,7.0,0.0371
iPDC,21Hz,SPL-L,mIPS-R,1.0,0.0039
iPDC,21Hz,SPL-R,SPOC-L,7.0,0.0371
iPDC,21Hz,SPL-R,mIPS-R,5.0,0.0195
iPDC,21Hz,SPOC-R,V1-L,8.0,0.0488
iPDC,21Hz,SPOC-R,V3-R,3.0,0.0098
iPDC,21Hz,STS-L,SPL-R,7.0,0.0371
iPDC,21Hz,STS-L,V3-L,8.0,0.0488
iPDC,21Hz,V1-L,M1-L,1.0,0.0039
iPDC,21Hz,V1-L,M1-R,0.0,0.002
iPDC,21Hz,V1-L,VIP-R,8.0,0.0488
iPDC,21Hz,V1-R,mIPS-L,3.0,0.0098
iPDC,21Hz,V3-L,M1-L,8.0,0.0488
iPDC,21Hz,V3-R,V3-L,3.0,0.0098
iPDC,21Hz,VIP-L,STS-R,7.0,0.0371
iPDC,21Hz,mIPS-L,FEF-R,5.0,0.0195
iPDC,21Hz,mIPS-L,SPL-R,5.0,0.0195
iPDC,21Hz,mIPS-L,mIPS-R,4.0,0.0137
iPDC,21Hz,mIPS-R,PMd-R,6.0,0.0273
iPDC,21Hz,mIPS-R,VIP-L,2.0,0.0059
iPDC,24Hz,AG-L,S1-R,7.0,0.0371
iPDC,24Hz,AG-L,STS-R,8.0,0.0488
iPDC,24Hz,AG-R,AG-L,4.0,0.0137
iPDC,24Hz,AG-R,PMv-L,8.0,0.0488
iPDC,24Hz,AG-R,VIP-L,3.0,0.0098
iPDC,24Hz,FEF-L,M1-R,8.0,0.0488
iPDC,24Hz,FEF-L,SMA-L,6.0,0.0273
iPDC,24Hz,FEF-L,mIPS-R,8.0,0.0488
iPDC,24Hz,FEF-R,PMv-R,8.0,0.0488
iPDC,24Hz,IPL-R,SPOC-L,8.0,0.0488
iPDC,24Hz,M1-L,VIP-L,7.0,0.0371
iPDC,24Hz,PMd-L,STS-R,7.0,0.0371
iPDC,24Hz,PMv-R,SMA-R,6.0,0.0273
iPDC,24Hz,POJ-R,VIP-L,8.0,0.0488
iPDC,24Hz,S1-L,SPOC-L,0.0,0.002
iPDC,24Hz,S1-R,PMd-L,0.0,0.002
iPDC,24Hz,S1-R,POJ-L,5.0,0.0195
iPDC,24Hz,SMA-L,S1-L,3.0,0.0098
iPDC,24Hz,SMA-R,AG-L,8.0,0.0488
iPDC,24Hz,SMA-R,mIPS-R,4.0,0.0137
iPDC,24Hz,SPL-L,IPL-L,8.0,0.0488
iPDC,24Hz,SPL-L,mIPS-R,6.0,0.0273
iPDC,24Hz,SPL-R,SMA-R,7.0,0.0371
iPDC,24Hz,SPL-R,SPOC-L,6.0,0.0273
iPDC,24Hz,SPL-R,mIPS-R,6.0,0.0273
iPDC,24Hz,SPOC-R,V1-L,8.0,0.0488
iPDC,24Hz,SPOC-R,V3-R,0.0,0.002
iPDC,24Hz,STS-L,SPL-R,6.0,0.0273
iPDC,24Hz,V1-L,M1-L,4.0,0.0137
iPDC,24Hz,V1-L,M1-R,2.0,0.0059
iPDC,24Hz,V1-L,VIP-R,7.0,0.0371
iPDC,24Hz,V1-R,mIPS-L,1.0,0.0039
iPDC,24Hz,V3-L,M1-L,7.0,0.0371
iPDC,24Hz,V3-R,V3-L,3.0,0.0098
iPDC,24Hz,VIP-R,FEF-R,8.0,0.0488
iPDC,24Hz,mIPS-L,FEF-R,5.0,0.0195
iPDC,24Hz,mIPS-L,SPL-R,4.0,0.0137
iPDC,24Hz,mIPS-L,mIPS-R,7.0,0.0371
iPDC,24Hz,mIPS-R,PMd-R,6.0,0.0273
iPDC,24Hz,mIPS-R,VIP-L,2.0,0.0059
iPDC,25Hz,AG-L,S1-R,8.0,0.0488
iPDC,25Hz,AG-R,AG-L,4.0,0.0137
iPDC,25Hz,AG-R,PMv-L,8.0,0.0488
iPDC,25Hz,AG-R,VIP-L,4.0,0.0137
iPDC,25Hz,FEF-L,M1-R,8.0,0.0488
iPDC,25Hz,FEF-L,SMA-L,6.0,0.0273
iPDC,25Hz,IPL-L,FEF-R,7.0,0.0371
iPDC,25Hz,IPL-R,SPOC-L,7.0,0.0371
iPDC,25Hz,M1-L,VIP-L,6.0,0.0273
iPDC,25Hz,PMd-L,STS-R,7.0,0.0371
iPDC,25Hz,PMv-L,PMd-L,8.0,0.0488
iPDC,25Hz,PMv-R,SMA-R,5.0,0.0195
iPDC,25Hz,PMv-R,SPOC-R,8.0,0.0488
iPDC,25Hz,POJ-R,VIP-L,8.0,0.0488
iPDC,25Hz,S1-L,SPOC-L,0.0,0.002
iPDC,25Hz,S1-R,PMd-L,0.0,0.002
iPDC,25Hz,S1-R,POJ-L,5.0,0.0195
iPDC,25Hz,SMA-L,S1-L,3.0,0.0098
iPDC,25Hz,SMA-R,AG-L,8.0,0.0488
iPDC,25Hz,SMA-R,S1-R,8.0,0.0488
iPDC,25Hz,SMA-R,mIPS-R,4.0,0.0137
iPDC,25Hz,SPL-L,SPL-R,8.0,0.0488
iPDC,25Hz,SPL-L,mIPS-R,6.0,0.0273
iPDC,25Hz,SPL-R,SMA-L,8.0,0.0488
iPDC,25Hz,SPL-R,SMA-R,8.0,0.0488
iPDC,25Hz,SPL-R,SPOC-L,7.0,0.0371
iPDC,25Hz,SPL-R,mIPS-R,8.0,0.0488
iPDC,25Hz,SPOC-R,V1-L,7.0,0.0371
iPDC,25Hz,SPOC-R,V3-R,1.0,0.0039
iPDC,25Hz,STS-L,SPL-R,6.0,0.0273
iPDC,25Hz,V1-L,M1-L,5.0,0.0195
iPDC,25Hz,V1-L,M1-R,3.0,0.0098
iPDC,25Hz,V1-L,STS-L,8.0,0.0488
iPDC,25Hz,V1-L,VIP-R,7.0,0.0371
iPDC,25Hz,V1-R,mIPS-L,1.0,0.0039
iPDC,25Hz,V3-L,M1-L,7.0,0.0371
iPDC,25Hz,V3-R,V3-L,3.0,0.0098
iPDC,25Hz,VIP-R,FEF-R,8.0,0.0488
iPDC,25Hz,mIPS-L,FEF-R,6.0,0.0273
iPDC,25Hz,mIPS-L,SPL-R,4.0,0.0137
iPDC,25Hz,mIPS-L,mIPS-R,7.0,0.0371
iPDC,25Hz,mIPS-R,PMd-R,6.0,0.0273
iPDC,25Hz,mIPS-R,S1-L,8.0,0.0488
iPDC,25Hz,mIPS-R,VIP-L,3.0,0.0098
iPDC,26Hz,AG-R,AG-L,5.0,0.0195
iPDC,26Hz,AG-R,VIP-L,4.0,0.0137
iPDC,26Hz,FEF-L,SMA-L,6.0,0.0273
iPDC,26Hz,IPL-L,FEF-R,5.0,0.0195
iPDC,26Hz,IPL-R,SPOC-L,6.0,0.0273
iPDC,26Hz,M1-L,VIP-L,6.0,0.0273
iPDC,26Hz,PMd-L,STS-R,7.0,0.0371
iPDC,26Hz,PMv-L,PMd-L,8.0,0.0488
iPDC,26Hz,PMv-R,SMA-R,5.0,0.0195
iPDC,26Hz,PMv-R,SPOC-R,7.0,0.0371
iPDC,26Hz,POJ-R,VIP-L,8.0,0.0488
iPDC,26Hz,S1-L,SPOC-L,0.0,0.002
iPDC,26Hz,S1-R,PMd-L,0.0,0.002
iPDC,26Hz,S1-R,POJ-L,5.0,0.0195
iPDC,26Hz,SMA-L,S1-L,3.0,0.0098
iPDC,26Hz,SMA-R,AG-L,8.0,0.0488
iPDC,26Hz,SMA-R,S1-R,8.0,0.0488
iPDC,26Hz,SMA-R,mIPS-R,5.0,0.0195
iPDC,26Hz,SPL-L,mIPS-R,8.0,0.0488
iPDC,26Hz,SPL-R,SMA-L,7.0,0.0371
iPDC,26Hz,SPL-R,SMA-R,8.0,0.0488
iPDC,26Hz,SPL-R,SPOC-L,7.0,0.0371
iPDC,26Hz,SPL-R,mIPS-R,8.0,0.0488
iPDC,26Hz,SPOC-R,V1-L,8.0,0.0488
iPDC,26Hz,SPOC-R,V3-R,1.0,0.0039
iPDC,26Hz,STS-L,SPL-R,7.0,0.0371
iPDC,26Hz,V1-L,M1-L,7.0,0.0371
iPDC,26Hz,V1-L,M1-R,6.0,0.0273
iPDC,26Hz,V1-L,SMA-L,8.0,0.0488
iPDC,26Hz,V1-L,STS-L,8.0,0.0488
iPDC,26Hz,V1-L,VIP-R,7.0,0.0371
iPDC,26Hz,V1-R,mIPS-L,1.0,0.0039
iPDC,26Hz,V3-L,M1-L,7.0,0.0371
iPDC,26Hz,V3-R,V3-L,3.0,0.0098
iPDC,26Hz,VIP-R,FEF-R,8.0,0.0488
iPDC,26Hz,VIP-R,SMA-R,8.0,0.0488
iPDC,26Hz,mIPS-L,FEF-R,7.0,0.0371
iPDC,26Hz,mIPS-L,SPL-R,3.0,0.0098
iPDC,26Hz,mIPS-R,PMd-R,7.0,0.0371
iPDC,26Hz,mIPS-R,VIP-L,3.0,0.0098
iPDC,99Hz,IPL-R,V3-L,6.0,0.0273
iPDC,99Hz,IPL-R,VIP-L,8.0,0.0488
iPDC,99Hz,M1-L,VIP-R,6.0,0.0273
iPDC,99Hz,M1-R,FEF-R,8.0,0.0488
iPDC,99Hz,PMd-L,PMv-L,8.0,0.0488
iPDC,99Hz,PMd-R,POJ-L,1.0,0.0039
iPDC,99Hz,PMv-R,VIP-R,3.0,0.0098
iPDC,99Hz,POJ-L,M1-R,8.0,0.0488
iPDC,99Hz,POJ-L,STS-L,6.0,0.0273
iPDC,99Hz,POJ-L,mIPS-L,5.0,0.0195
iPDC,99Hz,POJ-R,VIP-R,1.0,0.0039
iPDC,99Hz,S1-L,IPL-L,3.0,0.0098
iPDC,99Hz,S1-L,PMv-L,5.0,0.0195
iPDC,99Hz,S1-L,mIPS-R,8.0,0.0488
iPDC,99Hz,SMA-L,PMd-L,6.0,0.0273
iPDC,99Hz,SMA-R,IPL-R,6.0,0.0273
iPDC,99Hz,SMA-R,POJ-R,8.0,0.0488
iPDC,99Hz,SMA-R,SMA-L,2.0,0.0059
iPDC,99Hz,SPL-L,SMA-L,8.0,0.0488
iPDC,99Hz,SPL-R,POJ-R,7.0,0.0371
iPDC,99Hz,SPL-R,S1-L,5.0,0.0195
iPDC,99Hz,SPL-R,S1-R,7.0,0.0371
iPDC,99Hz,STS-L,IPL-L,8.0,0.0488
iPDC,99Hz,STS-L,VIP-R,7.0,0.0371
iPDC,99Hz,STS-R,AG-L,7.0,0.0371
iPDC,99Hz,STS-R,FEF-L,6.0,0.0273
iPDC,99Hz,STS-R,M1-L,7.0,0.0371
iPDC,99Hz,V1-L,IPL-L,7.0,0.0371
iPDC,99Hz,V1-R,STS-L,7.0,0.0371
iPDC,99Hz,V1-R,mIPS-L,3.0,0.0098
iPDC,99Hz,V3-R,AG-R,8.0,0.0488
iPDC,99Hz,V3-R,STS-R,7.0,0.0371
iPDC,99Hz,V3-R,V3-L,6.0,0.0273
iPDC,99Hz,V3-R,VIP-R,8.0,0.0488
iPDC,99Hz,VIP-L,SPL-L,7.0,0.0371
iPDC,99Hz,VIP-R,S1-R,2.0,0.0059
iPDC,99Hz,VIP-R,SMA-R,6.0,0.0273
