Method,Frequency,Region_From,Region_To,W_Stat,P_value
gPDC,19Hz,AG-R,AG-L,3.0,0.0098
gPDC,19Hz,AG-R,S1-L,6.0,0.0273
gPDC,19Hz,AG-R,V1-L,8.0,0.0488
gPDC,19Hz,AG-R,VIP-L,6.0,0.0273
gPDC,19Hz,FEF-L,M1-R,5.0,0.0195
gPDC,19Hz,FEF-L,SMA-L,3.0,0.0098
gPDC,19Hz,FEF-L,mIPS-R,8.0,0.0488
gPDC,19Hz,FEF-R,PMv-R,7.0,0.0371
gPDC,19Hz,IPL-L,AG-R,8.0,0.0488
gPDC,19Hz,IPL-L,POJ-L,6.0,0.0273
gPDC,19Hz,IPL-R,SPL-L,3.0,0.0098
gPDC,19Hz,IPL-R,STS-R,7.0,0.0371
gPDC,19Hz,M1-L,VIP-L,3.0,0.0098
gPDC,19Hz,PMd-L,STS-R,8.0,0.0488
gPDC,19Hz,PMd-R,IPL-L,7.0,0.0371
gPDC,19Hz,PMv-L,PMd-L,7.0,0.0371
gPDC,19Hz,PMv-L,VIP-L,6.0,0.0273
gPDC,19Hz,PMv-R,SMA-R,5.0,0.0195
gPDC,19Hz,POJ-R,PMd-R,8.0,0.0488
gPDC,19Hz,POJ-R,POJ-L,6.0,0.0273
gPDC,19Hz,POJ-R,VIP-L,2.0,0.0059
gPDC,19Hz,POJ-R,mIPS-R,8.0,0.0488
gPDC,19Hz,S1-L,SPOC-L,1.0,0.0039
gPDC,19Hz,S1-R,PMd-L,0.0,0.002
gPDC,19Hz,S1-R,POJ-L,1.0,0.0039
gPDC,19Hz,SPL-R,SPOC-L,3.0,0.0098
gPDC,19Hz,SPOC-R,STS-R,7.0,0.0371
gPDC,19Hz,SPOC-R,V3-R,0.0,0.002
gPDC,19Hz,STS-L,V3-L,6.0,0.0273
gPDC,19Hz,V1-L,M1-L,0.0,0.002
gPDC,19Hz,V1-L,M1-R,0.0,0.002
gPDC,19Hz,V1-L,S1-L,8.0,0.0488
gPDC,19Hz,V1-L,SMA-L,5.0,0.0195
gPDC,19Hz,V1-L,STS-L,8.0,0.0488
gPDC,19Hz,V1-L,VIP-L,7.0,0.0371
gPDC,19Hz,V1-L,VIP-R,6.0,0.0273
gPDC,19Hz,V3-L,M1-L,8.0,0.0488
gPDC,19Hz,V3-R,V3-L,5.0,0.0195
gPDC,19Hz,VIP-L,S1-R,7.0,0.0371
gPDC,19Hz,VIP-R,V3-R,5.0,0.0195
gPDC,19Hz,mIPS-L,M1-R,4.0,0.0137
gPDC,19Hz,mIPS-R,PMd-R,6.0,0.0273
gPDC,19Hz,mIPS-R,VIP-L,2.0,0.0059
gPDC,20Hz,AG-L,PMv-R,1.0,0.0039
gPDC,20Hz,AG-L,S1-R,7.0,0.0371
gPDC,20Hz,AG-R,AG-L,4.0,0.0137
gPDC,20Hz,AG-R,S1-L,6.0,0.0273
gPDC,20Hz,AG-R,VIP-L,6.0,0.0273
gPDC,20Hz,FEF-L,M1-R,5.0,0.0195
gPDC,20Hz,FEF-L,SMA-L,3.0,0.0098
gPDC,20Hz,FEF-L,mIPS-R,8.0,0.0488
gPDC,20Hz,FEF-R,PMv-R,8.0,0.0488
gPDC,20Hz,FEF-R,SPL-R,8.0,0.0488
gPDC,20Hz,IPL-L,POJ-L,8.0,0.0488
gPDC,20Hz,IPL-R,SPL-L,3.0,0.0098
gPDC,20Hz,IPL-R,STS-R,7.0,0.0371
gPDC,20Hz,M1-L,VIP-L,3.0,0.0098
gPDC,20Hz,PMd-L,STS-R,6.0,0.0273
gPDC,20Hz,PMd-R,IPL-L,7.0,0.0371
gPDC,20Hz,PMv-L,PMd-L,7.0,0.0371
gPDC,20Hz,PMv-L,VIP-L,7.0,0.0371
gPDC,20Hz,PMv-R,SMA-R,6.0,0.0273
gPDC,20Hz,POJ-R,PMd-R,8.0,0.0488
gPDC,20Hz,POJ-R,POJ-L,7.0,0.0371
gPDC,20Hz,POJ-R,VIP-L,2.0,0.0059
gPDC,20Hz,S1-L,SPOC-L,1.0,0.0039
gPDC,20Hz,S1-R,PMd-L,0.0,0.002
gPDC,20Hz,S1-R,POJ-L,1.0,0.0039
gPDC,20Hz,SPL-R,SPOC-L,4.0,0.0137
gPDC,20Hz,SPOC-R,STS-R,7.0,0.0371
gPDC,20Hz,SPOC-R,V1-L,8.0,0.0488
gPDC,20Hz,SPOC-R,V3-R,0.0,0.002
gPDC,20Hz,STS-L,V3-L,6.0,0.0273
gPDC,20Hz,V1-L,M1-L,1.0,0.0039
gPDC,20Hz,V1-L,M1-R,0.0,0.002
gPDC,20Hz,V1-L,S1-L,8.0,0.0488
gPDC,20Hz,V1-L,SMA-L,3.0,0.0098
gPDC,20Hz,V1-L,STS-L,8.0,0.0488
gPDC,20Hz,V1-L,VIP-L,6.0,0.0273
gPDC,20Hz,V1-L,VIP-R,7.0,0.0371
gPDC,20Hz,V1-R,POJ-R,8.0,0.0488
gPDC,20Hz,V1-R,SPOC-L,8.0,0.0488
gPDC,20Hz,V3-L,M1-L,7.0,0.0371
gPDC,20Hz,V3-R,V1-L,6.0,0.0273
gPDC,20Hz,V3-R,V3-L,5.0,0.0195
gPDC,20Hz,VIP-L,S1-R,7.0,0.0371
gPDC,20Hz,VIP-R,V3-R,5.0,0.0195
gPDC,20Hz,mIPS-L,M1-R,5.0,0.0195
gPDC,20Hz,mIPS-R,PMd-R,6.0,0.0273
gPDC,20Hz,mIPS-R,VIP-L,2.0,0.0059
gPDC,21Hz,AG-L,PMv-R,1.0,0.0039
gPDC,21Hz,AG-L,S1-R,6.0,0.0273
gPDC,21Hz,AG-R,AG-L,4.0,0.0137
gPDC,21Hz,AG-R,S1-L,4.0,0.0137
gPDC,21Hz,AG-R,VIP-L,6.0,0.0273
gPDC,21Hz,FEF-L,M1-R,5.0,0.0195
gPDC,21Hz,FEF-L,SMA-L,3.0,0.0098
gPDC,21Hz,FEF-L,mIPS-R,8.0,0.0488
gPDC,21Hz,FEF-R,PMv-R,8.0,0.0488
gPDC,21Hz,FEF-R,SPL-R,8.0,0.0488
gPDC,21Hz,IPL-L,FEF-R,8.0,0.0488
gPDC,21Hz,IPL-L,POJ-L,8.0,0.0488
gPDC,21Hz,IPL-R,SPL-L,3.0,0.0098
gPDC,21Hz,M1-L,VIP-L,3.0,0.0098
gPDC,21Hz,PMd-L,STS-R,6.0,0.0273
gPDC,21Hz,PMv-L,PMd-L,7.0,0.0371
gPDC,21Hz,PMv-L,VIP-L,6.0,0.0273
gPDC,21Hz,PMv-R,SMA-R,5.0,0.0195
gPDC,21Hz,POJ-L,SMA-L,8.0,0.0488
gPDC,21Hz,POJ-L,SPOC-L,8.0,0.0488
gPDC,21Hz,POJ-R,POJ-L,7.0,0.0371
gPDC,21Hz,POJ-R,VIP-L,2.0,0.0059
gPDC,21Hz,S1-L,SPOC-L,0.0,0.002
gPDC,21Hz,S1-R,PMd-L,0.0,0.002
gPDC,21Hz,S1-R,POJ-L,1.0,0.0039
gPDC,21Hz,SMA-R,mIPS-L,8.0,0.0488
gPDC,21Hz,SPL-R,SPOC-L,5.0,0.0195
gPDC,21Hz,SPL-R,mIPS-R,6.0,0.0273
gPDC,21Hz,SPOC-R,STS-R,7.0,0.0371
gPDC,21Hz,SPOC-R,V3-R,0.0,0.002
gPDC,21Hz,STS-L,SPL-R,8.0,0.0488
gPDC,21Hz,STS-L,V3-L,6.0,0.0273
gPDC,21Hz,V1-L,M1-L,2.0,0.0059
gPDC,21Hz,V1-L,M1-R,0.0,0.002
gPDC,21Hz,V1-L,S1-L,7.0,0.0371
gPDC,21Hz,V1-L,SMA-L,1.0,0.0039
gPDC,21Hz,V1-L,STS-L,8.0,0.0488
gPDC,21Hz,V1-L,VIP-L,6.0,0.0273
gPDC,21Hz,V1-L,VIP-R,7.0,0.0371
gPDC,21Hz,V1-R,POJ-R,7.0,0.0371
gPDC,21Hz,V3-L,M1-L,7.0,0.0371
gPDC,21Hz,V3-R,V1-L,6.0,0.0273
gPDC,21Hz,V3-R,V3-L,5.0,0.0195
gPDC,21Hz,VIP-L,S1-R,7.0,0.0371
gPDC,21Hz,VIP-R,V3-R,6.0,0.0273
gPDC,21Hz,mIPS-L,M1-R,6.0,0.0273
gPDC,21Hz,mIPS-R,PMd-R,6.0,0.0273
gPDC,21Hz,mIPS-R,VIP-L,2.0,0.0059
gPDC,24Hz,AG-L,PMv-R,2.0,0.0059
gPDC,24Hz,AG-L,S1-R,6.0,0.0273
gPDC,24Hz,AG-R,AG-L,5.0,0.0195
gPDC,24Hz,AG-R,S1-L,5.0,0.0195
gPDC,24Hz,AG-R,STS-L,6.0,0.0273
gPDC,24Hz,AG-R,VIP-L,7.0,0.0371
gPDC,24Hz,FEF-L,M1-R,6.0,0.0273
gPDC,24Hz,FEF-L,SMA-L,4.0,0.0137
gPDC,24Hz,IPL-L,FEF-R,7.0,0.0371
gPDC,24Hz,IPL-R,SPL-L,6.0,0.0273
gPDC,24Hz,M1-L,VIP-L,3.0,0.0098
gPDC,24Hz,PMd-L,STS-R,8.0,0.0488
gPDC,24Hz,PMv-L,PMd-L,5.0,0.0195
gPDC,24Hz,PMv-L,V1-R,7.0,0.0371
gPDC,24Hz,PMv-L,VIP-L,8.0,0.0488
gPDC,24Hz,PMv-R,SMA-R,7.0,0.0371
gPDC,24Hz,POJ-L,SMA-L,8.0,0.0488
gPDC,24Hz,POJ-L,SPOC-L,6.0,0.0273
gPDC,24Hz,POJ-R,POJ-L,8.0,0.0488
gPDC,24Hz,POJ-R,VIP-L,2.0,0.0059
gPDC,24Hz,POJ-R,mIPS-R,8.0,0.0488
gPDC,24Hz,S1-L,PMv-R,8.0,0.0488
gPDC,24Hz,S1-L,SPOC-L,0.0,0.002
gPDC,24Hz,S1-R,PMd-L,0.0,0.002
gPDC,24Hz,S1-R,POJ-L,2.0,0.0059
gPDC,24Hz,SMA-L,PMd-L,7.0,0.0371
gPDC,24Hz,SPL-R,SPOC-L,4.0,0.0137
gPDC,24Hz,SPL-R,mIPS-R,5.0,0.0195
gPDC,24Hz,SPOC-R,STS-R,7.0,0.0371
gPDC,24Hz,SPOC-R,V3-R,1.0,0.0039
gPDC,24Hz,STS-L,V3-L,6.0,0.0273
gPDC,24Hz,STS-R,POJ-R,8.0,0.0488
gPDC,24Hz,V1-L,M1-L,3.0,0.0098
gPDC,24Hz,V1-L,M1-R,0.0,0.002
gPDC,24Hz,V1-L,S1-L,8.0,0.0488
gPDC,24Hz,V1-L,SMA-L,0.0,0.002
gPDC,24Hz,V1-L,STS-L,7.0,0.0371
gPDC,24Hz,V1-L,VIP-L,6.0,0.0273
gPDC,24Hz,V1-L,VIP-R,5.0,0.0195
gPDC,24Hz,V1-R,POJ-R,8.0,0.0488
gPDC,24Hz,V1-R,V3-L,8.0,0.0488
gPDC,24Hz,V3-L,M1-L,6.0,0.0273
gPDC,24Hz,V3-R,V1-L,4.0,0.0137
gPDC,24Hz,V3-R,V3-L,4.0,0.0137
gPDC,24Hz,VIP-L,S1-R,7.0,0.0371
gPDC,24Hz,VIP-R,STS-L,7.0,0.0371
gPDC,24Hz,mIPS-R,PMd-R,4.0,0.0137
gPDC,24Hz,mIPS-R,S1-L,7.0,0.0371
gPDC,24Hz,mIPS-R,VIP-L,2.0,0.0059
gPDC,25Hz,AG-L,FEF-L,5.0,0.0195
gPDC,25Hz,AG-L,PMv-R,3.0,0.0098
gPDC,25Hz,AG-L,S1-R,7.0,0.0371
gPDC,25Hz,AG-R,AG-L,5.0,0.0195
gPDC,25Hz,AG-R,S1-L,6.0,0.0273
gPDC,25Hz,AG-R,STS-L,6.0,0.0273
gPDC,25Hz,AG-R,VIP-L,7.0,0.0371
gPDC,25Hz,FEF-L,M1-R,6.0,0.0273
gPDC,25Hz,FEF-L,SMA-L,4.0,0.0137
gPDC,25Hz,IPL-L,FEF-R,5.0,0.0195
gPDC,25Hz,IPL-R,SPL-L,6.0,0.0273
gPDC,25Hz,M1-L,VIP-L,3.0,0.0098
gPDC,25Hz,PMd-L,STS-R,8.0,0.0488
gPDC,25Hz,PMv-L,PMd-L,4.0,0.0137
gPDC,25Hz,PMv-L,V1-R,6.0,0.0273
gPDC,25Hz,PMv-L,VIP-L,7.0,0.0371
gPDC,25Hz,PMv-R,SMA-R,6.0,0.0273
gPDC,25Hz,POJ-L,M1-L,7.0,0.0371
gPDC,25Hz,POJ-L,SMA-L,8.0,0.0488
gPDC,25Hz,POJ-L,SPOC-L,6.0,0.0273
gPDC,25Hz,POJ-R,VIP-L,3.0,0.0098
gPDC,25Hz,POJ-R,mIPS-R,8.0,0.0488
gPDC,25Hz,S1-L,PMv-R,8.0,0.0488
gPDC,25Hz,S1-L,SPOC-L,0.0,0.002
gPDC,25Hz,S1-R,PMd-L,0.0,0.002
gPDC,25Hz,S1-R,POJ-L,2.0,0.0059
gPDC,25Hz,S1-R,SMA-R,8.0,0.0488
gPDC,25Hz,SMA-L,PMd-L,6.0,0.0273
gPDC,25Hz,SMA-R,mIPS-R,8.0,0.0488
gPDC,25Hz,SPL-R,SPOC-L,4.0,0.0137
gPDC,25Hz,SPL-R,mIPS-R,6.0,0.0273
gPDC,25Hz,SPOC-R,STS-R,7.0,0.0371
gPDC,25Hz,SPOC-R,V3-R,1.0,0.0039
gPDC,25Hz,STS-L,V3-L,6.0,0.0273
gPDC,25Hz,STS-R,POJ-R,7.0,0.0371
gPDC,25Hz,V1-L,AG-L,7.0,0.0371
gPDC,25Hz,V1-L,M1-L,3.0,0.0098
gPDC,25Hz,V1-L,M1-R,0.0,0.002
gPDC,25Hz,V1-L,S1-L,8.0,0.0488
gPDC,25Hz,V1-L,SMA-L,0.0,0.002
gPDC,25Hz,V1-L,STS-L,7.0,0.0371
gPDC,25Hz,V1-L,VIP-L,6.0,0.0273
gPDC,25Hz,V1-L,VIP-R,5.0,0.0195
gPDC,25Hz,V1-R,POJ-R,8.0,0.0488
gPDC,25Hz,V1-R,S1-L,8.0,0.0488
gPDC,25Hz,V1-R,V3-L,8.0,0.0488
gPDC,25Hz,V3-L,M1-L,6.0,0.0273
gPDC,25Hz,V3-R,V1-L,5.0,0.0195
gPDC,25Hz,V3-R,V3-L,4.0,0.0137
gPDC,25Hz,VIP-L,S1-R,7.0,0.0371
gPDC,25Hz,VIP-R,STS-L,7.0,0.0371
gPDC,25Hz,mIPS-R,PMd-R,5.0,0.0195
gPDC,25Hz,mIPS-R,S1-L,6.0,0.0273
gPDC,25Hz,mIPS-R,VIP-L,2.0,0.0059
gPDC,26Hz,AG-L,FEF-L,5.0,0.0195
gPDC,26Hz,AG-L,PMv-R,6.0,0.0273
gPDC,26Hz,AG-L,S1-R,7.0,0.0371
gPDC,26Hz,AG-R,AG-L,5.0,0.0195
gPDC,26Hz,AG-R,S1-L,6.0,0.0273
gPDC,26Hz,AG-R,STS-L,5.0,0.0195
gPDC,26Hz,AG-R,VIP-L,7.0,0.0371
gPDC,26Hz,FEF-L,M1-R,6.0,0.0273
gPDC,26Hz,FEF-L,SMA-L,4.0,0.0137
gPDC,26Hz,IPL-L,FEF-R,5.0,0.0195
gPDC,26Hz,IPL-R,SPL-L,6.0,0.0273
gPDC,26Hz,M1-L,VIP-L,3.0,0.0098
gPDC,26Hz,M1-L,mIPS-L,8.0,0.0488
gPDC,26Hz,PMd-L,STS-R,7.0,0.0371
gPDC,26Hz,PMv-L,PMd-L,4.0,0.0137
gPDC,26Hz,PMv-L,V1-R,6.0,0.0273
gPDC,26Hz,PMv-L,VIP-L,7.0,0.0371
gPDC,26Hz,PMv-R,SMA-R,7.0,0.0371
gPDC,26Hz,POJ-L,M1-L,7.0,0.0371
gPDC,26Hz,POJ-L,SMA-L,8.0,0.0488
gPDC,26Hz,POJ-L,SPOC-L,6.0,0.0273
gPDC,26Hz,POJ-L,SPOC-R,8.0,0.0488
gPDC,26Hz,POJ-R,VIP-L,3.0,0.0098
gPDC,26Hz,S1-L,PMv-R,8.0,0.0488
gPDC,26Hz,S1-L,SPOC-L,0.0,0.002
gPDC,26Hz,S1-R,PMd-L,0.0,0.002
gPDC,26Hz,S1-R,POJ-L,2.0,0.0059
gPDC,26Hz,S1-R,SMA-R,8.0,0.0488
gPDC,26Hz,SMA-L,PMd-L,5.0,0.0195
gPDC,26Hz,SPL-R,SPOC-L,4.0,0.0137
gPDC,26Hz,SPL-R,mIPS-R,7.0,0.0371
gPDC,26Hz,SPOC-R,STS-R,7.0,0.0371
gPDC,26Hz,SPOC-R,V3-R,1.0,0.0039
gPDC,26Hz,STS-R,POJ-R,6.0,0.0273
gPDC,26Hz,V1-L,AG-L,8.0,0.0488
gPDC,26Hz,V1-L,M1-L,4.0,0.0137
gPDC,26Hz,V1-L,M1-R,3.0,0.0098
gPDC,26Hz,V1-L,SMA-L,0.0,0.002
gPDC,26Hz,V1-L,STS-L,7.0,0.0371
gPDC,26Hz,V1-L,VIP-L,6.0,0.0273
gPDC,26Hz,V1-L,VIP-R,5.0,0.0195
gPDC,26Hz,V1-R,S1-L,8.0,0.0488
gPDC,26Hz,V1-R,V3-L,8.0,0.0488
gPDC,26Hz,V3-L,M1-L,6.0,0.0273
gPDC,26Hz,V3-R,V1-L,4.0,0.0137
gPDC,26Hz,V3-R,V3-L,4.0,0.0137
gPDC,26Hz,VIP-L,S1-R,7.0,0.0371
gPDC,26Hz,VIP-R,FEF-R,8.0,0.0488
gPDC,26Hz,VIP-R,STS-L,7.0,0.0371
gPDC,26Hz,mIPS-L,FEF-R,8.0,0.0488
gPDC,26Hz,mIPS-R,PMd-R,6.0,0.0273
gPDC,26Hz,mIPS-R,S1-L,5.0,0.0195
gPDC,26Hz,mIPS-R,VIP-L,2.0,0.0059
gPDC,99Hz,FEF-R,POJ-L,8.0,0.0488
gPDC,99Hz,FEF-R,SPOC-L,7.0,0.0371
gPDC,99Hz,M1-L,VIP-R,3.0,0.0098
gPDC,99Hz,M1-R,PMd-L,8.0,0.0488
gPDC,99Hz,M1-R,VIP-R,8.0,0.0488
gPDC,99Hz,PMd-R,POJ-L,2.0,0.0059
gPDC,99Hz,PMv-R,VIP-R,4.0,0.0137
gPDC,99Hz,POJ-L,STS-L,4.0,0.0137
gPDC,99Hz,POJ-L,mIPS-L,7.0,0.0371
