Method,Frequency,Region_From,Region_To,W_Stat,P_value
iPDC,25Hz,IPL-L,VIP-L,6.0,0.0273
iPDC,25Hz,M1-L,STS-R,7.0,0.0371
iPDC,25Hz,M1-R,IPL-L,5.0,0.0195
iPDC,25Hz,PMd-L,PMv-L,2.0,0.0059
iPDC,25Hz,PMd-L,SPOC-R,7.0,0.0371
iPDC,25Hz,PMd-R,SPOC-L,0.0,0.002
iPDC,25Hz,PMv-R,STS-L,7.0,0.0371
iPDC,25Hz,POJ-L,FEF-R,8.0,0.0488
iPDC,25Hz,POJ-L,M1-L,3.0,0.0098
iPDC,25Hz,POJ-L,M1-R,8.0,0.0488
iPDC,25Hz,POJ-L,PMd-R,1.0,0.0039
iPDC,25Hz,POJ-R,PMd-R,8.0,0.0488
iPDC,25Hz,POJ-R,POJ-L,3.0,0.0098
iPDC,25Hz,POJ-R,V3-R,2.0,0.0059
iPDC,25Hz,S1-L,STS-R,4.0,0.0137
iPDC,25Hz,S1-R,V3-L,6.0,0.0273
iPDC,25Hz,SMA-L,IPL-L,4.0,0.0137
iPDC,25Hz,SMA-L,PMd-L,4.0,0.0137
iPDC,25Hz,SMA-L,SPOC-L,6.0,0.0273
iPDC,25Hz,SMA-R,IPL-R,4.0,0.0137
iPDC,25Hz,SPL-R,FEF-L,5.0,0.0195
iPDC,25Hz,SPL-R,IPL-R,8.0,0.0488
iPDC,25Hz,SPL-R,SPOC-R,1.0,0.0039
iPDC,25Hz,SPOC-L,AG-L,7.0,0.0371
iPDC,25Hz,SPOC-R,STS-L,8.0,0.0488
iPDC,25Hz,STS-L,SPL-L,0.0,0.002
iPDC,25Hz,STS-R,M1-L,2.0,0.0059
iPDC,25Hz,STS-R,M1-R,4.0,0.0137
iPDC,25Hz,STS-R,S1-R,6.0,0.0273
iPDC,25Hz,STS-R,V3-L,1.0,0.0039
iPDC,25Hz,V1-R,V3-R,8.0,0.0488
iPDC,25Hz,V3-L,POJ-R,8.0,0.0488
iPDC,25Hz,V3-L,mIPS-L,8.0,0.0488
iPDC,25Hz,VIP-L,mIPS-R,6.0,0.0273
iPDC,25Hz,VIP-R,AG-R,5.0,0.0195
iPDC,25Hz,mIPS-L,PMv-R,8.0,0.0488
iPDC,25Hz,mIPS-L,POJ-L,7.0,0.0371
iPDC,25Hz,mIPS-R,AG-R,6.0,0.0273
iPDC,25Hz,mIPS-R,S1-L,1.0,0.0039
iPDC,25Hz,mIPS-R,SPOC-R,7.0,0.0371
iPDC,25Hz,mIPS-R,V3-R,5.0,0.0195
