Method,Frequency,Region_From,Region_To,W_Stat,P_value
gPDC,100Hz,VIP-L,PMd-R,8.0,0.0488
gPDC,100Hz,VIP-L,S1-L,8.0,0.0488
gPDC,100Hz,VIP-R,V3-R,7.0,0.0371
gPDC,100Hz,mIPS-L,IPL-R,5.0,0.0195
gPDC,100Hz,mIPS-L,S1-L,3.0,0.0098
gPDC,100Hz,mIPS-L,STS-L,7.0,0.0371
gPDC,100Hz,mIPS-R,PMd-L,8.0,0.0488
gPDC,100Hz,mIPS-R,S1-R,6.0,0.0273
gPDC,100Hz,mIPS-R,SMA-R,7.0,0.0371
gPDC,10Hz,AG-L,PMv-R,5.0,0.0195
gPDC,10Hz,FEF-L,AG-L,5.0,0.0195
gPDC,10Hz,FEF-L,M1-R,3.0,0.0098
gPDC,10Hz,FEF-R,PMv-L,7.0,0.0371
gPDC,10Hz,IPL-L,PMd-R,1.0,0.0039
gPDC,10Hz,IPL-L,SPOC-L,0.0,0.002
gPDC,10Hz,IPL-L,V3-L,5.0,0.0195
gPDC,10Hz,M1-L,AG-L,7.0,0.0371
gPDC,10Hz,M1-L,IPL-R,6.0,0.0273
gPDC,10Hz,M1-R,SPOC-R,8.0,0.0488
gPDC,10Hz,PMd-L,SPL-L,4.0,0.0137
gPDC,10Hz,PMv-L,PMv-R,7.0,0.0371
gPDC,10Hz,PMv-R,FEF-L,7.0,0.0371
gPDC,10Hz,PMv-R,mIPS-L,8.0,0.0488
gPDC,10Hz,POJ-R,M1-R,6.0,0.0273
gPDC,10Hz,S1-R,SPOC-R,8.0,0.0488
gPDC,10Hz,SMA-L,IPL-L,6.0,0.0273
gPDC,10Hz,SMA-L,POJ-R,5.0,0.0195
gPDC,10Hz,SMA-R,IPL-R,1.0,0.0039
gPDC,10Hz,SMA-R,VIP-R,8.0,0.0488
gPDC,10Hz,SPL-L,PMv-R,8.0,0.0488
gPDC,10Hz,SPL-L,SMA-R,8.0,0.0488
gPDC,10Hz,SPL-R,SPOC-R,5.0,0.0195
gPDC,10Hz,SPL-R,VIP-L,6.0,0.0273
gPDC,10Hz,SPOC-L,FEF-L,8.0,0.0488
gPDC,10Hz,SPOC-L,FEF-R,7.0,0.0371
gPDC,10Hz,SPOC-R,S1-R,7.0,0.0371
gPDC,10Hz,SPOC-R,SMA-L,7.0,0.0371
gPDC,10Hz,SPOC-R,STS-L,7.0,0.0371
gPDC,10Hz,STS-L,PMv-L,8.0,0.0488
gPDC,10Hz,STS-L,SPL-L,5.0,0.0195
gPDC,10Hz,STS-L,mIPS-R,3.0,0.0098
gPDC,10Hz,STS-R,S1-R,2.0,0.0059
gPDC,10Hz,STS-R,V1-R,8.0,0.0488
gPDC,10Hz,V1-R,SPL-R,7.0,0.0371
gPDC,10Hz,V3-L,mIPS-L,8.0,0.0488
gPDC,10Hz,V3-R,FEF-R,7.0,0.0371
gPDC,10Hz,V3-R,PMv-R,3.0,0.0098
gPDC,10Hz,V3-R,S1-L,6.0,0.0273
gPDC,10Hz,V3-R,mIPS-R,8.0,0.0488
gPDC,10Hz,VIP-L,FEF-L,8.0,0.0488
gPDC,10Hz,VIP-L,SPOC-R,6.0,0.0273
gPDC,10Hz,mIPS-L,POJ-L,7.0,0.0371
gPDC,10Hz,mIPS-L,SPOC-L,5.0,0.0195
gPDC,10Hz,mIPS-R,POJ-R,8.0,0.0488
gPDC,10Hz,mIPS-R,SPOC-R,3.0,0.0098
gPDC,10Hz,mIPS-R,VIP-L,4.0,0.0137
gPDC,20Hz,AG-L,V1-L,7.0,0.0371
gPDC,20Hz,AG-R,PMd-L,8.0,0.0488
gPDC,20Hz,FEF-L,AG-L,6.0,0.0273
gPDC,20Hz,FEF-L,SPL-L,8.0,0.0488
gPDC,20Hz,FEF-L,SPOC-R,3.0,0.0098
gPDC,20Hz,FEF-R,VIP-R,3.0,0.0098
gPDC,20Hz,IPL-L,PMd-R,6.0,0.0273
gPDC,20Hz,IPL-L,SPOC-L,8.0,0.0488
gPDC,20Hz,IPL-L,VIP-L,5.0,0.0195
gPDC,20Hz,IPL-L,VIP-R,8.0,0.0488
gPDC,20Hz,IPL-R,AG-L,7.0,0.0371
gPDC,20Hz,M1-R,SPOC-R,8.0,0.0488
gPDC,20Hz,PMd-L,PMv-L,5.0,0.0195
gPDC,20Hz,PMd-L,V3-L,4.0,0.0137
gPDC,20Hz,PMd-R,AG-R,8.0,0.0488
gPDC,20Hz,PMd-R,SPOC-L,1.0,0.0039
gPDC,20Hz,PMd-R,mIPS-R,6.0,0.0273
gPDC,20Hz,PMv-L,V1-L,8.0,0.0488
gPDC,20Hz,PMv-R,FEF-L,6.0,0.0273
gPDC,20Hz,POJ-L,PMd-R,7.0,0.0371
gPDC,20Hz,POJ-L,S1-L,6.0,0.0273
gPDC,20Hz,S1-L,SPOC-L,6.0,0.0273
gPDC,20Hz,S1-R,POJ-R,7.0,0.0371
gPDC,20Hz,S1-R,V3-L,6.0,0.0273
gPDC,20Hz,SMA-L,FEF-R,3.0,0.0098
gPDC,20Hz,SMA-L,IPL-L,7.0,0.0371
gPDC,20Hz,SMA-L,PMd-L,7.0,0.0371
gPDC,20Hz,SMA-L,POJ-R,4.0,0.0137
gPDC,20Hz,SMA-R,IPL-R,6.0,0.0273
gPDC,20Hz,SMA-R,SMA-L,5.0,0.0195
gPDC,20Hz,SPL-L,IPL-L,8.0,0.0488
gPDC,20Hz,SPL-L,PMd-R,8.0,0.0488
gPDC,20Hz,SPL-R,AG-R,4.0,0.0137
gPDC,20Hz,SPL-R,IPL-R,7.0,0.0371
gPDC,20Hz,SPL-R,SPOC-R,2.0,0.0059
gPDC,20Hz,SPOC-L,SPOC-R,8.0,0.0488
gPDC,20Hz,STS-L,POJ-R,7.0,0.0371
gPDC,20Hz,STS-L,SPL-L,7.0,0.0371
gPDC,20Hz,STS-L,mIPS-R,3.0,0.0098
gPDC,20Hz,V1-L,mIPS-L,6.0,0.0273
gPDC,20Hz,V1-R,SPL-R,2.0,0.0059
gPDC,20Hz,V3-L,AG-L,5.0,0.0195
gPDC,20Hz,V3-L,PMv-L,8.0,0.0488
gPDC,20Hz,V3-L,mIPS-L,8.0,0.0488
gPDC,20Hz,mIPS-L,POJ-L,1.0,0.0039
gPDC,20Hz,mIPS-L,V1-R,8.0,0.0488
gPDC,20Hz,mIPS-R,S1-L,7.0,0.0371
gPDC,20Hz,mIPS-R,SPOC-R,4.0,0.0137
gPDC,25Hz,AG-L,V1-L,7.0,0.0371
gPDC,25Hz,FEF-L,AG-L,6.0,0.0273
gPDC,25Hz,FEF-L,M1-R,8.0,0.0488
gPDC,25Hz,FEF-L,SPL-L,8.0,0.0488
gPDC,25Hz,FEF-L,SPOC-R,3.0,0.0098
gPDC,25Hz,FEF-R,VIP-R,3.0,0.0098
gPDC,25Hz,IPL-L,VIP-L,4.0,0.0137
gPDC,25Hz,IPL-L,VIP-R,8.0,0.0488
gPDC,25Hz,IPL-R,AG-L,8.0,0.0488
gPDC,25Hz,IPL-R,SPOC-R,8.0,0.0488
gPDC,25Hz,M1-L,V1-R,7.0,0.0371
gPDC,25Hz,PMd-L,PMv-L,3.0,0.0098
gPDC,25Hz,PMd-L,V3-L,2.0,0.0059
gPDC,25Hz,PMd-R,AG-R,2.0,0.0059
gPDC,25Hz,PMd-R,SPOC-L,5.0,0.0195
gPDC,25Hz,PMd-R,mIPS-R,4.0,0.0137
gPDC,25Hz,PMv-R,FEF-L,8.0,0.0488
gPDC,25Hz,POJ-L,M1-L,6.0,0.0273
gPDC,25Hz,POJ-L,PMd-R,3.0,0.0098
gPDC,25Hz,POJ-L,S1-L,6.0,0.0273
gPDC,25Hz,S1-L,SPOC-L,5.0,0.0195
gPDC,25Hz,S1-R,POJ-R,6.0,0.0273
gPDC,25Hz,S1-R,SPOC-R,8.0,0.0488
gPDC,25Hz,S1-R,V3-L,4.0,0.0137
gPDC,25Hz,SMA-L,FEF-R,2.0,0.0059
gPDC,25Hz,SMA-L,POJ-R,4.0,0.0137
gPDC,25Hz,SMA-R,IPL-R,6.0,0.0273
gPDC,25Hz,SMA-R,SMA-L,4.0,0.0137
gPDC,25Hz,SMA-R,V3-R,5.0,0.0195
gPDC,25Hz,SPL-L,PMd-L,8.0,0.0488
gPDC,25Hz,SPL-L,SPOC-R,6.0,0.0273
gPDC,25Hz,SPL-R,AG-R,8.0,0.0488
gPDC,25Hz,SPL-R,IPL-R,6.0,0.0273
gPDC,25Hz,SPL-R,SPOC-R,0.0,0.002
gPDC,25Hz,SPOC-L,IPL-L,8.0,0.0488
gPDC,25Hz,STS-L,POJ-R,7.0,0.0371
gPDC,25Hz,STS-L,mIPS-R,3.0,0.0098
gPDC,25Hz,V1-L,mIPS-L,4.0,0.0137
gPDC,25Hz,V1-R,SMA-L,7.0,0.0371
gPDC,25Hz,V1-R,SPL-R,4.0,0.0137
gPDC,25Hz,V3-L,AG-L,3.0,0.0098
gPDC,25Hz,V3-L,PMv-L,6.0,0.0273
gPDC,25Hz,V3-L,mIPS-L,5.0,0.0195
gPDC,25Hz,mIPS-L,PMv-L,8.0,0.0488
gPDC,25Hz,mIPS-L,POJ-L,0.0,0.002
gPDC,25Hz,mIPS-L,V1-R,7.0,0.0371
gPDC,25Hz,mIPS-R,S1-L,4.0,0.0137
gPDC,25Hz,mIPS-R,SPOC-R,8.0,0.0488
