Method,Frequency,Region_From,Region_To,W_Stat,P_value
iPDC,10Hz,mIPS-L,V3-R,7.0,0.0371
iPDC,10Hz,mIPS-R,IPL-L,8.0,0.0488
iPDC,10Hz,mIPS-R,V3-R,7.0,0.0371
iPDC,20Hz,AG-R,S1-L,7.0,0.0371
iPDC,20Hz,AG-R,V3-L,7.0,0.0371
iPDC,20Hz,AG-R,mIPS-R,7.0,0.0371
iPDC,20Hz,FEF-L,POJ-L,7.0,0.0371
iPDC,20Hz,FEF-R,PMd-R,6.0,0.0273
iPDC,20Hz,FEF-R,POJ-L,8.0,0.0488
iPDC,20Hz,IPL-L,V3-R,5.0,0.0195
iPDC,20Hz,M1-L,POJ-L,6.0,0.0273
iPDC,20Hz,M1-L,mIPS-R,8.0,0.0488
iPDC,20Hz,M1-R,PMv-L,7.0,0.0371
iPDC,20Hz,M1-R,VIP-L,8.0,0.0488
iPDC,20Hz,PMd-L,PMv-L,5.0,0.0195
iPDC,20Hz,PMd-R,IPL-R,6.0,0.0273
iPDC,20Hz,PMv-L,V3-R,6.0,0.0273
iPDC,20Hz,PMv-R,IPL-R,4.0,0.0137
iPDC,20Hz,PMv-R,M1-R,2.0,0.0059
iPDC,20Hz,PMv-R,SMA-R,8.0,0.0488
iPDC,20Hz,POJ-L,AG-R,8.0,0.0488
iPDC,20Hz,POJ-L,IPL-L,7.0,0.0371
iPDC,20Hz,POJ-L,V1-R,5.0,0.0195
iPDC,20Hz,POJ-L,V3-R,7.0,0.0371
iPDC,20Hz,POJ-R,S1-L,4.0,0.0137
iPDC,20Hz,POJ-R,SMA-R,0.0,0.002
iPDC,20Hz,POJ-R,V3-R,0.0,0.002
iPDC,20Hz,SPL-L,AG-R,4.0,0.0137
iPDC,20Hz,SPL-L,V1-R,8.0,0.0488
iPDC,20Hz,SPL-R,V3-R,3.0,0.0098
iPDC,20Hz,SPOC-L,POJ-R,8.0,0.0488
iPDC,20Hz,SPOC-R,AG-R,6.0,0.0273
iPDC,20Hz,SPOC-R,STS-L,7.0,0.0371
iPDC,20Hz,STS-L,PMd-L,8.0,0.0488
iPDC,20Hz,STS-L,SMA-L,6.0,0.0273
iPDC,20Hz,STS-L,V1-L,5.0,0.0195
iPDC,20Hz,STS-L,V3-L,5.0,0.0195
iPDC,20Hz,STS-R,M1-R,5.0,0.0195
iPDC,20Hz,STS-R,SPL-R,1.0,0.0039
iPDC,20Hz,STS-R,V3-L,7.0,0.0371
iPDC,20Hz,V1-R,AG-R,8.0,0.0488
iPDC,20Hz,V1-R,PMd-L,7.0,0.0371
iPDC,20Hz,V1-R,PMv-R,7.0,0.0371
iPDC,20Hz,V1-R,STS-L,8.0,0.0488
iPDC,20Hz,V3-L,SPL-L,7.0,0.0371
iPDC,20Hz,VIP-L,M1-R,8.0,0.0488
iPDC,20Hz,VIP-L,STS-L,8.0,0.0488
iPDC,20Hz,VIP-R,POJ-R,6.0,0.0273
iPDC,20Hz,mIPS-L,M1-L,8.0,0.0488
iPDC,20Hz,mIPS-L,PMd-R,8.0,0.0488
iPDC,20Hz,mIPS-L,V3-L,6.0,0.0273
iPDC,20Hz,mIPS-R,PMv-L,4.0,0.0137
iPDC,20Hz,mIPS-R,V3-R,3.0,0.0098
iPDC,25Hz,AG-R,mIPS-R,8.0,0.0488
iPDC,25Hz,FEF-L,POJ-L,7.0,0.0371
iPDC,25Hz,FEF-L,POJ-R,8.0,0.0488
iPDC,25Hz,FEF-R,M1-R,5.0,0.0195
iPDC,25Hz,FEF-R,PMd-R,7.0,0.0371
iPDC,25Hz,IPL-L,V3-R,7.0,0.0371
iPDC,25Hz,IPL-R,STS-R,5.0,0.0195
iPDC,25Hz,M1-L,POJ-L,8.0,0.0488
iPDC,25Hz,M1-L,V3-L,6.0,0.0273
iPDC,25Hz,PMd-L,PMv-L,2.0,0.0059
iPDC,25Hz,PMd-R,IPL-R,8.0,0.0488
iPDC,25Hz,PMd-R,PMd-L,6.0,0.0273
iPDC,25Hz,PMd-R,PMv-R,2.0,0.0059
iPDC,25Hz,PMv-L,V3-R,5.0,0.0195
iPDC,25Hz,PMv-R,IPL-R,3.0,0.0098
iPDC,25Hz,PMv-R,M1-R,5.0,0.0195
iPDC,25Hz,PMv-R,SMA-R,7.0,0.0371
iPDC,25Hz,PMv-R,SPL-L,8.0,0.0488
iPDC,25Hz,POJ-L,AG-R,8.0,0.0488
iPDC,25Hz,POJ-L,IPL-R,7.0,0.0371
iPDC,25Hz,POJ-L,VIP-R,5.0,0.0195
iPDC,25Hz,POJ-R,S1-L,5.0,0.0195
iPDC,25Hz,POJ-R,SMA-R,1.0,0.0039
iPDC,25Hz,POJ-R,V3-R,0.0,0.002
iPDC,25Hz,S1-R,V3-R,0.0,0.002
iPDC,25Hz,SPL-L,AG-R,5.0,0.0195
iPDC,25Hz,SPL-R,M1-R,6.0,0.0273
iPDC,25Hz,SPL-R,V3-R,6.0,0.0273
iPDC,25Hz,SPOC-L,VIP-R,7.0,0.0371
iPDC,25Hz,SPOC-R,STS-L,5.0,0.0195
iPDC,25Hz,STS-L,PMd-L,5.0,0.0195
iPDC,25Hz,STS-L,V3-L,8.0,0.0488
iPDC,25Hz,STS-R,M1-R,5.0,0.0195
iPDC,25Hz,STS-R,SPL-L,5.0,0.0195
iPDC,25Hz,STS-R,SPL-R,0.0,0.002
iPDC,25Hz,V1-L,PMv-L,8.0,0.0488
iPDC,25Hz,V1-R,SMA-R,2.0,0.0059
iPDC,25Hz,V3-R,PMd-L,7.0,0.0371
iPDC,25Hz,VIP-L,M1-L,6.0,0.0273
iPDC,25Hz,VIP-L,M1-R,5.0,0.0195
iPDC,25Hz,VIP-R,POJ-R,5.0,0.0195
iPDC,25Hz,mIPS-L,M1-L,7.0,0.0371
iPDC,25Hz,mIPS-R,M1-L,6.0,0.0273
iPDC,25Hz,mIPS-R,PMv-L,2.0,0.0059
iPDC,25Hz,mIPS-R,SMA-R,8.0,0.0488
iPDC,25Hz,mIPS-R,V3-R,4.0,0.0137
