Method,Frequency,Region_From,Region_To,W_Stat,P_value
gPDC,10Hz,M1-L,STS-L,8.0,0.0488
gPDC,10Hz,M1-L,mIPS-R,6.0,0.0273
gPDC,10Hz,PMv-R,AG-R,7.0,0.0371
gPDC,10Hz,PMv-R,IPL-R,4.0,0.0137
gPDC,10Hz,PMv-R,M1-R,3.0,0.0098
gPDC,10Hz,PMv-R,V1-R,8.0,0.0488
gPDC,10Hz,POJ-L,V1-R,6.0,0.0273
gPDC,10Hz,POJ-L,V3-R,0.0,0.002
gPDC,10Hz,POJ-R,PMd-R,1.0,0.0039
gPDC,10Hz,POJ-R,S1-R,6.0,0.0273
gPDC,10Hz,POJ-R,SMA-R,3.0,0.0098
gPDC,10Hz,POJ-R,V3-R,6.0,0.0273
gPDC,10Hz,S1-L,IPL-R,7.0,0.0371
gPDC,10Hz,S1-R,VIP-L,7.0,0.0371
gPDC,10Hz,SMA-L,AG-L,6.0,0.0273
gPDC,10Hz,SMA-R,PMd-R,7.0,0.0371
gPDC,10Hz,SPL-L,AG-R,6.0,0.0273
gPDC,10Hz,SPL-L,PMd-L,6.0,0.0273
gPDC,10Hz,SPL-L,V1-R,2.0,0.0059
gPDC,10Hz,SPL-R,V3-R,3.0,0.0098
gPDC,10Hz,SPOC-L,VIP-L,4.0,0.0137
gPDC,10Hz,SPOC-L,mIPS-L,8.0,0.0488
gPDC,10Hz,SPOC-R,AG-R,2.0,0.0059
gPDC,10Hz,SPOC-R,PMd-R,8.0,0.0488
gPDC,10Hz,SPOC-R,SMA-R,3.0,0.0098
gPDC,10Hz,STS-L,SMA-L,7.0,0.0371
gPDC,10Hz,STS-L,SPOC-L,8.0,0.0488
gPDC,10Hz,STS-R,M1-R,6.0,0.0273
gPDC,10Hz,STS-R,SPL-R,3.0,0.0098
gPDC,10Hz,STS-R,V3-L,7.0,0.0371
gPDC,10Hz,V1-L,M1-R,8.0,0.0488
gPDC,10Hz,V1-L,PMd-L,7.0,0.0371
gPDC,10Hz,V1-R,PMd-L,2.0,0.0059
gPDC,10Hz,V1-R,PMv-L,2.0,0.0059
gPDC,10Hz,V1-R,STS-L,6.0,0.0273
gPDC,10Hz,V3-R,SPL-R,8.0,0.0488
gPDC,10Hz,VIP-L,STS-L,5.0,0.0195
gPDC,10Hz,VIP-R,S1-R,7.0,0.0371
gPDC,10Hz,mIPS-L,V1-R,5.0,0.0195
gPDC,10Hz,mIPS-L,V3-L,8.0,0.0488
gPDC,10Hz,mIPS-L,V3-R,6.0,0.0273
gPDC,10Hz,mIPS-R,V3-R,6.0,0.0273
gPDC,20Hz,AG-R,S1-L,6.0,0.0273
gPDC,20Hz,AG-R,STS-R,5.0,0.0195
gPDC,20Hz,AG-R,V3-L,5.0,0.0195
gPDC,20Hz,FEF-L,POJ-R,7.0,0.0371
gPDC,20Hz,FEF-R,PMd-R,8.0,0.0488
gPDC,20Hz,IPL-R,PMd-L,8.0,0.0488
gPDC,20Hz,M1-L,POJ-L,8.0,0.0488
gPDC,20Hz,M1-L,STS-L,3.0,0.0098
gPDC,20Hz,M1-L,mIPS-R,3.0,0.0098
gPDC,20Hz,M1-R,SPL-R,7.0,0.0371
gPDC,20Hz,M1-R,mIPS-L,8.0,0.0488
gPDC,20Hz,PMd-L,PMv-L,4.0,0.0137
gPDC,20Hz,PMd-R,IPL-R,8.0,0.0488
gPDC,20Hz,PMd-R,PMv-R,6.0,0.0273
gPDC,20Hz,PMv-R,IPL-R,2.0,0.0059
gPDC,20Hz,PMv-R,M1-R,7.0,0.0371
gPDC,20Hz,POJ-L,V1-R,8.0,0.0488
gPDC,20Hz,POJ-L,V3-R,5.0,0.0195
gPDC,20Hz,POJ-R,PMd-R,6.0,0.0273
gPDC,20Hz,POJ-R,S1-L,5.0,0.0195
gPDC,20Hz,POJ-R,S1-R,6.0,0.0273
gPDC,20Hz,POJ-R,SMA-R,1.0,0.0039
gPDC,20Hz,POJ-R,V3-R,0.0,0.002
gPDC,20Hz,S1-R,V3-R,8.0,0.0488
gPDC,20Hz,S1-R,VIP-R,8.0,0.0488
gPDC,20Hz,SMA-L,IPL-L,7.0,0.0371
gPDC,20Hz,SMA-L,POJ-L,8.0,0.0488
gPDC,20Hz,SPL-L,AG-R,5.0,0.0195
gPDC,20Hz,SPL-L,PMd-L,6.0,0.0273
gPDC,20Hz,SPL-L,STS-L,8.0,0.0488
gPDC,20Hz,SPL-R,V3-R,0.0,0.002
gPDC,20Hz,SPOC-L,POJ-R,8.0,0.0488
gPDC,20Hz,SPOC-R,AG-R,6.0,0.0273
gPDC,20Hz,SPOC-R,STS-L,8.0,0.0488
gPDC,20Hz,STS-L,IPL-R,6.0,0.0273
gPDC,20Hz,STS-L,SPOC-L,8.0,0.0488
gPDC,20Hz,STS-R,M1-R,7.0,0.0371
gPDC,20Hz,STS-R,S1-R,6.0,0.0273
gPDC,20Hz,STS-R,SPL-R,0.0,0.002
gPDC,20Hz,STS-R,V3-L,3.0,0.0098
gPDC,20Hz,V1-L,M1-R,7.0,0.0371
gPDC,20Hz,V1-L,PMv-L,8.0,0.0488
gPDC,20Hz,V1-R,PMd-L,5.0,0.0195
gPDC,20Hz,V1-R,PMv-L,8.0,0.0488
gPDC,20Hz,V1-R,PMv-R,6.0,0.0273
gPDC,20Hz,V1-R,STS-L,8.0,0.0488
gPDC,20Hz,V3-R,SPL-R,7.0,0.0371
gPDC,20Hz,VIP-L,S1-R,7.0,0.0371
gPDC,20Hz,VIP-L,STS-L,8.0,0.0488
gPDC,20Hz,mIPS-L,M1-L,7.0,0.0371
gPDC,20Hz,mIPS-R,V3-R,4.0,0.0137
gPDC,25Hz,AG-L,FEF-R,7.0,0.0371
gPDC,25Hz,AG-R,S1-L,5.0,0.0195
gPDC,25Hz,AG-R,SPL-L,7.0,0.0371
gPDC,25Hz,AG-R,STS-R,7.0,0.0371
gPDC,25Hz,AG-R,V3-L,5.0,0.0195
gPDC,25Hz,AG-R,mIPS-L,7.0,0.0371
gPDC,25Hz,IPL-R,AG-R,8.0,0.0488
gPDC,25Hz,IPL-R,PMd-L,8.0,0.0488
gPDC,25Hz,M1-L,POJ-L,8.0,0.0488
gPDC,25Hz,M1-L,STS-L,3.0,0.0098
gPDC,25Hz,M1-L,mIPS-R,5.0,0.0195
gPDC,25Hz,M1-R,SPL-R,6.0,0.0273
gPDC,25Hz,PMd-L,PMv-L,2.0,0.0059
gPDC,25Hz,PMd-R,IPL-R,7.0,0.0371
gPDC,25Hz,PMd-R,PMd-L,5.0,0.0195
gPDC,25Hz,PMd-R,PMv-R,1.0,0.0039
gPDC,25Hz,PMv-R,IPL-R,0.0,0.002
gPDC,25Hz,PMv-R,SMA-R,8.0,0.0488
gPDC,25Hz,POJ-L,AG-R,8.0,0.0488
gPDC,25Hz,POJ-R,SMA-R,0.0,0.002
gPDC,25Hz,POJ-R,V3-R,0.0,0.002
gPDC,25Hz,S1-L,POJ-L,8.0,0.0488
gPDC,25Hz,S1-L,VIP-L,8.0,0.0488
gPDC,25Hz,S1-R,V3-R,0.0,0.002
gPDC,25Hz,SMA-R,V1-R,8.0,0.0488
gPDC,25Hz,SPL-L,AG-R,5.0,0.0195
gPDC,25Hz,SPL-L,M1-L,8.0,0.0488
gPDC,25Hz,SPL-L,PMd-L,3.0,0.0098
gPDC,25Hz,SPL-L,S1-L,7.0,0.0371
gPDC,25Hz,SPL-L,STS-L,8.0,0.0488
gPDC,25Hz,SPL-L,VIP-L,5.0,0.0195
gPDC,25Hz,SPL-R,PMv-L,0.0,0.002
gPDC,25Hz,SPL-R,V3-R,6.0,0.0273
gPDC,25Hz,SPOC-L,POJ-R,7.0,0.0371
gPDC,25Hz,SPOC-R,AG-R,8.0,0.0488
gPDC,25Hz,SPOC-R,POJ-R,5.0,0.0195
gPDC,25Hz,SPOC-R,STS-L,7.0,0.0371
gPDC,25Hz,STS-L,IPL-R,6.0,0.0273
gPDC,25Hz,STS-L,SPOC-R,3.0,0.0098
gPDC,25Hz,STS-R,SPL-L,4.0,0.0137
gPDC,25Hz,STS-R,SPL-R,0.0,0.002
gPDC,25Hz,STS-R,V3-L,7.0,0.0371
gPDC,25Hz,V1-L,PMv-L,6.0,0.0273
gPDC,25Hz,V1-R,PMv-R,5.0,0.0195
gPDC,25Hz,V1-R,SMA-R,2.0,0.0059
gPDC,25Hz,V3-R,PMd-L,5.0,0.0195
gPDC,25Hz,VIP-R,POJ-R,6.0,0.0273
gPDC,25Hz,mIPS-L,M1-L,7.0,0.0371
gPDC,25Hz,mIPS-L,V1-R,8.0,0.0488
gPDC,25Hz,mIPS-R,PMv-L,4.0,0.0137
gPDC,25Hz,mIPS-R,V3-R,5.0,0.0195
