Method,Frequency,Region_From,Region_To,W_Stat,P_value
gPDC,25Hz,POJ-R,VIP-L,4.0,0.0137
gPDC,25Hz,POJ-R,mIPS-R,4.0,0.0137
gPDC,25Hz,S1-L,SPOC-L,1.0,0.0039
gPDC,25Hz,S1-R,POJ-L,3.0,0.0098
gPDC,25Hz,SMA-L,PMv-R,8.0,0.0488
gPDC,25Hz,SMA-L,S1-L,8.0,0.0488
gPDC,25Hz,SMA-L,SPOC-L,5.0,0.0195
gPDC,25Hz,SMA-R,FEF-R,6.0,0.0273
gPDC,25Hz,SPL-L,mIPS-R,8.0,0.0488
gPDC,25Hz,SPOC-R,V1-L,5.0,0.0195
gPDC,25Hz,STS-L,mIPS-R,8.0,0.0488
gPDC,25Hz,STS-R,IPL-L,7.0,0.0371
gPDC,25Hz,V1-L,AG-L,6.0,0.0273
gPDC,25Hz,V1-L,S1-R,4.0,0.0137
gPDC,25Hz,V1-L,SMA-L,7.0,0.0371
gPDC,25Hz,V1-L,STS-L,5.0,0.0195
gPDC,25Hz,V1-L,VIP-L,6.0,0.0273
gPDC,25Hz,V1-R,POJ-R,0.0,0.002
gPDC,25Hz,V1-R,mIPS-L,3.0,0.0098
gPDC,25Hz,V3-L,M1-L,8.0,0.0488
gPDC,25Hz,V3-R,PMd-R,5.0,0.0195
gPDC,25Hz,V3-R,V3-L,6.0,0.0273
gPDC,25Hz,VIP-R,PMd-L,5.0,0.0195
gPDC,25Hz,VIP-R,SMA-R,4.0,0.0137
gPDC,25Hz,VIP-R,V3-R,3.0,0.0098
gPDC,25Hz,mIPS-L,M1-L,4.0,0.0137
gPDC,25Hz,mIPS-L,M1-R,7.0,0.0371
gPDC,25Hz,mIPS-L,SPL-R,8.0,0.0488
gPDC,25Hz,mIPS-L,mIPS-R,5.0,0.0195
gPDC,25Hz,mIPS-R,PMd-R,7.0,0.0371
gPDC,25Hz,mIPS-R,VIP-L,4.0,0.0137
