Method,Frequency,Region_From,Region_To,W_Stat,P_value
iPDC,25Hz,STS-R,V3-L,4.0,0.0137
iPDC,25Hz,V1-R,SPL-R,5.0,0.0195
iPDC,25Hz,V3-L,AG-L,5.0,0.0195
iPDC,25Hz,V3-L,mIPS-L,8.0,0.0488
iPDC,25Hz,V3-R,SPOC-R,5.0,0.0195
iPDC,25Hz,VIP-R,AG-R,5.0,0.0195
iPDC,25Hz,mIPS-L,POJ-L,6.0,0.0273
iPDC,25Hz,mIPS-R,S1-L,1.0,0.0039
iPDC,25Hz,mIPS-R,SPOC-R,6.0,0.0273
iPDC,25Hz,mIPS-R,V3-R,7.0,0.0371
iPDC,26Hz,AG-R,PMd-L,0.0,0.002
iPDC,26Hz,FEF-L,SPOC-R,8.0,0.0488
iPDC,26Hz,FEF-R,AG-L,8.0,0.0488
iPDC,26Hz,FEF-R,PMd-L,8.0,0.0488
iPDC,26Hz,FEF-R,VIP-L,5.0,0.0195
iPDC,26Hz,IPL-L,AG-R,5.0,0.0195
iPDC,26Hz,IPL-L,PMd-L,6.0,0.0273
iPDC,26Hz,IPL-L,SPOC-L,5.0,0.0195
iPDC,26Hz,IPL-L,VIP-L,3.0,0.0098
iPDC,26Hz,IPL-R,V1-R,7.0,0.0371
iPDC,26Hz,M1-L,STS-R,7.0,0.0371
iPDC,26Hz,M1-R,IPL-L,8.0,0.0488
iPDC,26Hz,M1-R,SMA-R,5.0,0.0195
iPDC,26Hz,PMd-L,PMv-L,1.0,0.0039
iPDC,26Hz,PMd-L,SPL-L,8.0,0.0488
iPDC,26Hz,PMd-L,SPOC-R,8.0,0.0488
iPDC,26Hz,PMd-L,V3-L,8.0,0.0488
iPDC,26Hz,PMd-R,AG-R,7.0,0.0371
iPDC,26Hz,PMd-R,SPOC-L,0.0,0.002
iPDC,26Hz,POJ-L,FEF-R,8.0,0.0488
iPDC,26Hz,POJ-L,M1-L,2.0,0.0059
iPDC,26Hz,POJ-L,PMd-R,3.0,0.0098
iPDC,26Hz,POJ-R,POJ-L,4.0,0.0137
iPDC,26Hz,POJ-R,V3-R,3.0,0.0098
iPDC,26Hz,S1-L,FEF-R,8.0,0.0488
iPDC,26Hz,S1-L,SPOC-L,8.0,0.0488
iPDC,26Hz,S1-L,STS-R,8.0,0.0488
iPDC,26Hz,S1-R,V3-L,6.0,0.0273
iPDC,26Hz,SMA-L,AG-R,6.0,0.0273
iPDC,26Hz,SMA-L,IPL-L,5.0,0.0195
iPDC,26Hz,SMA-L,PMd-L,7.0,0.0371
iPDC,26Hz,SMA-L,SPOC-L,8.0,0.0488
iPDC,26Hz,SMA-R,IPL-R,3.0,0.0098
iPDC,26Hz,SPL-L,S1-L,8.0,0.0488
iPDC,26Hz,SPL-R,AG-R,7.0,0.0371
iPDC,26Hz,SPL-R,FEF-L,4.0,0.0137
iPDC,26Hz,SPL-R,SPOC-R,3.0,0.0098
iPDC,26Hz,SPOC-L,FEF-L,3.0,0.0098
iPDC,26Hz,SPOC-L,SMA-R,8.0,0.0488
iPDC,26Hz,SPOC-R,PMd-L,8.0,0.0488
iPDC,26Hz,STS-L,SPL-L,0.0,0.002
iPDC,26Hz,STS-R,M1-L,4.0,0.0137
iPDC,26Hz,STS-R,M1-R,7.0,0.0371
iPDC,26Hz,STS-R,PMd-L,7.0,0.0371
iPDC,26Hz,STS-R,S1-R,7.0,0.0371
iPDC,26Hz,STS-R,V1-R,5.0,0.0195
iPDC,26Hz,STS-R,V3-L,4.0,0.0137
iPDC,26Hz,V1-L,mIPS-L,7.0,0.0371
iPDC,26Hz,V1-R,SPL-R,6.0,0.0273
iPDC,26Hz,V3-L,AG-L,5.0,0.0195
iPDC,26Hz,V3-L,POJ-R,8.0,0.0488
iPDC,26Hz,V3-L,mIPS-L,8.0,0.0488
iPDC,26Hz,V3-R,SPOC-R,5.0,0.0195
iPDC,26Hz,VIP-R,AG-R,6.0,0.0273
iPDC,26Hz,mIPS-L,POJ-L,5.0,0.0195
iPDC,26Hz,mIPS-R,S1-L,1.0,0.0039
iPDC,26Hz,mIPS-R,SPOC-R,5.0,0.0195
iPDC,26Hz,mIPS-R,V3-R,8.0,0.0488
iPDC,99Hz,AG-L,PMv-R,5.0,0.0195
iPDC,99Hz,AG-L,SPL-L,6.0,0.0273
iPDC,99Hz,AG-L,V3-R,8.0,0.0488
iPDC,99Hz,AG-R,PMd-L,3.0,0.0098
iPDC,99Hz,FEF-L,SPL-R,6.0,0.0273
iPDC,99Hz,FEF-L,mIPS-R,8.0,0.0488
iPDC,99Hz,FEF-R,PMd-L,1.0,0.0039
iPDC,99Hz,FEF-R,POJ-R,5.0,0.0195
iPDC,99Hz,FEF-R,V1-R,8.0,0.0488
iPDC,99Hz,IPL-L,FEF-L,7.0,0.0371
iPDC,99Hz,IPL-L,PMv-L,7.0,0.0371
iPDC,99Hz,IPL-L,V3-R,3.0,0.0098
iPDC,99Hz,PMd-L,V1-L,8.0,0.0488
iPDC,99Hz,PMd-L,mIPS-L,4.0,0.0137
iPDC,99Hz,PMd-R,AG-L,7.0,0.0371
iPDC,99Hz,PMd-R,POJ-L,8.0,0.0488
iPDC,99Hz,PMd-R,SMA-L,5.0,0.0195
iPDC,99Hz,PMd-R,V3-L,6.0,0.0273
iPDC,99Hz,PMv-L,V3-L,8.0,0.0488
iPDC,99Hz,PMv-L,VIP-L,0.0,0.002
iPDC,99Hz,PMv-L,mIPS-L,2.0,0.0059
iPDC,99Hz,PMv-R,V3-R,7.0,0.0371
iPDC,99Hz,PMv-R,VIP-L,6.0,0.0273
iPDC,99Hz,PMv-R,mIPS-L,5.0,0.0195
iPDC,99Hz,POJ-L,IPL-R,4.0,0.0137
iPDC,99Hz,POJ-L,PMd-R,3.0,0.0098
iPDC,99Hz,POJ-L,S1-L,5.0,0.0195
iPDC,99Hz,POJ-L,STS-L,8.0,0.0488
iPDC,99Hz,POJ-L,STS-R,4.0,0.0137
iPDC,99Hz,POJ-L,V3-L,8.0,0.0488
iPDC,99Hz,POJ-L,V3-R,8.0,0.0488
iPDC,99Hz,POJ-R,POJ-L,5.0,0.0195
iPDC,99Hz,POJ-R,SPOC-L,5.0,0.0195
iPDC,99Hz,S1-L,M1-R,5.0,0.0195
iPDC,99Hz,S1-L,PMd-R,4.0,0.0137
iPDC,99Hz,S1-R,V3-R,1.0,0.0039
iPDC,99Hz,S1-R,VIP-L,3.0,0.0098
iPDC,99Hz,SMA-L,S1-L,8.0,0.0488
iPDC,99Hz,SMA-R,VIP-R,5.0,0.0195
iPDC,99Hz,SPL-L,AG-R,4.0,0.0137
iPDC,99Hz,SPL-L,S1-L,4.0,0.0137
iPDC,99Hz,SPL-L,SPOC-R,6.0,0.0273
iPDC,99Hz,SPL-L,STS-L,8.0,0.0488
iPDC,99Hz,SPOC-L,IPL-L,6.0,0.0273
iPDC,99Hz,SPOC-L,SPOC-R,7.0,0.0371
iPDC,99Hz,STS-R,V1-L,6.0,0.0273
iPDC,99Hz,V1-L,M1-R,6.0,0.0273
iPDC,99Hz,V1-L,PMd-L,7.0,0.0371
iPDC,99Hz,V1-L,SMA-R,8.0,0.0488
iPDC,99Hz,V1-L,SPOC-R,5.0,0.0195
iPDC,99Hz,V1-R,AG-L,8.0,0.0488
iPDC,99Hz,V3-R,SPL-L,1.0,0.0039
iPDC,99Hz,V3-R,V1-L,7.0,0.0371
iPDC,99Hz,V3-R,mIPS-L,0.0,0.002
iPDC,99Hz,VIP-L,PMd-R,7.0,0.0371
iPDC,99Hz,VIP-L,S1-L,6.0,0.0273
iPDC,99Hz,VIP-R,M1-L,3.0,0.0098
iPDC,99Hz,VIP-R,STS-R,8.0,0.0488
iPDC,99Hz,mIPS-L,S1-L,7.0,0.0371
iPDC,99Hz,mIPS-L,mIPS-R,8.0,0.0488
iPDC,99Hz,mIPS-R,SMA-R,8.0,0.0488
iPDC,9Hz,AG-L,SPL-R,8.0,0.0488
iPDC,9Hz,AG-R,PMd-L,3.0,0.0098
iPDC,9Hz,FEF-L,M1-R,6.0,0.0273
iPDC,9Hz,FEF-L,mIPS-R,5.0,0.0195
iPDC,9Hz,FEF-R,PMd-L,6.0,0.0273
iPDC,9Hz,IPL-L,PMd-L,7.0,0.0371
iPDC,9Hz,IPL-L,SPOC-L,2.0,0.0059
iPDC,9Hz,IPL-L,V3-L,8.0,0.0488
iPDC,9Hz,IPL-R,PMv-R,8.0,0.0488
iPDC,9Hz,IPL-R,V1-R,7.0,0.0371
iPDC,9Hz,M1-L,IPL-L,3.0,0.0098
iPDC,9Hz,M1-L,IPL-R,8.0,0.0488
iPDC,9Hz,M1-L,SPOC-L,7.0,0.0371
iPDC,9Hz,M1-R,IPL-L,6.0,0.0273
iPDC,9Hz,M1-R,SMA-R,8.0,0.0488
iPDC,9Hz,PMd-L,PMv-L,6.0,0.0273
iPDC,9Hz,PMd-L,SPL-L,7.0,0.0371
iPDC,9Hz,PMd-R,SPOC-L,7.0,0.0371
iPDC,9Hz,PMd-R,STS-R,8.0,0.0488
iPDC,9Hz,PMv-L,IPL-L,8.0,0.0488
iPDC,9Hz,PMv-L,S1-R,6.0,0.0273
iPDC,9Hz,PMv-R,mIPS-L,5.0,0.0195
iPDC,9Hz,POJ-L,M1-R,6.0,0.0273
iPDC,9Hz,POJ-R,M1-R,7.0,0.0371
iPDC,9Hz,S1-L,PMv-L,8.0,0.0488
iPDC,9Hz,S1-L,STS-R,5.0,0.0195
iPDC,9Hz,SMA-L,IPL-L,6.0,0.0273
iPDC,9Hz,SMA-L,SPL-R,6.0,0.0273
iPDC,9Hz,SMA-R,IPL-R,2.0,0.0059
iPDC,9Hz,SPL-R,IPL-R,8.0,0.0488
iPDC,9Hz,SPL-R,SMA-L,3.0,0.0098
iPDC,9Hz,SPOC-L,FEF-L,2.0,0.0059
iPDC,9Hz,SPOC-L,V1-R,3.0,0.0098
iPDC,9Hz,SPOC-R,S1-R,3.0,0.0098
iPDC,9Hz,STS-L,PMv-L,5.0,0.0195
iPDC,9Hz,STS-L,SPL-L,2.0,0.0059
iPDC,9Hz,STS-L,mIPS-R,6.0,0.0273
iPDC,9Hz,STS-R,PMd-L,2.0,0.0059
iPDC,9Hz,V1-L,M1-R,8.0,0.0488
iPDC,9Hz,V1-R,V3-R,7.0,0.0371
iPDC,9Hz,V3-L,AG-L,5.0,0.0195
iPDC,9Hz,V3-L,PMv-L,6.0,0.0273
iPDC,9Hz,V3-R,PMv-R,3.0,0.0098
iPDC,9Hz,VIP-L,IPL-L,7.0,0.0371
iPDC,9Hz,VIP-R,SPL-L,6.0,0.0273
iPDC,9Hz,mIPS-L,IPL-L,4.0,0.0137
iPDC,9Hz,mIPS-L,PMv-L,6.0,0.0273
iPDC,9Hz,mIPS-L,POJ-L,8.0,0.0488
iPDC,9Hz,mIPS-L,SMA-L,6.0,0.0273
iPDC,9Hz,mIPS-L,SPOC-L,8.0,0.0488
iPDC,9Hz,mIPS-R,S1-L,5.0,0.0195
iPDC,9Hz,mIPS-R,V3-R,8.0,0.0488
