Method,Frequency,Region_From,Region_To,W_Stat,P_value
gPDC,10Hz,V3-L,IPL-R,0.0,0.002
gPDC,10Hz,V3-R,AG-R,7.0,0.0371
gPDC,10Hz,V3-R,FEF-L,7.0,0.0371
gPDC,10Hz,V3-R,S1-R,2.0,0.0059
gPDC,10Hz,V3-R,VIP-L,7.0,0.0371
gPDC,10Hz,VIP-L,VIP-R,7.0,0.0371
gPDC,10Hz,mIPS-L,AG-R,7.0,0.0371
gPDC,10Hz,mIPS-R,FEF-L,3.0,0.0098
gPDC,10Hz,mIPS-R,M1-R,5.0,0.0195
gPDC,10Hz,mIPS-R,S1-R,6.0,0.0273
gPDC,10Hz,mIPS-R,STS-R,5.0,0.0195
gPDC,20Hz,AG-L,PMv-L,1.0,0.0039
gPDC,20Hz,AG-L,VIP-L,8.0,0.0488
gPDC,20Hz,AG-R,M1-R,0.0,0.002
gPDC,20Hz,AG-R,V1-L,6.0,0.0273
gPDC,20Hz,FEF-L,M1-L,6.0,0.0273
gPDC,20Hz,FEF-L,PMv-R,8.0,0.0488
gPDC,20Hz,FEF-R,AG-L,7.0,0.0371
gPDC,20Hz,FEF-R,IPL-R,7.0,0.0371
gPDC,20Hz,FEF-R,SMA-L,1.0,0.0039
gPDC,20Hz,FEF-R,SPOC-L,3.0,0.0098
gPDC,20Hz,IPL-L,FEF-R,6.0,0.0273
gPDC,20Hz,IPL-L,PMv-R,1.0,0.0039
gPDC,20Hz,IPL-R,S1-R,3.0,0.0098
gPDC,20Hz,IPL-R,SPL-L,5.0,0.0195
gPDC,20Hz,M1-L,PMv-L,1.0,0.0039
gPDC,20Hz,M1-L,S1-R,7.0,0.0371
gPDC,20Hz,M1-L,SPOC-R,7.0,0.0371
gPDC,20Hz,M1-L,V1-R,6.0,0.0273
gPDC,20Hz,M1-R,mIPS-R,4.0,0.0137
gPDC,20Hz,PMd-L,PMv-L,7.0,0.0371
gPDC,20Hz,PMd-L,mIPS-L,5.0,0.0195
gPDC,20Hz,PMv-L,AG-R,8.0,0.0488
gPDC,20Hz,PMv-L,SMA-L,6.0,0.0273
gPDC,20Hz,POJ-L,FEF-L,5.0,0.0195
gPDC,20Hz,S1-L,SPOC-R,6.0,0.0273
gPDC,20Hz,S1-L,V3-R,6.0,0.0273
gPDC,20Hz,S1-R,VIP-L,8.0,0.0488
gPDC,20Hz,S1-R,VIP-R,3.0,0.0098
gPDC,20Hz,S1-R,mIPS-L,6.0,0.0273
gPDC,20Hz,SMA-L,M1-L,6.0,0.0273
gPDC,20Hz,SMA-R,SMA-L,7.0,0.0371
gPDC,20Hz,SPL-L,SPOC-R,3.0,0.0098
gPDC,20Hz,SPL-R,FEF-L,8.0,0.0488
gPDC,20Hz,SPL-R,FEF-R,4.0,0.0137
gPDC,20Hz,SPL-R,STS-R,4.0,0.0137
gPDC,20Hz,SPOC-L,FEF-R,5.0,0.0195
gPDC,20Hz,SPOC-R,IPL-L,0.0,0.002
gPDC,20Hz,SPOC-R,M1-L,8.0,0.0488
gPDC,20Hz,SPOC-R,PMv-L,4.0,0.0137
gPDC,20Hz,SPOC-R,SPL-R,0.0,0.002
gPDC,20Hz,STS-L,SPL-L,0.0,0.002
gPDC,20Hz,STS-L,V1-L,8.0,0.0488
gPDC,20Hz,STS-R,V3-R,7.0,0.0371
gPDC,20Hz,STS-R,VIP-L,7.0,0.0371
gPDC,20Hz,V1-L,mIPS-L,5.0,0.0195
gPDC,20Hz,V1-R,AG-R,0.0,0.002
gPDC,20Hz,V3-L,IPL-R,4.0,0.0137
gPDC,20Hz,V3-L,S1-L,3.0,0.0098
gPDC,20Hz,V3-R,S1-R,1.0,0.0039
gPDC,20Hz,V3-R,VIP-L,6.0,0.0273
gPDC,20Hz,VIP-L,PMv-L,7.0,0.0371
gPDC,20Hz,VIP-R,IPL-L,7.0,0.0371
gPDC,20Hz,VIP-R,STS-R,6.0,0.0273
gPDC,20Hz,mIPS-R,FEF-L,1.0,0.0039
gPDC,20Hz,mIPS-R,POJ-R,4.0,0.0137
gPDC,20Hz,mIPS-R,STS-R,6.0,0.0273
gPDC,25Hz,AG-L,PMv-L,0.0,0.002
gPDC,25Hz,AG-L,S1-L,8.0,0.0488
gPDC,25Hz,AG-R,M1-R,0.0,0.002
gPDC,25Hz,AG-R,SMA-R,7.0,0.0371
gPDC,25Hz,FEF-L,M1-L,6.0,0.0273
gPDC,25Hz,FEF-L,PMv-R,5.0,0.0195
gPDC,25Hz,FEF-R,SMA-L,1.0,0.0039
gPDC,25Hz,FEF-R,SPOC-L,3.0,0.0098
gPDC,25Hz,IPL-L,FEF-R,5.0,0.0195
gPDC,25Hz,IPL-L,PMv-R,5.0,0.0195
gPDC,25Hz,IPL-R,PMv-R,8.0,0.0488
gPDC,25Hz,IPL-R,S1-R,3.0,0.0098
gPDC,25Hz,M1-L,PMv-L,1.0,0.0039
gPDC,25Hz,M1-L,S1-L,6.0,0.0273
gPDC,25Hz,M1-L,S1-R,3.0,0.0098
gPDC,25Hz,M1-L,SPOC-R,7.0,0.0371
gPDC,25Hz,M1-R,mIPS-R,6.0,0.0273
gPDC,25Hz,PMd-L,PMv-L,3.0,0.0098
gPDC,25Hz,PMd-L,POJ-R,7.0,0.0371
gPDC,25Hz,PMd-L,mIPS-R,7.0,0.0371
gPDC,25Hz,PMv-R,SPOC-R,7.0,0.0371
gPDC,25Hz,POJ-L,FEF-L,6.0,0.0273
gPDC,25Hz,POJ-L,SMA-L,8.0,0.0488
gPDC,25Hz,POJ-R,mIPS-L,8.0,0.0488
gPDC,25Hz,S1-L,FEF-R,8.0,0.0488
gPDC,25Hz,S1-L,SPOC-R,8.0,0.0488
gPDC,25Hz,S1-L,V3-R,4.0,0.0137
gPDC,25Hz,S1-R,VIP-L,6.0,0.0273
gPDC,25Hz,SMA-L,M1-L,3.0,0.0098
gPDC,25Hz,SPL-L,SPOC-R,0.0,0.002
gPDC,25Hz,SPL-R,FEF-L,7.0,0.0371
gPDC,25Hz,SPL-R,FEF-R,7.0,0.0371
gPDC,25Hz,SPL-R,POJ-L,8.0,0.0488
gPDC,25Hz,SPL-R,STS-R,2.0,0.0059
gPDC,25Hz,SPOC-L,FEF-R,5.0,0.0195
gPDC,25Hz,SPOC-L,SMA-R,8.0,0.0488
gPDC,25Hz,SPOC-R,IPL-L,0.0,0.002
gPDC,25Hz,SPOC-R,PMv-L,0.0,0.002
gPDC,25Hz,SPOC-R,SPL-R,0.0,0.002
gPDC,25Hz,STS-L,AG-L,8.0,0.0488
gPDC,25Hz,STS-L,SPL-L,3.0,0.0098
gPDC,25Hz,STS-R,PMv-L,8.0,0.0488
gPDC,25Hz,STS-R,VIP-L,8.0,0.0488
gPDC,25Hz,V1-L,SMA-L,7.0,0.0371
gPDC,25Hz,V1-L,SPL-R,6.0,0.0273
gPDC,25Hz,V1-L,mIPS-L,6.0,0.0273
gPDC,25Hz,V1-R,AG-R,0.0,0.002
gPDC,25Hz,V3-L,IPL-R,8.0,0.0488
gPDC,25Hz,V3-L,S1-L,2.0,0.0059
gPDC,25Hz,V3-R,S1-R,4.0,0.0137
gPDC,25Hz,V3-R,SMA-L,8.0,0.0488
gPDC,25Hz,VIP-L,PMv-L,7.0,0.0371
gPDC,25Hz,VIP-R,AG-R,8.0,0.0488
gPDC,25Hz,VIP-R,IPL-L,8.0,0.0488
gPDC,25Hz,VIP-R,STS-R,3.0,0.0098
gPDC,25Hz,mIPS-R,FEF-L,6.0,0.0273
gPDC,25Hz,mIPS-R,POJ-R,3.0,0.0098
gPDC,25Hz,mIPS-R,STS-R,3.0,0.0098
